"","id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"2",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"3",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"4",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"5",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"6",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"7",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"8",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"9",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"10",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"11",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"12",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"13",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"14",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"15",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"16",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"17",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"18",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"19",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"20",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"21",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"22",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"23",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"24",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"25",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"26",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"27",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"28",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1990"
"29",232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"30",233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"31",234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"32",235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"33",236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"34",237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"35",238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"36",239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"37",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"38",241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"39",242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"40",243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"41",244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"42",245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"43",246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"44",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"45",248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"46",249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"47",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"48",251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"49",252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"50",253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"51",254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"52",255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"53",256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"54",257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"55",258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"56",259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"57",260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"58",261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"59",262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"60",263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"61",264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"62",265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"63",266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"64",267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"65",268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"66",269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"67",270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1990"
"68",271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"69",272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"70",273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"71",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"72",275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"73",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"74",277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"75",278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"76",279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"77",280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"78",281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"79",282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"80",283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"81",284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"82",285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"83",286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"84",287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"85",288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"86",289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"87",290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"88",291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"89",292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"90",293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"91",294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"92",295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"93",296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"94",297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"95",298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"96",299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"97",300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"98",301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"99",302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"100",303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"101",304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"102",305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"103",306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"104",307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"105",308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"106",309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"107",310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","1990"
"108",311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"109",312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"110",313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"111",314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"112",315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
"113",316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","1990"
