"id","Inflation","InflationMutationen"
"44843","0","0"
"44844","0","0"
"44845","0","0"
"44846","0","0"
"44847","0","0"
"44848","0","0"
"44849","0","0"
"44850","0","0"
"44851","0","0"
"44852","0","0"
"44853","0","0"
"44854","0","0"
"44855","0","0"
"44856","0","0"
"44857","0","0"
"44858","0","0"
"44859","0","0"
"44860","0","0"
"44861","0","0"
"44862","0","0"
"44863","0","0"
"44864","0","0"
"44865","0","0"
"44866","0","0"
"44867","1","1"
"44868","0","0"
"44869","0","0"
"44870","0","0"
"44871","0","0"
"44872","0","0"
"44873","0","0"
"44874","1","1"
"44875","0","0"
"44876","0","0"
"44877","0","0"
"44878","0","0"
"44879","0","0"
"44880","0","0"
"44881","0","0"
"44882","0","0"
"44883","1","1"
"44884","1","1"
"44885","0","0"
"44886","0","0"
"44887","0","0"
"44888","1","1"
"44889","0","0"
"44890","0","0"
"44891","1","1"
"44892","0","0"
"44893","0","0"
"44894","0","0"
"44895","0","0"
"44896","0","0"
"44897","0","0"
"44898","0","0"
"44899","0","0"
"44900","0","0"
"44901","0","0"
"44902","0","0"
"44903","0","0"
"44904","0","0"
"44905","0","0"
"44906","0","0"
