"id","Inflation","InflationMutationen"
"50559","0","0"
"50560","0","0"
"50561","0","0"
"50562","0","0"
"50563","0","0"
"50564","0","0"
"50565","0","0"
"50566","0","0"
"50567","0","0"
"50568","0","0"
"50569","0","0"
"50570","0","0"
"50571","0","0"
"50572","0","0"
"50573","0","0"
"50574","0","0"
"50575","0","0"
"50576","0","0"
"50577","0","0"
"50578","0","0"
"50579","0","0"
"50580","0","0"
"50581","0","0"
"50582","0","0"
"50583","0","0"
"50584","0","0"
"50585","0","1"
"50586","0","0"
"50587","1","1"
