"id","Inflation","InflationMutationen"
"51806","0","0"
"51807","0","0"
"51808","0","0"
"51809","0","0"
"51810","0","0"
"51811","0","0"
"51812","0","0"
"51813","0","0"
"51814","0","0"
"51815","0","0"
"51816","0","0"
"51817","0","0"
"51818","0","0"
"51819","0","0"
"51820","0","0"
"51821","0","0"
"51822","0","0"
"51823","0","0"
"51824","0","0"
"51825","0","0"
"51826","0","0"
"51827","0","0"
"51828","0","0"
"51829","0","0"
"51830","0","0"
"51831","0","0"
"51832","0","0"
"51833","0","0"
"51834","0","0"
"51835","0","0"
"51836","0","0"
"51837","0","0"
"51838","0","0"
