"id","Inflation","InflationMutationen"
"56757","0","0"
"56758","0","0"
"56759","0","0"
"56760","0","0"
"56761","0","0"
"56762","0","0"
"56763","0","0"
"56764","0","0"
"56765","0","0"
"56766","0","0"
"56767","0","0"
"56768","0","0"
"56769","0","0"
"56770","0","0"
"56771","0","0"
"56772","0","0"
"56773","0","0"
"56774","0","0"
"56775","0","0"
"56776","0","0"
"56777","0","0"
"56778","0","0"
"56779","0","0"
"56780","0","0"
"56781","0","0"
"56782","1","1"
"56783","0","0"
"56784","0","0"
"56785","0","0"
"56786","0","0"
"56787","0","0"
"56788","1","1"
"56789","0","0"
"56790","0","0"
