"id","Inflation","InflationMutationen"
"37733","0","0"
"37734","0","0"
"37735","0","0"
"37736","0","0"
"37737","0","0"
"37738","0","0"
"37739","0","0"
"37740","0","0"
"37741","0","0"
"37742","0","0"
"37743","0","0"
"37744","0","0"
"37745","0","0"
"37746","0","0"
"37747","0","0"
"37748","0","0"
"37749","0","0"
"37750","0","0"
"37751","0","0"
"37752","0","0"
"37753","0","0"
"37754","0","0"
"37755","0","0"
"37756","0","0"
"37757","0","0"
"37758","0","0"
"37759","0","0"
"37760","0","0"
"37761","0","0"
"37762","0","0"
"37763","0","0"
"37764","0","0"
"37765","1","1"
"37766","0","0"
"37767","0","0"
"37768","0","0"
"37769","0","0"
"37770","0","0"
"37771","0","0"
"37772","0","0"
"37773","0","0"
"37774","1","1"
"37775","0","0"
"37776","0","0"
"37777","0","0"
"37778","0","0"
"37779","0","0"
"37780","0","0"
"37781","0","0"
"37782","0","0"
"37783","0","0"
"37784","0","0"
