"id","Inflation","InflationMutationen"
"57105","0","0"
"57106","0","0"
"57107","0","0"
"57108","0","0"
"57109","0","0"
"57110","0","0"
"57111","0","0"
"57112","0","0"
"57113","0","0"
"57114","0","0"
"57115","0","0"
"57116","0","0"
"57117","0","0"
"57118","0","0"
"57119","0","0"
"57120","0","0"
"57121","0","0"
"57122","0","0"
"57123","0","0"
"57124","0","0"
"57125","0","0"
"57126","0","0"
"57127","0","0"
"57128","0","0"
"57129","1","1"
"57130","0","0"
"57131","0","0"
"57132","0","0"
"57133","0","0"
"57134","0","0"
"57135","0","0"
"57136","0","0"
"57137","0","0"
"57138","0","0"
"57139","0","0"
"57140","0","0"
