"id","Inflation","InflationMutationen"
"24339","0","0"
"24340","0","0"
"24341","0","0"
"24342","0","0"
"24343","0","0"
"24344","0","0"
"24345","0","0"
"24346","0","0"
"24347","0","0"
"24348","0","0"
"24349","0","0"
"24350","0","0"
"24351","0","0"
"24352","0","0"
"24353","0","1"
"24354","0","0"
"24355","0","0"
"24356","0","0"
"24357","0","0"
"24358","0","0"
"24359","0","0"
"24360","0","0"
"24361","0","0"
"24362","0","0"
"24363","0","0"
"24364","0","0"
"24365","0","0"
"24366","0","0"
"24367","0","0"
"24368","0","0"
"24369","0","0"
"24370","0","0"
"24371","0","0"
"24372","0","0"
"24373","0","0"
"24374","0","0"
"24375","0","0"
"24376","0","0"
"24377","0","0"
"24378","0","0"
"24379","0","0"
"24380","0","0"
"24381","0","0"
"24382","0","0"
"24383","0","0"
"24384","0","0"
"24385","0","0"
"24386","0","0"
"24387","0","0"
"24388","0","0"
