"id","Inflation","InflationMutationen"
"256","0","0"
"257","0","0"
"258","0","0"
"259","0","0"
"260","0","0"
"261","0","0"
"262","0","0"
"263","0","0"
"264","0","0"
"265","0","0"
"266","0","0"
"267","0","0"
"268","1","1"
"269","0","0"
"270","0","0"
"271","0","0"
"272","0","0"
"273","0","0"
"274","0","0"
"275","0","0"
"276","0","0"
"277","0","0"
"278","0","0"
"279","0","0"
"280","0","0"
"281","0","0"
"282","0","0"
"283","0","0"
"284","0","0"
"285","0","0"
"286","0","0"
"287","1","1"
"288","0","0"
