"id","Inflation","InflationMutationen"
"44907","0","0"
"44908","0","0"
"44909","0","0"
"44910","0","0"
"44911","0","0"
"44912","0","0"
"44913","0","0"
"44914","0","0"
"44915","0","0"
"44916","0","0"
"44917","0","0"
"44918","0","0"
"44919","0","0"
"44920","0","0"
"44921","0","0"
"44922","0","0"
"44923","0","0"
"44924","0","0"
"44925","0","0"
"44926","0","0"
"44927","1","1"
"44928","0","0"
"44929","0","0"
"44930","0","0"
"44931","0","0"
"44932","0","0"
"44933","0","0"
"44934","0","0"
"44935","0","0"
"44936","0","0"
"44937","0","0"
"44938","0","0"
"44939","0","0"
"44940","0","0"
"44941","1","1"
"44942","1","1"
"44943","0","0"
"44944","0","0"
"44945","0","0"
"44946","0","0"
"44947","0","0"
"44948","0","0"
"44949","1","1"
"44950","0","0"
"44951","0","0"
"44952","0","0"
"44953","1","1"
"44954","0","0"
"44955","0","0"
"44956","0","0"
"44957","0","0"
"44958","0","0"
"44959","0","0"
"44960","0","0"
"44961","0","0"
"44962","0","0"
"44963","0","0"
"44964","0","0"
"44965","0","0"
