"title","number","date","keywords","link"
"Amerika und Nordkorea haben sich in der Atomfrage geeinigt. Wer profitiert von dem Abkommen?: Ein Bombengeschäft |","1994.44.7487","1994-10-28","DIE ZEIT, Amerika und Nordkorea haben sich in der Atomfrage geeinigt. Wer profitiert von dem Abkommen?, USA, Bill Clinton, Nordkorea, Atomprogramm, Energieversorgung, Erpressung, Ostasien, Plutonium, Reaktor, Südkorea, USA, Wiederaufbereitung, Japan, Pjöngjang, Washington D.C., Genf","http://www.zeit.de/1994/44/ein-bombengeschaeft"
"Warum waren die Herrscher der DDR nicht in der Lage, den Zusammenbruch ihres Betonstaates zu stoppen?: Die Ohnmacht der Allmächtigen |","1994.44.7488","1994-10-28","DIE ZEIT, Warum waren die Herrscher der DDR nicht in der Lage, den Zusammenbruch ihres Betonstaates zu stoppen?, DDR, Egon Krenz, Hans Modrow, SPD, Willy Brandt, Jens Reich, Markus Wolf, China, Polen, Sowjetunion, Ungarn","http://www.zeit.de/1994/44/die-ohnmacht-der-allmaechtigen"
"Ein Moskauer Journalist wurde ermordet, weil er der Armee Mafiageschäfte nachweisen konnte – der Verteidigungsminister ist in Verdacht geraten: Die Macht schlägt zurück |","1994.44.7489","1994-10-28","DIE ZEIT, Ein Moskauer Journalist wurde ermordet, weil er der Armee Mafiageschäfte nachweisen konnte – der Verteidigungsminister ist in Verdacht geraten, Boris Jelzin, Verteidigungsminister, FSK, Russland, Moskau, Berlin","http://www.zeit.de/1994/44/die-macht-schlaegt-zurueck"
"Worte der Woche |","1994.44.7490","1994-10-28","DIE ZEIT, , CDU, FDP, Jürgen Möllemann, Bill Clinton, Bundesliga, Fußball, Jürgen Rüttgers, Tony Blair, FC Schalke 04, DDR, Fremdenfeindlichkeit, Junge Union, Superwahljahr, Süleyman Demirel, Walter Döring, Adria, Baden-Württemberg, Nordrhein-Westfalen","http://www.zeit.de/1994/44/worte-der-woche"
"In seinem Buch „Das Erbe Kohls“ prophezeite unser Autor dem CDU-Chef das Ende seiner Kanzlerschaft. Helmut Kohl siegte dennoch – warum?: Biedermann, aber kein Brandstifter |","1994.44.7491","1994-10-28","DIE ZEIT, In seinem Buch „Das Erbe Kohls“ prophezeite unser Autor dem CDU-Chef das Ende seiner Kanzlerschaft. Helmut Kohl siegte dennoch – warum?, Helmut Kohl, Autor, Buch, Bill Clinton, CDU, CSU, FDP, George W.  Bush, Grüne, Margaret Thatcher, Ronald Reagan, SPD, Aristokratie, Dan Quayle, Gesundheitsreform, PDS, Parteiprogramm, Ratifizierung, Verbrechensbekämpfung, Erbe, USA, Europa","http://www.zeit.de/1994/44/biedermann-aber-kein-brandstifter"
"Die Stärke der fundamentalistischen Hamas ist Ausdruck der Not und Unsicherheit der Palästinenser: Gewalt im Namen Gottes |","1994.44.7492","1994-10-28","DIE ZEIT, Die Stärke der fundamentalistischen Hamas ist Ausdruck der Not und Unsicherheit der Palästinenser, Gewalt, Hamas, PLO, Palästinenser, Israel, Gazastreifen, Libanon, Palästina, Ägypten, Gaza, Tel Aviv, Jerusalem, London, Südlibanon","http://www.zeit.de/1994/44/gewalt-im-namen-gottes"
"Wer die PDS nur für eine umgetaufte SED hält, macht es sich viel: Ganz normal links? |","1994.44.7493","1994-10-28","DIE ZEIT, Wer die PDS nur für eine umgetaufte SED hält, macht es sich viel, Gregor Gysi, Lothar Bisky, Robert Havemann, SED, CDU, SPD, PDS, Bundestag, DDR, Gerhard Zwerenz, Lutz Rathenow, Stasi, Berlin, Brandenburg","http://www.zeit.de/1994/44/ganz-normal-links"
"Das neue Buch des Papstes spiegelt die Widersprüche zwischen Dogma und moderner Welt: Das Vermächtnis des Mystikers |","1994.44.7494","1994-10-28","DIE ZEIT, Das neue Buch des Papstes spiegelt die Widersprüche zwischen Dogma und moderner Welt, Buch, Karol Józef Wojtyla, Katholische Kirche, Stanislaw Dziwisz, Dogma, Kamerun, Polen, Mailand, Rom, Bologna, Zagreb","http://www.zeit.de/1994/44/das-verhaeltnis-des-mystikers"
"Die Mauer bleibt zu |","1994.44.7495","1994-10-28","DIE ZEIT, , Theater, Amnestie, DDR, Egon Krenz, Fernsehen, Harry Tisch, Opfer, Schauspieler, Stalinismus, Leipzig, Moskau","http://www.zeit.de/1994/44/die-mauer-bleibt-zu"
"Korruptionsskandale erschüttern die französische Nation, von Paris bis in die Provinz. Neu ist: Die Justiz ermittelt, das Volk applaudiert: Saubere Hände packen zu |","1994.44.7496","1994-10-28","DIE ZEIT, Korruptionsskandale erschüttern die französische Nation, von Paris bis in die Provinz. Neu ist: Die Justiz ermittelt, das Volk applaudiert, Paris, Justiz, Edouard Balladur, Frankreich, Korruption, Richter, Italien, Spanien, Grenoble, Saint-Tropez","http://www.zeit.de/1994/44/saubere-haende-packen-zu"
"Möllemann zum Rücktritt gezwungen, Kinkel ohne Konkurrenz: Aber was will die FDP?: Eine Partei ohne Richtung |","1994.44.7497","1994-10-28","DIE ZEIT, Möllemann zum Rücktritt gezwungen, Kinkel ohne Konkurrenz: Aber was will die FDP?, Jürgen Möllemann, Klaus Kinkel, FDP, Hans-Dietrich Genscher, Helmut Kohl, Otto Graf Lambsdorff, SPD, Gary Cooper, Koalitionsverhandlung, Liberalismus, Sozialstaat, Europa, Nordrhein-Westfalen","http://www.zeit.de/1994/44/eine-partei-ohne-richtung"
"Zeitspiegel |","1994.44.7498","1994-10-28","DIE ZEIT, , George W.  Bush, Auszeichnung, Außenminister, Fleisch, Hans Koschnick, Stadt, Bosnien und Herzegowina, Österreich, Klagenfurt","http://www.zeit.de/1994/44/zeitspiegel"
"Nach 46 Jahren Kriegszustand unterzeichneten Israel und Jordanien in dieser Woche einen Friedensvertrag: „Auf einmal sollen das Nachbarn sein“ |","1994.44.7499","1994-10-28","DIE ZEIT, Nach 46 Jahren Kriegszustand unterzeichneten Israel und Jordanien in dieser Woche einen Friedensvertrag, Israel,  Jitzchak Rabin, Jassir Arafat, Jordanien, Frieden, Ägypten, Amman, Elat, Ostjerusalem, Palästina, Tel Aviv, Totes Meer","http://www.zeit.de/1994/44/auf-einmal-sollen-das-nachbarn-sein"
"Wolfgang Ebert: Verstimmt |","1994.44.7500","1994-10-28","DIE ZEIT, Wolfgang Ebert, Joschka Fischer, Bank, Bravo, Bundeskanzler, Bundestag, Glas, Handel, Industrie, Rente, Soldat, Sozialstaat, Vizekanzler, Wahlrecht, Wein, Wolfgang Ebert, Österreich","http://www.zeit.de/1994/44/verstimme"
