"id","Inflation","InflationMutationen"
"30412","0","0"
"30413","0","0"
"30414","0","0"
"30415","0","0"
"30416","0","0"
"30417","0","0"
"30418","0","0"
"30419","0","0"
"30420","0","0"
"30421","0","0"
"30422","0","0"
"30423","0","0"
"30424","0","0"
"30425","0","0"
"30426","0","0"
"30427","0","0"
"30428","0","0"
"30429","0","0"
"30430","0","0"
"30431","0","0"
"30432","0","0"
"30433","0","0"
"30434","0","0"
"30435","0","0"
"30436","0","0"
"30437","0","0"
"30438","0","0"
"30439","0","0"
"30440","0","0"
"30441","0","0"
"30442","0","0"
"30443","0","0"
"30444","0","0"
"30445","0","0"
"30446","0","0"
"30447","0","0"
"30448","0","0"
"30449","0","0"
"30450","0","0"
"30451","0","0"
"30452","0","0"
"30453","0","0"
"30454","0","0"
"30455","0","0"
"30456","0","0"
"30457","0","0"
"30458","0","0"
"30459","0","0"
"30460","0","0"
"30461","0","0"
"30462","1","1"
