"title","number","date","keywords","link"
"Traurige Bilanz nach dreizehn Jahren Bürgerkrieg: eine Million Tote, 1,7 Millionen Krüppel, jeder zweite auf der Flucht Wird Afghanistan nun endlich zum Frieden finden?: Wie ein Strohhalm im Winde |","1992.18.3906","1992-04-24","DIE ZEIT, Traurige Bilanz nach dreizehn Jahren Bürgerkrieg: eine Million Tote, 1,7 Millionen Krüppel, jeder zweite auf der Flucht Wird Afghanistan nun endlich zum Frieden finden?, Afghanistan, Gulbuddin Hekmatyar, Frieden, Ahmed Schah Massud, Zahir Schah, Iran, Pakistan, Indien, Kabul, Sowjetunion, Moskau, Asien, Zentralasien","http://www.zeit.de/1992/18/wie-ein-strohhalm-im-winde"
"Bonner Bühne: Stille vor dem Sturm |","1992.18.3907","1992-04-24","DIE ZEIT, Bonner Bühne, Bühne, Heinz Eggert, Heinrich Heine, Manfred Stolpe, Norbert Lammert, Ausstellung, Bildungsministerium, Burg, Erdbeben, Gehaltserhöhung, Kanzleramt, Lohnfortzahlung, Ostdeutschland, Stasi, Bonn, Thüringen","http://www.zeit.de/1992/18/stille-vor-dem-sturm"
"Wer kommt nach Waldheim?: Haider und kein Ende |","1992.18.3908","1992-04-24","DIE ZEIT, Wer kommt nach Waldheim?, Jörg Haider, Robert Jungk, Thomas Klestil, Kurt Waldheim, Wahlkampf, Österreich, Baden-Württemberg, Wien, Zürich","http://www.zeit.de/1992/18/haider-und-kein-ende"
"Der Streit um den brandenburgischen Ministerpräsidenten: Wenn aus Vieldeutigem Eindeutiges wird |","1992.18.3909","1992-04-24","DIE ZEIT, Der Streit um den brandenburgischen Ministerpräsidenten, Manfred Stolpe, Dieter Schröder, Richard Schröder, Hans-Jochen Vogel, Katholische Kirche, Bischof, DDR, Landtag, Lothar de Maizière , Stasi, Untersuchungsausschuss, Potsdam, Berlin, Thüringen","http://www.zeit.de/1992/18/wenn-aus-vieldeutigem-eindeutiges-wird"
"Albaniens neuer Präsident: Arzt und Wunderheiler? |","1992.18.3910","1992-04-24","DIE ZEIT, Albaniens neuer Präsident, Präsident, Hans-Dietrich Genscher, Sali Berisha, Enver Hodscha, Albanien, Arzt, Dissident, Gesundheitswesen, Griechenland, Italien, Mazedonien, Russland, Serbien, Stalinismus, Stasi, Europa, Afrika, Bonn, Tirana, Westeuropa","http://www.zeit.de/1992/18/arzt-und-wunderheiler"
"Umweltkonferenz der Entwicklungsländer in Malaysia: Die Krallen des kleinen Tigers |","1992.18.3911","1992-04-24","DIE ZEIT, Umweltkonferenz der Entwicklungsländer in Malaysia, IHK, Malaysia, Regenwald, Weltbank, Bangladesch, Kuala Lumpur, Philippinen, Taiwan, Bayern, Südostasien","http://www.zeit.de/1992/18/die-krallen-des-kleinen-tigers"
"Worte der Woche |","1992.18.3912","1992-04-24","DIE ZEIT, , Manfred Stolpe, Nelson Mandela, Margaret Thatcher, Michail Gorbatschow, RAF, SPD, Winnie Madikizela-Mandela, Hans Modrow, Klaus Kinkel, Robert Havemann, ANC, Arbeitgeberpräsident, Bundespräsident, Bundestagspräsident, Gewalt, Hanns-Eberhard Schleyer, Kommunalwahl, Präsident, Putsch, Terrorismus, Werner Schneyder, Peru, Sowjetunion, Brandenburg, Dresden","http://www.zeit.de/1992/18/worte-der-woche"
"Nachlese: Rußlands Volksdeputierte: Das letzte Forum |","1992.18.3913","1992-04-24","DIE ZEIT, Nachlese: Rußlands Volksdeputierte, Boris Jelzin, Forum, Bildung, Debatte, Kabinett, Konflikt, Kredit, Parlament, Regierung, Russland","http://www.zeit.de/1992/18/das-letzte-forum"
"Weltbühne: Ende der Schonzeit |","1992.18.3914","1992-04-24","DIE ZEIT, Weltbühne, Margaret Thatcher, John Major, Edward Heath, Michael Heseltine, Newsweek, Parkinson, Premierminister, London, Maastricht","http://www.zeit.de/1992/18/ende-der-schonzeit"
"Freispruch für einen Kollaborateur:: Schleier über den schwarzen Jahren |","1992.18.3915","1992-04-24","DIE ZEIT, Freispruch für einen Kollaborateur:, Georges Pompidou, Klaus Barbie, Maurice Papon, François Mitterrand, Frankreich, Richter, Bolivien, Paris","http://www.zeit.de/1992/18/schleier-ueber-den-schwarzen-jahren"
"Leben im Westen‚ arbeiten im Osten: „Man muß der Typ dafür sein“ |","1992.18.3916","1992-04-24","DIE ZEIT, Leben im Westen‚ arbeiten im Osten, Bundesanstalt für Arbeit, Otto-Versand, Schwerin, Hamburg, Bayern, Sachsen","http://www.zeit.de/1992/18/man-muss-der-typ-dafuer-sein"
"Vom schwierigen Handeln in der Grauzone |","1992.18.3917","1992-04-24","DIE ZEIT, , Manfred Stolpe, Egon Bahr, Willy Brandt, Gesine Schwan, DDR, Demokratie, Diktatur, Entspannungspolitik, Heinrich August Winkler, Opposition, Polen, Sowjetunion, Berlin","http://www.zeit.de/1992/18/vom-schwierigen-handeln-in-der-grauzone"
"Rückblick: Iran nach der Wahl: Schlange oder Skorpion? |","1992.18.3918","1992-04-24","DIE ZEIT, Rückblick: Iran nach der Wahl, Iran, Wahl, Ali Akbar Haschemi Rafsandschani, Salman Rushdie, Erbe, Exil, Minderheit, Persien, Schriftsteller, Israel, Oder, USA, Teheran","http://www.zeit.de/1992/18/schlange-oder-skorpion"
"Strafaktion gegen Libyen?: Den Mund zu voll genommen |","1992.18.3919","1992-04-24","DIE ZEIT, Strafaktion gegen Libyen?, Saddam Hussein, UN, Sicherheitsrat, Vereinte Nationen, Irak, Libyen, Blauhelm, Sanktion, Sowjetunion, USA, Frankreich, Großbritannien, Jugoslawien, Kambodscha, Malta, Russland, Sahara, Washington D.C","http://www.zeit.de/1992/18/den-mund-zu-voll-genommen"
"Zeitspiegel |","1992.18.3920","1992-04-24","DIE ZEIT, , Saddam Hussein, Affe, Bewerbung, Botschaft, Bundesverkehrsminister, Flut, Gewalt, Golfkrieg, Günther Krause, Heirat, Meeresspiegel, Mond, Verkehrsminister, Wattenmeer, Bagdad, Berlin, Neu-Delhi","http://www.zeit.de/1992/18/zeitspiegel"
"Südafrikanisches Drama: Eine Heldin besiegt sich selber |","1992.18.3921","1992-04-24","DIE ZEIT, Südafrikanisches Drama, Nelson Mandela, Winnie Madikizela-Mandela, SPD, Willy Brandt, ANC, Apartheid, Desmond Tutu, Südafrika, Drama, Sowjetunion, Pretoria","http://www.zeit.de/1992/18/eine-heldin-besiegt-sich-selber"
"Sarajewo wird zur geteilten Stadt: Manchen schnitten sie die Kehle durch |","1992.18.3922","1992-04-24","DIE ZEIT, Sarajewo wird zur geteilten Stadt, Stadt, Cyrus Vance, Franjo Tudjman, Slobodan Miloševic, Bosnien und Herzegowina, Blauhelm, Jugoslawien, Kroatien, Serbien, Sarajevo, Sarajevo, Zagreb, Belgrad","http://www.zeit.de/1992/18/manchen-schnitten-sie-die-kehle-durch"
