"id","Inflation","InflationMutationen"
"52237","0","0"
"52238","1","1"
"52239","0","0"
"52240","0","0"
"52241","0","0"
"52242","0","0"
"52243","0","0"
"52244","0","0"
"52245","0","0"
"52246","0","0"
"52247","0","0"
"52248","0","0"
"52249","0","0"
"52250","0","0"
"52251","0","0"
"52252","0","0"
"52253","0","0"
"52254","0","0"
"52255","0","0"
"52256","0","0"
"52257","0","0"
"52258","0","0"
"52259","0","0"
"52260","0","0"
"52261","1","1"
"52262","0","0"
"52263","0","0"
"52264","0","0"
"52265","0","0"
"52266","1","1"
"52267","0","0"
"52268","1","1"
