"id","Inflation","InflationMutationen"
"45399","0","0"
"45400","0","0"
"45401","0","0"
"45402","0","0"
"45403","0","0"
"45404","0","0"
"45405","0","0"
"45406","0","0"
"45407","0","0"
"45408","0","0"
"45409","0","0"
"45410","0","0"
"45411","0","0"
"45412","0","0"
"45413","0","0"
"45414","0","0"
"45415","0","0"
"45416","0","0"
"45417","0","0"
"45418","0","0"
"45419","0","0"
"45420","0","0"
"45421","0","0"
"45422","0","0"
"45423","1","1"
"45424","0","0"
"45425","0","0"
"45426","0","0"
"45427","0","0"
"45428","0","0"
"45429","0","0"
"45430","0","0"
"45431","0","0"
"45432","0","0"
"45433","0","0"
"45434","1","1"
"45435","0","0"
"45436","0","0"
"45437","0","0"
"45438","1","1"
"45439","0","0"
"45440","0","0"
"45441","1","1"
"45442","0","0"
"45443","0","0"
"45444","0","0"
"45445","0","0"
"45446","1","1"
"45447","0","0"
"45448","0","0"
