"title","number","date","keywords","link"
"Zeitgeist: Au revoir, Deutschland","2013.46.56351","2013-11-07","Politik, Zeitgeist, Frankreich, Freundschaft, Stützpunkt, Afghanistan, Libyen, Mali","http://www.zeit.de/2013/46/deutschland-frankreich-buendnis"
"CDU und SPD: Koalition der Alten","2013.46.56352","2013-11-08","Politik, CDU und SPD, Große Koalition, Rente, Altersversorgung, SPD, CDU, CSU, Arbeitsministerium, Elterngeld","http://www.zeit.de/2013/46/cdu-spd-koaltion-rente"
"Große Koalition: Basteln mit dem Hammer","2013.46.56353","2013-11-09","Politik, Große Koalition","http://www.zeit.de/2013/46/kabinettsbildung-ministerienverteilung"
"Nord-Süd-Achse: Gestatten, Wilhelm Klein","2013.46.56354","2013-11-07","Politik, Nord-Süd-Achse, Schweiz","http://www.zeit.de/2013/46/nord-sued-achse-schweiz"
"Uni Zürich: Herr Rektor und sein unmöglicher Job","2013.46.56355","2013-11-07","Politik, Uni Zürich, Universität, Schweiz","http://www.zeit.de/2013/46/uni-zuerich"
"Donnerstalk: Der andere","2013.46.56356","2013-11-07","Politik, Donnerstalk, Alfred Dorfer, Österreich","http://www.zeit.de/2013/46/dorfer-donnerstalk"
"Schweiz &amp; EU: Und wenn keiner mehr kommt?","2013.46.56357","2013-11-07","Politik, Schweiz &amp; EU, Schweiz, EU-Bürger, Einwanderung","http://www.zeit.de/2013/46/schweiz-eu-abstimmung-zuwanderung"
"Pakistan: Die gefährlichste Stadt der Welt","2013.46.56358","2013-11-07","Politik, Pakistan, Hakimullah Mehsud, Anschlag, Drohne, Pakistan, Selbstmordattentäter, Taliban","http://www.zeit.de/2013/46/pakistan-peshawar-drohne-taliban"
"Dausend: Gutti bei Mutti","2013.46.56359","2013-11-07","Politik, Dausend, FDP, Karl-Theodor zu Guttenberg, Kanzleramt","http://www.zeit.de/2013/46/guttenberg-merkel-fdp"
"Plastikmüll: Eingetütet","2013.46.56360","2013-11-07","Politik, Plastikmüll, Plastik, Europäische Union, UN, Müll, Verpackung","http://www.zeit.de/2013/46/eu-plastiktueten-muell"
"Horst Seehofer: Schubumkehr bei Horst","2013.46.56361","2013-11-07","Politik, Horst Seehofer, Horst Seehofer, Sigmar Gabriel, CSU, Koalitionsverhandlung","http://www.zeit.de/2013/46/horst-seehofer-grosse-koalition"
"Flüchtlinge: Was machen die den ganzen Tag?","2013.46.56362","2013-11-07","Politik, Flüchtlinge","http://www.zeit.de/2013/46/fluechtlinge-asyl-anwalting"
"Prostitutionsgesetz: Ware Freiheit","2013.46.56363","2013-11-07","Politik, Prostitutionsgesetz, Zwangsprostitution, Prostitution, Bundesregierung, Menschenhandel, Bundestag, Zuhälterei","http://www.zeit.de/2013/46/rot-gruenes-prostitutionsgesetz"
"Ortszeit Kabul: Warum bloß Kabul?","2013.46.56364","2013-11-07","Politik, Ortszeit Kabul","http://www.zeit.de/2013/46/afghanistan-kabul"
"Marion Gräfin Dönhoff: Mariechen und der BND","2013.46.56365","2013-11-07","Politik, Marion Gräfin Dönhoff, Marion Gräfin Dönhoff, Erich Schmidt-Eenboom, Bundesnachrichtendienst, Henri Nannen","http://www.zeit.de/2013/46/bnd-akten-marion-graefin-doenhoff"
"Koalitionsverhandlungen: Schweigegeld","2013.46.56366","2013-11-07","Politik, Koalitionsverhandlungen, Große Koalition, Koalitionsverhandlung, CDU, SPD, CSU, Angela Merkel, Ganztagsschule, Maut, Mindestlohn, Rente, Straßenbau","http://www.zeit.de/2013/46/koalitionsverhandlungen-cdu-csu-spd"
"NSA-Mitarbeiter: Jung, schlau, Schnüffler","2013.46.56367","2013-11-16","Politik, NSA-Mitarbeiter, IT-Branche, Kryptologie, NSA, Patriotismus, Washington D.C","http://www.zeit.de/2013/46/nsa-mitarbeiter"
"Iran: Ein Land im Umbruch","2013.46.56368","2013-11-17","Politik, Iran, Hassan Ruhani, Frühling, Mohammed Chatami, Iran, Mahmud Ahmadinedschad, Atomprogramm, Facebook, Islam, Moschee, US-Regierung, USA, Afghanistan, Israel, Pakistan, Saudi Arabien, Berlin, Teheran","http://www.zeit.de/2013/46/iran-umbruch-fruehling"
"Schweiz &amp; EU: Schein oder Sein","2013.46.56369","2013-11-07","Politik, Schweiz &amp; EU, Europäische Union, Schweiz, Europapolitik, Volksabstimmung","http://www.zeit.de/2013/46/schweiz-europaeische-union-2014"
"Prostitution: Warum gehen Männer ins Bordell?","2013.46.56370","2013-11-07","Politik, Prostitution, Bordell, Emanzipation, Feminismus, Prostitution, Sexualität","http://www.zeit.de/2013/46/prostitution-gesetzesaenderung-moral"
"Verbraucherverhalten: Der kleine Widerstand","2013.46.56371","2013-11-07","Wirtschaft, Verbraucherverhalten, Geld, Verbraucherverhalten","http://www.zeit.de/2013/46/ueberwachung-konsumverhalten-bargeld"
"Pkw-Maut: Die Sache mit der Maut","2013.46.56372","2013-11-07","Wirtschaft, Pkw-Maut, Pkw-Maut, Maut","http://www.zeit.de/2013/46/verkehrspolitik-maut"
"Deutsche Bank: Viel Wirbel um Jürgen Fitschen","2013.46.56373","2013-11-07","Wirtschaft, Deutsche Bank, Jürgen Fitschen, Deutsche Bank","http://www.zeit.de/2013/46/deutsche-bank-juergen-fitschen"
"Verlustaversion: Bloß nichts verlieren","2013.46.56374","2013-11-07","Wirtschaft, Verlustaversion","http://www.zeit.de/2013/46/verlustaversion-verhaltensoekonomie"
"Transaktionsteuer: Merkels Erzählungen","2013.46.56375","2013-11-07","Wirtschaft, Transaktionsteuer","http://www.zeit.de/2013/46/finanztransaktionssteuer-merkel"
"30 Sekunden für: Kekse","2013.46.56376","2013-11-07","Wirtschaft, 30 Sekunden für","http://www.zeit.de/2013/46/glosse-oreo"
"Exporte: Kritik an deutschem Überschuss ist falsch","2013.46.56377","2013-11-08","Wirtschaft, Wirtschaftspolitik, Export, Wirtschaftspolitik, EU-Kommission, Außenhandel, Konjunktur","http://www.zeit.de/2013/46/exportland-deutschland-ruege-eu-kommission"
"Agentur Ogilvy &amp; Mather: Der getriebene Verführer","2013.46.56378","2013-11-07","Wirtschaft, Agentur Ogilvy &amp; Mather, Ogilvy &amp; Mather, Agentur, Werbung, Unternehmen, Marketing","http://www.zeit.de/2013/46/werbeagentur-ogilvy-mather-thomas-strerath"
"Quengelzone: Himalajasalz","2013.46.56379","2013-11-14","Wirtschaft, Quengelzone, Verbraucherverhalten, Lebensmittel","http://www.zeit.de/2013/46/quengelzone-himalayasalz"
"Fleischindustrie: Gigant Smithfield von Shuanghui gekauft","2013.46.56380","2013-11-14","Wirtschaft, Fleischproduktion, Massentierhaltung, Tier, Lebensmittelindustrie, Fleisch, China, USA, Unternehmen","http://www.zeit.de/2013/46/schweinemast-fleischindustrie-smithfield-shuanghui"
"Offshore-Windparks: Energiewende auf hoher See","2013.46.56381","2013-11-15","Wirtschaft, Offshore-Windparks, Energiewende, Windenergie, Erneuerbare Energien, Energie, Offshore-Windkraftanlagen","http://www.zeit.de/2013/46/offshore-windpark-grossbritannien-energiewende"
"Unternehmer Eike Batista: Bankrott in Brasilien","2013.46.56382","2013-11-16","Wirtschaft, Unternehmer Eike Batista, Unternehmen, Brasilien","http://www.zeit.de/2013/46/unternehmer-eike-batista-brasilien"
"Deutschland profitiert von Zahlungen an die Südländer ","2013.46.56383","2013-11-17","Wirtschaft, FORUM, Ökonomie, Europapolitik, Europa, Europäische Union","http://www.zeit.de/2013/46/transferdemokratie-euro-krise-glienicker-gruppe"
"Kredite: Wer ist ihrer würdig?","2013.46.56384","2013-11-19","Wirtschaft, Kreditech, Scoring, Kredit, Schufa, Startups, Unternehmen","http://www.zeit.de/2013/46/kreditech-scoring-kreditwuerdigkeit-schufa"
"Geldpolitik: Achtung, Deflation","2013.46.56385","2013-11-07","Wirtschaft, Geldpolitik, Europäische Zentralbank, Deflation, Europäische Zentralbank, Euro, Geld, Währung, Europa","http://www.zeit.de/2013/46/europa-deflation-ezb"
