"title","number","date","keywords","link"
"Demokratie: Ist Ungarn noch demokratisch?","2011.50.52944","2011-12-12","Politik, Demokratie, Ungarn, Demokratie, Europa, Europapolitik, Europäische Union, Viktor Orbán, Demokratie, Ungarn, Angela Merkel, EU-Ratspräsidentschaft, Griechenland, Internationaler Währungsfonds, Verfassung, Wahl, China, Russland, Europa, Budapest, Washington D.C","http://www.zeit.de/2011/50/P-Ungarn-Demokratie"
"Schuldenkrise: Europas sieben Sünden","2011.50.52945","2011-12-11","Politik, Schuldenkrise, Europa, Eurozone, Euro, Finanzkrise, Staatsverschuldung, Angela Merkel, Europäische Union, Nicolas Sarkozy, François Baroin, Frankreich, SAP, Areva, Irland, Luxemburg, Schweiz, Spanien, Elfenbeinküste, Europa, Griechenland, Großbritannien, Liechtenstein, Türkei, Dublin","http://www.zeit.de/2011/50/Suende-Headline"
"Schuldenkrise: Jetzt mal ehrlich!","2011.50.52946","2011-12-11","Politik, Schuldenkrise, Finanzkrise, Schulden, Staatsverschuldung, Deutschland, Europa, Irland, Europäische Union, Bundesregierung, Helmut Schmidt, Irland, Jürgen Habermas, Boulevardpresse, Bundeskanzler, Euro-Krise, Haushaltspolitik, Rentenfonds, Griechenland, Berlin, Brüssel","http://www.zeit.de/2011/50/Widerspruch-Irland"
"Regierungssprecher: Was wurde aus – Steffen Seibert?","2011.50.52947","2011-12-09","Politik, Regierungssprecher, Bundesregierung, Regierung, Presse, Angela Merkel, Steffen Seibert, Regierungssprecher, CSU, FDP, Horst Seehofer, UN-Sicherheitsrat, Atomkraft, Betreuungsgeld, G-20-Gipfel, Wehrpflicht, Griechenland, Japan, Libyen, Baden-Württemberg, Europa, Fukushima, Seoul","http://www.zeit.de/2011/50/Portraet-Seibert"
"Schuldenkrise: Das Leben der anderen","2011.50.52948","2011-12-09","Politik, Schuldenkrise, Euro, Europa, Eurozone, Finanzkrise, Spanien, Finnland, Irland, Angela Merkel, Europäische Union, Geert Wilders, Mariano Rajoy, Estland, Euro-Zone, Irland, Jobverlust, Minderheitsregierung, Werner Faymann, Finnland, Slowakei, Spanien, Europa, Brüssel, Madrid","http://www.zeit.de/2011/50/EU-Debatte-Headline"
"Iran-Konflikt: Gefährlich nah am Abgrund","2011.50.52949","2011-12-08","Politik, Iran-Konflikt, Iran, Usa, Konflikt, Saddam Hussein, Mahmud Ahmadinedschad, CIA, David Petraeus, Grüne, Iran, Kim Jong Il, Afghanistan, Atombombe, Botschaft, Drohne, Irak, Logik, Ruhollah Chomeini, Sanktion, Großbritannien, Libanon, USA, Teheran, Bagdad, Gaza, London","http://www.zeit.de/2011/50/Iran"
"Schweizer Altbundesrat Schmid: Keiner ist ein Übermensch","2011.50.52950","2011-12-08","Politik, Schweizer Altbundesrat Schmid, Schweiz, Bundesrat, Politiker, Eveline Widmer-Schlumpf, FDP, Adolf Ogi, Christoph Blocher, Klima, Schweiz, Vox","http://www.zeit.de/2011/50/CH-Samuel-Schmid"
"Rüstungsexport: Leo geht in die Wüste","2011.50.52951","2011-12-07","Politik, Rüstungsexport, Ruestung, Ruestungsindustrie, Saudi-arabien, Panzer, Angela Merkel, Bundesregierung, Grüne, Thomas de Maizière, Wüste, Ruprecht Polenz, Wirtschaftsministerium, Rheinmetall, Saudi Arabien, Iran, Israel, Karlheinz Schreiber, MTU, Rüstungsindustrie, Türkei, Bahrain, Chicago","http://www.zeit.de/2011/50/Panzer-Leopard"
"Polen: Nicht ohne uns","2011.50.52952","2011-12-10","Politik, Polen, Polen, Europa, Europapolitik, Euro, Europäische Union, Polen, Analphabetismus, Euro, Euro-Krise, Euro-Zone, Europapolitik, Wolfgang Schäuble, Europa, Berlin, Breslau, Warschau","http://www.zeit.de/2011/50/Polen"
"Europa: Geht es auch ohne die Briten?","2011.50.52953","2011-12-09","Politik, Europa, Europa, Grossbritannien, Euro, Eurozone, Europäische Union, David Cameron, Großbritannien, EU-Beitritt, EU-Gipfel, Euro-Krise, Freihandel, Freihandelszone, Ideologie, Premierminister, Europa, Türkei, USA, Ukraine, Elsass, London, Singapur","http://www.zeit.de/2011/50/Europaeische-Union-ohne-Grossbritannien"
