"title","number","date","keywords","link"
"Blutsprobe","1996.6.10878","1996-02-02","Politik, , Gesundheitsministerium, Schimon Peres, Aids, Konflikt, Krankheit, Ministerpräsident, Protest, Israel","http://www.zeit.de/1996/06/Blutsprobe"
"Wenn der Profit zur Pleite führt","1996.6.10879","1996-02-02","Politik, , Aktie, Bundesregierung, Edzard Reuter, Jürgen Schrempp, Arbeitnehmer, Arbeitslose, Eigentum, Frührentner, Gewinn, Republik, Unternehmen, Großbritannien","http://www.zeit.de/1996/06/Wenn_der_Profit_zur_Pleite_fuehrt"
"Vorbereiten auf das asiatische Jahrhundert","1996.6.10880","1996-02-02","Politik, , Europäische Union, Tourismus, Alte, Außenpolitik, Direktinvestition, Entwicklungsland, Export, Handel, Import, Nahrungsmittel, Rhetorik, Rohstoff, US-Wirtschaft, USA, Weltbank, Asien, China, Europa, Japan, Cambridge, Madrid, Massachusetts, Westeuropa","http://www.zeit.de/1996/06/Vorbereiten_auf_das_asiatische_Jahrhundert"
"Wir haben die Wahl zwischen Überleben und Niedergang","1996.6.10881","1996-02-02","Politik, , Wahl, Bundesbank, François Mitterrand, Jacques Delors, Allianz, Frankreich, Wirtschaftswachstum, Wohlfahrtsstaat, Währung, Währungsunion, Albanien, Europa, Indien, Jugoslawien, Russland, Ukraine, Maastricht","http://www.zeit.de/1996/06/Wir_haben_die_Wahl_zwischen_Ueberleben_und_Niedergang"
"Die Ostküste bestimmt die Außenpolitik","1996.6.10882","1996-02-02","Politik, , Außenpolitik, Europäische Union, Bill Clinton, Nato, USA, Beziehung, Bosnien und Herzegowina, Friedenstruppe, Golfkrieg, Handel, Vereinte Nationen, Europa, Kroatien, Ungarn, Alabama, Asien, Balkan, Michigan, Sachsen-Anhalt, Washington D.C","http://www.zeit.de/1996/06/Die_Ostkueste_bestimmt_die_Aussenpolitik"
"Feuer in Kaschmir","1996.6.10883","1996-02-02","Politik, , Indien, Benazir Bhutto, Indien, Kaschmir, Pakistan, Atomtest, Blauhelm, DDR, Menschenrechtsverletzung, Nadelstich, Premierminister, Rakete, Test, Vereinte Nationen, China, Islamabad","http://www.zeit.de/1996/06/Feuer_in_Kaschmir"
"Kanzler ohne Alternative","1996.6.10884","1996-02-02","Politik, , Helmut Kohl, Wolfgang Schäuble, Edmund Stoiber, Theo Waigel, CSU, FDP, Grüne, Joschka Fischer, SPD, Arbeitslosigkeit, Bündnis für Arbeit, Kanzleramt, Selbstbewusstsein, Währungsunion, Bayern, Bonn, Wildbad Kreuth","http://www.zeit.de/1996/06/Kanzler_ohne_Alternative"
"","1996.6.10885","1996-02-02","Politik","http://www.zeit.de/1996/06/7785"
"Käs nur echt ohne e","1996.6.10886","1996-02-02","Politik, , Leber, Grüne, Käse, Verbraucherschutz, Richter, Augsburg, Bayern, Berlin","http://www.zeit.de/1996/06/Kaes_nur_echt_ohne_e"
"Lächeln und lenken","1996.6.10887","1996-02-02","Politik, , Javier Solana, Nato, Allianz, Bosnien und Herzegowina, Frankreich, Russland, Vermittlungsausschuss, Moskau, Balkan, Berlin, Bonn, Brüssel, Europa, Mitteleuropa, München","http://www.zeit.de/1996/06/Laecheln_und_lenken"
