"id","Inflation","InflationMutationen"
"44110","0","0"
"44111","0","0"
"44112","0","0"
"44113","0","0"
"44114","0","0"
"44115","0","0"
"44116","0","0"
"44117","0","0"
"44118","0","0"
"44119","0","0"
"44120","0","0"
"44121","0","0"
"44122","0","0"
"44123","0","0"
"44124","0","0"
"44125","0","0"
"44126","0","0"
"44127","0","0"
"44128","0","0"
"44129","0","0"
"44130","0","0"
"44131","0","0"
"44132","0","0"
"44133","0","0"
"44134","0","0"
"44135","0","0"
"44136","0","0"
"44137","0","0"
"44138","0","0"
"44139","0","0"
"44140","0","0"
"44141","1","1"
"44142","0","0"
"44143","0","0"
"44144","0","0"
