"title","number","date","keywords","link"
"Auswärtige Kulturpolitik: Goethe als Gruß-August?","1996.25.11909","1996-06-14","Politik, , BMW, Helmut Kohl, Franz Josef Strauß, Goethe-Institut, Willy Brandt, Johann Wolfgang von Goethe, Hans Magnus Enzensberger, Joseph Roth, Klaus Kinkel, Hollywood, Holocaust, Kulturpolitik, Los Angeles, Sinai, Südamerika","http://www.zeit.de/1996/25/kulturp.txt.19960614.xml"
"Klagen?","1996.25.11910","1996-06-14","Politik, , Grüne, SPD, Abtreibung, Arzt, Bundesverfassungsgericht, Grundgesetz, Statistik, Bayern, Bonn, Karlsruhe","http://www.zeit.de/1996/25/Klagen_"
"Goldhagen-Debatte: einmütige Verdammung wie bei Fischer","1996.25.11911","1996-06-14","Politik, , Staat, Vergangenheitsbewaeltigung, Politikbewusstsein, Nationalsozialismus, Kultur, Innenpolitik, Geschichtswissenschaft, Geisteswissenschaft, Vhb_Zeitgeschichte, Symposien, München, Geschichtswissenschaft, Alliierte, Antisemitismus, Gerhard Ritter, Hans Mommsen, Holocaust, Mentalität, Nationalsozialismus, Weltkrieg, Staat, Vergangenheitsbewältigung, Politikbewusstsein, Nationalsozialismus, Kultur, Innenpolitik, Geschichtswissenschaft, Geisteswissenschaft, Zeitgeschichte, Symposien","http://www.zeit.de/1996/25/goldb.txt.19960614.xml"
"Worte der Woche","1996.25.11912","1996-06-14","Politik, , EU-Kommission, FDP, SPD, Klaus Kinkel, Wolfgang Gerhardt, Bundesaußenminister, Bundestag, Horst Eylmann, Jacques Santer, Norodom Sihanouk, Präsident, Wüste, Großbritannien, Russland, Tschechische Republik, Bonn, Europa","http://www.zeit.de/1996/25/wowos.txt.19960614.xml"
"Wo alles stirbt und doch weiterlebt","1996.25.11913","1996-06-14","Politik, , Russland, Gennadij Sjuganow, Grigori Jawlinski, Russland, Peter der Große, Sowjetunion, Ukraine, Sibirien","http://www.zeit.de/1996/25/Wo_alles_stirbt_und_doch_weiterlebt"
"Östliches","1996.25.11914","1996-06-14","Politik, , Zitate, SPD, Christa Wolf, Hans-Jochen Vogel, Literatur, Manfred Stolpe, DDR, Dirigent, Friedrich Schorlemmer, Glaube, Günter de Bruyn, Heimat, Künstler, Ministerpräsident, Ostdeutschland, PDS, Reinhard Höppner, Brandenburg, Chemnitz, Sachsen-Anhalt","http://www.zeit.de/1996/25/Oestliches"
"Daniel Jonah Goldhagen antwortet in der ZEIT seinen Kritikern","1996.25.11915","1996-06-14","Politik, , Staat, Nationalsozialismus, Deutschland, Kultur, Geschichtswissenschaft, Geisteswissenschaft, Widerstand, Streit, Historikerstreit, Vergangenheitsbewaeltigung, Politikbewusstsein, Adolf Hitler, Antisemitismus, Buch, Debatte, Geschichte, Holocaust, Verbrechen, Öffentlichkeit, Staat, Nationalsozialismus, Deutschland, Kultur, Geschichtswissenschaft, Geisteswissenschaft, Widerstand, Streit, Historikerstreit, Vergangenheitsbewältigung","http://www.zeit.de/1996/25/goldc.txt.19960614.xml"
"Der Alte im Grunewald","1996.25.11916","1996-06-14","Politik, , Bismarck, Alte, Fotografie, Armut, Bahnhof, Otto, Otto von Bismarck, Schriftsteller, Schüler, Wein, Berlin, Dresden, Pfalz","http://www.zeit.de/1996/25/Der_Alte_im_Grunewald"
"Drunter und drüber","1996.25.11917","1996-06-14","Politik, , Bill Clinton, FBI, Reise, Richard Nixon, Bundespolizei, Josephine Baker, Präsident, Republikaner (USA), Wahl","http://www.zeit.de/1996/25/Drunter_und_drueber"
"Die Farbe blättert","1996.25.11918","1996-06-14","Politik, , Kämmerer, Tom Koenigs, Grüne, SPD, Hoechst, Jacques Delors, Gewerbesteuer, Haushalt, Oberbürgermeister, Petra Roth, Sparkasse, Frankfurt am Main","http://www.zeit.de/1996/25/Die_Farbe_blaettert"
