"id","Inflation","InflationMutationen"
"52688","1","1"
"52689","0","0"
"52690","0","0"
"52691","0","0"
"52692","0","0"
"52693","0","0"
"52694","0","0"
"52695","0","0"
"52696","0","0"
"52697","0","0"
"52698","0","0"
"52699","0","0"
"52700","0","0"
"52701","0","0"
"52702","0","0"
"52703","0","0"
"52704","0","0"
"52705","0","0"
"52706","0","0"
"52707","0","0"
"52708","0","0"
"52709","0","0"
"52710","0","0"
"52711","0","0"
"52712","0","0"
"52713","0","0"
"52714","0","0"
"52715","0","0"
"52716","0","0"
"52717","0","0"
"52718","0","0"
"52719","0","0"
"52720","0","0"
"52721","0","0"
