"id","Inflation","InflationMutationen"
"36549","0","0"
"36550","0","0"
"36551","0","0"
"36552","0","0"
"36553","0","0"
"36554","0","0"
"36555","0","0"
"36556","0","0"
"36557","0","0"
"36558","0","0"
"36559","0","0"
"36560","0","0"
"36561","0","0"
"36562","0","0"
"36563","0","0"
"36564","0","0"
"36565","0","0"
"36566","0","0"
"36567","0","0"
"36568","0","0"
"36569","0","0"
"36570","0","0"
"36571","0","0"
"36572","0","0"
"36573","0","0"
"36574","0","0"
"36575","0","0"
"36576","0","0"
"36577","0","0"
"36578","0","0"
"36579","0","0"
"36580","0","0"
"36581","0","0"
"36582","0","0"
"36583","0","0"
"36584","0","0"
"36585","0","0"
"36586","0","0"
"36587","0","0"
"36588","0","0"
"36589","0","0"
"36590","0","0"
"36591","0","0"
"36592","0","0"
"36593","0","0"
"36594","0","0"
"36595","0","0"
"36596","0","0"
"36597","0","0"
"36598","0","0"
"36599","0","0"
"36600","0","0"
"36601","0","0"
"36602","0","0"
"36603","0","0"
"36604","0","0"
"36605","0","0"
"36606","0","0"
"36607","0","0"
"36608","1","1"
"36609","0","0"
"36610","0","0"
"36611","0","0"
"36612","0","0"
"36613","1","1"
"36614","0","0"
"36615","0","0"
"36616","0","0"
"36617","0","0"
"36618","0","0"
"36619","1","1"
"36620","1","1"
"36621","0","0"
"36622","0","0"
"36623","0","0"
"36624","0","0"
"36625","0","0"
"36626","0","0"
"36627","0","0"
"36628","0","0"
