"id","Inflation","InflationMutationen"
"32064","0","0"
"32065","0","0"
"32066","0","0"
"32067","0","0"
"32068","0","0"
"32069","0","0"
"32070","0","0"
"32071","0","0"
"32072","0","0"
"32073","0","0"
"32074","0","0"
"32075","0","0"
"32076","0","0"
"32077","0","0"
"32078","0","0"
"32079","0","0"
"32080","0","0"
"32081","0","0"
"32082","0","0"
"32083","0","0"
"32084","0","0"
"32085","0","0"
"32086","0","0"
"32087","0","0"
"32088","0","0"
"32089","0","0"
"32090","0","0"
"32091","0","0"
"32092","0","0"
"32093","0","0"
"32094","0","0"
"32095","1","1"
"32096","0","0"
"32097","0","0"
"32098","0","0"
"32099","0","0"
"32100","0","0"
"32101","0","0"
"32102","0","0"
"32103","0","0"
"32104","0","0"
"32105","0","0"
"32106","0","0"
"32107","0","0"
"32108","0","0"
"32109","0","0"
