"id","Inflation","InflationMutationen"
"25261","0","0"
"25262","0","0"
"25263","0","1"
"25264","0","0"
"25265","0","0"
"25266","0","0"
"25267","0","0"
"25268","0","0"
"25269","0","0"
"25270","0","0"
"25271","0","0"
"25272","0","0"
"25273","0","0"
"25274","0","0"
"25275","0","0"
"25276","0","0"
"25277","0","0"
"25278","0","0"
"25279","0","0"
"25280","0","0"
"25281","0","0"
"25282","0","0"
"25283","0","0"
"25284","0","0"
"25285","0","0"
"25286","0","0"
"25287","0","0"
"25288","0","0"
"25289","0","0"
"25290","0","0"
"25291","0","0"
"25292","0","0"
"25293","0","0"
"25294","0","0"
"25295","0","0"
"25296","0","0"
"25297","1","1"
"25298","0","0"
"25299","0","0"
"25300","0","0"
"25301","0","0"
"25302","0","0"
"25303","0","0"
"25304","0","0"
"25305","0","0"
