"id","Inflation","InflationMutationen"
"49109","0","0"
"49110","0","0"
"49111","0","0"
"49112","0","0"
"49113","0","0"
"49114","0","0"
"49115","0","0"
"49116","0","0"
"49117","0","0"
"49118","0","0"
"49119","0","0"
"49120","0","0"
"49121","0","0"
"49122","0","0"
"49123","0","0"
"49124","0","0"
"49125","0","0"
"49126","0","0"
"49127","0","0"
"49128","0","0"
"49129","0","0"
"49130","0","0"
"49131","0","0"
"49132","0","0"
"49133","0","0"
"49134","0","0"
"49135","0","0"
"49136","0","0"
"49137","0","0"
"49138","0","0"
"49139","0","0"
"49140","0","0"
