"id","Inflation","InflationMutationen"
"57208","0","0"
"57209","0","0"
"57210","0","0"
"57211","0","0"
"57212","0","0"
"57213","0","0"
"57214","0","0"
"57215","0","0"
"57216","0","0"
"57217","0","0"
"57218","0","0"
"57219","0","0"
"57220","0","0"
"57221","0","0"
"57222","0","0"
"57223","0","0"
"57224","0","0"
"57225","0","0"
"57226","0","0"
"57227","0","0"
"57228","0","0"
"57229","0","0"
"57230","0","0"
"57231","0","0"
"57232","0","0"
"57233","0","0"
"57234","0","0"
"57235","0","0"
"57236","0","0"
"57237","0","0"
"57238","0","1"
"57239","0","0"
"57240","0","0"
"57241","0","0"
