"id","Inflation","InflationMutationen"
"30797","0","0"
"30798","0","0"
"30799","0","0"
"30800","0","0"
"30801","0","0"
"30802","0","0"
"30803","0","0"
"30804","0","0"
"30805","0","0"
"30806","0","0"
"30807","0","0"
"30808","0","0"
"30809","0","0"
"30810","0","0"
"30811","0","0"
"30812","0","0"
"30813","0","0"
"30814","0","0"
"30815","0","0"
"30816","0","0"
"30817","0","0"
"30818","0","0"
"30819","0","0"
"30820","0","0"
"30821","0","0"
"30822","0","0"
"30823","0","0"
"30824","0","0"
"30825","1","1"
"30826","0","0"
"30827","0","0"
"30828","0","0"
"30829","0","0"
"30830","0","0"
"30831","0","0"
"30832","0","0"
"30833","0","0"
"30834","0","0"
"30835","0","0"
"30836","0","0"
"30837","0","0"
"30838","0","0"
