"title","number","date","keywords","link"
"Spekulationen am East River: Gesucht: Ein Supermann |","1991.40.2890","1991-09-27","DIE ZEIT, Spekulationen am East River, Javier Pérez de Cuéllar, Sicherheitsrat, Dag Hammarskjoeld, Kurt Waldheim, Vereinte Nationen, Eduard Schewardnadse, El Salvador, Kambodscha, Libanon, New York, Peru, Paris, Bonn","http://www.zeit.de/1991/40/gesucht-ein-supermann"
"Der Mandarin der Krone |","1991.40.2891","1991-09-27","DIE ZEIT, , Margaret Thatcher, John Major, Verteidigungsministerium, Auktionshaus, Jagd, Jugoslawien, Nato-Generalsekretär, Waffenstillstand, Australien, Afrika, Den Haag, Europa","http://www.zeit.de/1991/40/der-mandarin-der-krone"
"Weltbühne: Friede für Afghanistan? |","1991.40.2892","1991-09-27","DIE ZEIT, Weltbühne, Afghanistan, Alexander der Große, Flüchtlingslager, James Baker, Monarch, Nahrungsmittel, Pakistan, Waffenstillstand, Zahir Schah, Angola, Iran, Kambodscha, Saudi Arabien, Sowjetunion, Vietnam, Moskau, Kabul, Washington D.C., Äthiopien","http://www.zeit.de/1991/40/friede-fuer-afghanistan"
"Feuerpause im jugoslawischen Bürgerkrieg – doch die Kämpfe gehen weiter. Und wiederum versucht die EG, Frieden zu stiften.: Auf zum nächsten Gefecht |","1991.40.2893","1991-09-27","DIE ZEIT, Feuerpause im jugoslawischen Bürgerkrieg – doch die Kämpfe gehen weiter. Und wiederum versucht die EG, Frieden zu stiften., Bürgerkrieg, Frieden, Franjo Tudjman, Kroatien, Zagreb, Brest, Europa, Vukovar","http://www.zeit.de/1991/40/auf-zum-naechsten-gefecht"
"Ein halbes Jahr nach dem Golfkrieg: Alles ist anders – wie immer |","1991.40.2894","1991-09-27","DIE ZEIT, Ein halbes Jahr nach dem Golfkrieg, Innenministerium, PLO, Saddam Hussein, Israel, DDR, Kasachstan, Palästinenser, Putsch, Rakete, Sowjetunion, Vivendi, Golfkrieg, Irak, Portugal, Tel Aviv, Jerusalem, Gaza, Washington D.C","http://www.zeit.de/1991/40/alles-ist-anders-wie-immer"
"Der Traum vom allmählichen Zusammenwachsen der beiden Deutschland währte nicht lange. Im letzten Teil ihrer Serie beschreibt Nina Grunenberg, wie es dem Moralisten Lothar de Maiziere im Umgang mit den Bonner Realpolitikern erging.: Der kurze Weg zum langen Abschied |","1991.40.2895","1991-09-27","DIE ZEIT, Der Traum vom allmählichen Zusammenwachsen der beiden Deutschland währte nicht lange. Im letzten Teil ihrer Serie beschreibt Nina Grunenberg, wie es dem Moralisten Lothar de Maiziere im Umgang mit den Bonner Realpolitikern erging., Hans Modrow, Thomas de Maizière, Lothar de Maizière, Richard Schröder, SPD, Wolfgang Schäuble, CDU, Traum, Regine Hildebrandt, DDR, Volkskammer, Währungsunion, MIT, Bonn, Berlin","http://www.zeit.de/1991/40/der-kurze-weg-zum-langen-abschied"
"Bonner Bühne: Nachfolger aus dem Hut |","1991.40.2896","1991-09-27","DIE ZEIT, Bonner Bühne, Bühne, CDU, Gerhard Stoltenberg, Justizministerium, Bundestag, Bundeswehr, Christine Lieberknecht, DDR, Dreisprung, Lothar de Maizière , Reinhard Göhner, Wehrbeauftragter, Hut, Berlin, Bonn, Europa, Rhein","http://www.zeit.de/1991/40/nachfolger-aus-dem-hut"
"Lob der kleinen Schritte |","1991.40.2897","1991-09-27","DIE ZEIT, , Hans-Dietrich Genscher, Sicherheitsrat, Vereinte Nationen, Bundesaußenminister, Kroatien, Putsch, Separatismus, Verteidigungsminister, Belgien, Indien, Irak, Jugoslawien, Sowjetunion, Moskau, Balkan, Baskenland, Belgrad, Europa, Kaschmir, New York","http://www.zeit.de/1991/40/lob-der-kleinen-schritte"
"Wo sind die Schuldigen? |","1991.40.2898","1991-09-27","DIE ZEIT, , FDJ, DDR, Dschungel, Feiertag, Schulleiter, Stasi, Zivilcourage, Halle an der Saale, Moskau, Sibirien","http://www.zeit.de/1991/40/wo-sind-die-schuldigen"
"Streit um Kreditgarantien für Israel: Abfuhr vom amerikanischen Freund |","1991.40.2899","1991-09-27","DIE ZEIT, Streit um Kreditgarantien für Israel, George W.  Bush, Israel, Ronald Reagan, Jimmy Carter, Golfkrieg, Präsident, Siedlungspolitik, Sowjetunion, Vereinte Nationen, Saudi Arabien, USA, Baltimore, Washington D.C","http://www.zeit.de/1991/40/abfuhr-vom-amerikanischen-freund"
