"id","Inflation","InflationMutationen"
"55364","0","0"
"55365","0","0"
"55366","0","0"
"55367","0","0"
"55368","0","0"
"55369","0","0"
"55370","0","0"
"55371","0","0"
"55372","0","0"
"55373","0","0"
"55374","0","0"
"55375","0","0"
"55376","0","0"
"55377","0","0"
"55378","0","0"
"55379","0","0"
"55380","0","0"
"55381","0","0"
"55382","0","0"
"55383","0","0"
"55384","0","0"
"55385","0","0"
"55386","0","0"
"55387","0","0"
"55388","1","1"
"55389","0","0"
"55390","1","1"
"55391","0","0"
"55392","0","0"
"55393","0","0"
"55394","0","0"
"55395","0","0"
"55396","0","0"
"55397","0","0"
"55398","0","0"
"55399","0","0"
