"id","Inflation","InflationMutationen"
"27063","0","0"
"27064","0","0"
"27065","0","0"
"27066","0","0"
"27067","0","0"
"27068","0","0"
"27069","0","0"
"27070","0","0"
"27071","0","0"
"27072","0","0"
"27073","0","0"
"27074","0","0"
"27075","0","0"
"27076","0","0"
"27077","0","0"
"27078","0","0"
"27079","0","0"
"27080","0","0"
"27081","0","0"
"27082","0","0"
"27083","0","0"
"27084","0","0"
"27085","0","0"
"27086","0","0"
"27087","0","0"
"27088","0","0"
"27089","0","0"
"27090","0","0"
"27091","0","0"
"27092","0","0"
"27093","0","0"
"27094","1","1"
"27095","0","0"
"27096","0","0"
"27097","0","0"
"27098","0","0"
"27099","0","0"
"27100","0","0"
"27101","1","1"
"27102","0","0"
"27103","0","0"
"27104","0","0"
