"title","number","date","keywords","link"
"Der Sozialdemokrat Tomiichi Murayama, von Freund und Feind unterschätzt, wurde neuer Regierungschef in Tokio: Versöhnen statt spalten auf japanisch |","1994.28.7034","1994-07-08","DIE ZEIT, Der Sozialdemokrat Tomiichi Murayama, von Freund und Feind unterschätzt, wurde neuer Regierungschef in Tokio, Regierungschef, tTokyo, Japan, Abraham Lincoln, Minderheitsregierung, Premierminister, Nikkei, Regierungswechsel","http://www.zeit.de/1994/28/versoehnen-statt-spalten-auf-japanisch"
"Europa (Teil II): Motor der Einigung sind Frankreich und Deutschland. Unternehmer haben damit keine Probleme, manche Politiker schon: Die Angst vor dem zweiköpfigen Ungeheuer |","1994.28.7035","1994-07-08","DIE ZEIT, Europa (Teil II): Motor der Einigung sind Frankreich und Deutschland. Unternehmer haben damit keine Probleme, manche Politiker schon, Europa, Frankreich, Helmut Kohl, Airbus, Motor, Unternehmen, Bundeskanzleramt, Siemens AG, Telekommunikation, UN-Sicherheitsrat, Alain Juppé, DDR, Dasa, Europapolitik, Independent, Wiedervereinigung, Großbritannien, Indien, Niederlande, Brüssel, Maastricht, Washington D.C","http://www.zeit.de/1994/28/die-angst-vor-dem-zweikoepfigen-ungeheuer"
"Trotz des neuen Genfer Friedensplans bereiten sich Soldaten wie Flüchtlinge in Bosnien auf weitere Kämpfe vor: Die Nacht frißt den Menschen |","1994.28.7036","1994-07-08","DIE ZEIT, Trotz des neuen Genfer Friedensplans bereiten sich Soldaten wie Flüchtlinge in Bosnien auf weitere Kämpfe vor, Bosnien und Herzegowina, Flüchtling, Sarajevo, Belgrad","http://www.zeit.de/1994/28/die-nacht-frisst-den-menschen"
"Hans-Jochen Vogel nimmt Abschied vom Deutschen Bundestag: Ein Mann mit System |","1994.28.7037","1994-07-08","DIE ZEIT, Hans-Jochen Vogel nimmt Abschied vom Deutschen Bundestag, Bundestag, Hans-Jochen Vogel, Helmut Schmidt, SPD, Willy Brandt, Auswärtiges Amt, Bundestagsfraktion, DDR, Feuerwehr, Oberbürgermeister, Richard Freiherr von Weizsäcker, Vogel, MIT, Sowjetunion, Bonn, München, Berlin, Neukölln","http://www.zeit.de/1994/28/ein-mann-mit-system"
"Neue Gefahr auf dem Balkan: Die Albaner unterdrücken ihre griechische Minderheit: Angst vor dem Erdbeben |","1994.28.7038","1994-07-08","DIE ZEIT, Neue Gefahr auf dem Balkan: Die Albaner unterdrücken ihre griechische Minderheit, Minderheit, Andreas Papandreou, Erdbeben, Sali Berisha, Albanien, Griechenland, Enver Hodscha, Mazedonien, Türkei, Athen, Tirana, Balkan, Istanbul, Nordzypern, Skopje","http://www.zeit.de/1994/28/angst-vor-dem-erdbeben"
"Bill Clinton kommt nach Europa: Amerikanische Ultrakonservative bekämpfen ihn mit allen Mitteln: Ein Reformer im Fadenkreuz |","1994.28.7039","1994-07-08","DIE ZEIT, Bill Clinton kommt nach Europa: Amerikanische Ultrakonservative bekämpfen ihn mit allen Mitteln, Bill Clinton, George W.  Bush, Paula Jones, Ronald Reagan, Bill Clinton, Leon Panetta, Republikaner (USA), USA, MIT, Arkansas, Camp David, Maryland, Texas, Washington D.C","http://www.zeit.de/1994/28/ein-reformer-im-fadenkreuz"
"Jassir Arafats Rückkehr in die Heimat war begleitet von Beifall, aber auch von Ernüchterung. Statt aufputschender Reden erwartet sein Volk nun Arbeitsplätze und eine sichere Zukunft. Wird auch die Hamas-Bewegung Frieden finden?: Der lange Weg nach Palästina |","1994.28.7040","1994-07-08","DIE ZEIT, Jassir Arafats Rückkehr in die Heimat war begleitet von Beifall, aber auch von Ernüchterung. Statt aufputschender Reden erwartet sein Volk nun Arbeitsplätze und eine sichere Zukunft. Wird auch die Hamas-Bewegung Frieden finden?, Jassir Arafat, Frieden, Hamas, Jizchak Rabin, PLO, Palästina, Dschihad, Hosni Mubarak, Palästinenser, Gazastreifen, Gaza, Heimat, Israel, Jerusalem, Madrid, Tunis, Washington D.C","http://www.zeit.de/1994/28/der-lange-weg-nach-palaestina"
"Ein junger Kurde klebte Plakate. Ein Polizist griff ein: Tod aus der Dienstwaffe |","1994.28.7041","1994-07-08","DIE ZEIT, Ein junger Kurde klebte Plakate. Ein Polizist griff ein, Polizei, Tod, Geldstrafe, Staatsanwaltschaft, Tatort, Wolfgang Grams, Hannover","http://www.zeit.de/1994/28/tod-aus-der-dienstwaffe"
"Worte der Woche |","1994.28.7042","1994-07-08","DIE ZEIT, , Bill Clinton, CDU, Theo Waigel, Diego Maradona, Klaus Kinkel, Doping, Eigentor, Hans Küng, Integration, Johannes Paul II., Joseph Heller, PDS, Premierminister, Prince, Richard Freiherr von Weizsäcker, Ruud Lubbers, Theodore Roosevelt, Sachsen-Anhalt","http://www.zeit.de/1994/28/worte-der-woche"
"Wolfgang Ebert: Beziehungskisten |","1994.28.7043","1994-07-08","DIE ZEIT, Wolfgang Ebert, SPD, FDP, Grüne, Roman Herzog, Bundespräsident, Fußball-WM, Nachhilfeunterricht, PDS, Belgien, Wolfgang Ebert","http://www.zeit.de/1994/28/beziehungskosten"
