"title","number","date","keywords","link"
"Britische Unternehmer und Mittelklasse entdecken die Labour-Partei: Siegen mit Tony |","1994.41.7380","1994-10-07","DIE ZEIT, Britische Unternehmer und Mittelklasse entdecken die Labour-Partei, Tony Blair, Margaret Thatcher, John Major, Unternehmen, John Smith, Gordon Brown, Harold Wilson, Hugh Gaitskell, Labour Partei, Neil Kinnock, Schlichtung, MIT, Siegen, Blackpool, London","http://www.zeit.de/1994/41/siegen-mit-tony"
"Der Populist Meciar ist Wahlsieger in der Slowakei: Wunderdoktors Kekse |","1994.41.7381","1994-10-07","DIE ZEIT, Der Populist Meciar ist Wahlsieger in der Slowakei, Silvio Berlusconi, Slowakei, Aufsteiger, Italien, Parlamentswahl, Populismus, Privatisierung, Wahlkampf, Bratislava, Europa","http://www.zeit.de/1994/41/wunderdoktors-kekse"
"Worte der Woche |","1994.41.7382","1994-10-07","DIE ZEIT, , FDP, Klaus Kinkel, CDU, Edmund Stoiber, Wolfgang Schäuble, Boris Jelzin, Roman Herzog, Andrzej Szczypiorski, Biografie, Bundespräsident, Bundesverfassungsgericht, CSU-Fraktion, Ernst Nolte, Franz Schönhuber, Jutta Limbach, Premierminister, Präsident, Republikaner (USA), China, Bremen, Europa","http://www.zeit.de/1994/41/worte-der-woche"
"Die Rechtspolitik der Koalition hat viele Freiheitsrechte eingeschränkt. Die SPD half dabei: Mit dem großen Raster |","1994.41.7383","1994-10-07","DIE ZEIT, Die Rechtspolitik der Koalition hat viele Freiheitsrechte eingeschränkt. Die SPD half dabei, SPD, CDU, CSU, FDP, Manfred Kanther, Aldi, Bundesnachrichtendienst, Benjamin Franklin, Bundeskriminalamt, Drogenkartell, Drogenpolitik, Geldfälschung, Grundrecht, Justiz, Mafia, Rechtsstaat, Strafrecht, Verbrechen, Italien, MIT, Karlsruhe, Osteuropa, Pullach","http://www.zeit.de/1994/41/mit-dem-grossen-raster"
"Während die Machthaber den 40. Jahrestag der DDR feierten, erreichte der gewaltlose Widerstand seinen ersten Höhepunkt: Ohne Furcht vor den Herrschenden |","1994.41.7384","1994-10-07","DIE ZEIT, Während die Machthaber den 40. Jahrestag der DDR feierten, erreichte der gewaltlose Widerstand seinen ersten Höhepunkt, DDR, Jahrestag, Fritz Pleitgen, Feiertag, Jens Reich, Stasi, Widerstand, Berlin, Dresden, Leipzig, Magdeburg, Ost-Berlin, Peking, Plauen, Rostock, Weimar","http://www.zeit.de/1994/41/ohne-furcht-vor-den-herrschenden"
"Schafft es der Bürgerrechtler Werner Schulz, in Leipzig ein Direktmandat zu gewinnen?: Melancholischer Realist |","1994.41.7385","1994-10-07","DIE ZEIT, Schafft es der Bürgerrechtler Werner Schulz, in Leipzig ein Direktmandat zu gewinnen?, SPD, Werner Schulz, CDU, Grüne, Leipzig, Michael Müller, Direktmandat, Wolfgang Thierse, Barbara Höll, Bündnisgrüne, DDR, PDS, Sachsen, Bayern, Chemnitz","http://www.zeit.de/1994/41/melancholischer-realist"
"Warum spielt die Entwicklungspolitik in Bonn keine Rolle? Die deutsche Partnerschaft mit dem Süden verfängt sich in gleich drei Teufelskreisen: Die vertagte Zukunft |","1994.41.7386","1994-10-07","DIE ZEIT, Warum spielt die Entwicklungspolitik in Bonn keine Rolle? Die deutsche Partnerschaft mit dem Süden verfängt sich in gleich drei Teufelskreisen, Wolfgang Schäuble, Bonn, Hans-Jochen Vogel, Carl-Dieter Spranger, Herbert Wehner, SPD, CDU, FDP, Grüne, Partnerschaft, SPD-Fraktion, Willy Brandt, Entwicklungspolitik, Entwicklungshilfe, Germanwatch, MIT, Afrika, Bayern, Europa","http://www.zeit.de/1994/41/die-vertagte-zukunft"
"Generationsbruch in der deutschen Gegenwartsliteratur: Die jungen Autoren klappen das Große Buch der Geschichte zu: Die zweite Stunde Null |","1994.41.7387","1994-10-07","DIE ZEIT, Generationsbruch in der deutschen Gegenwartsliteratur: Die jungen Autoren klappen das Große Buch der Geschichte zu, Buch, Christa Wolf, Geschichte, Ralf Rothmann, Martin Walser, Christoph Meckel, Günter Grass, Literatur, Peter Handke, Franz Fühmann, Generation, Helmut Krausser, Berlin","http://www.zeit.de/1994/41/die-zweite-stunde-null"
"Am Sonntag wählt Österreich: Zwei Damen und ein böser Bube machten Furore im Fernsehwahlkampf: Alptraum auf der Mattscheibe |","1994.41.7388","1994-10-07","DIE ZEIT, Am Sonntag wählt Österreich: Zwei Damen und ein böser Bube machten Furore im Fernsehwahlkampf, Jörg Haider, Franz Vranitzky, Helmut Kohl, FPÖ, Grüne, ÖVP, Österreich, Forum, Vizekanzler","http://www.zeit.de/1994/41/alptraum-auf-der-mattscheibe"
"Zeitspiegel |","1994.41.7389","1994-10-07","DIE ZEIT, , Elvis Presley, Helmut Kohl, Richard Nixon, Briefmarke, Inflation, Logik, Repräsentantenhaus, Volksabstimmung, Watergate-Affäre, USA, Ungarn, Hamburg","http://www.zeit.de/1994/41/zeitspiegel"
