"id","Inflation","InflationMutationen"
"30978","0","0"
"30979","0","0"
"30980","0","0"
"30981","0","0"
"30982","0","0"
"30983","0","0"
"30984","0","0"
"30985","0","0"
"30986","0","0"
"30987","0","0"
"30988","0","0"
"30989","0","0"
"30990","0","0"
"30991","0","0"
"30992","0","0"
"30993","0","0"
"30994","0","0"
"30995","0","0"
"30996","0","0"
"30997","0","0"
"30998","0","0"
"30999","0","0"
"31000","0","0"
"31001","0","0"
"31002","0","0"
"31003","0","0"
"31004","0","0"
"31005","0","0"
"31006","0","0"
"31007","0","0"
"31008","0","0"
"31009","0","0"
"31010","0","0"
"31011","0","0"
"31012","0","0"
"31013","0","0"
"31014","0","0"
"31015","0","0"
"31016","0","0"
"31017","0","0"
"31018","0","0"
"31019","0","0"
"31020","0","0"
"31021","0","0"
"31022","0","0"
"31023","0","0"
"31024","0","0"
