"id","Inflation","InflationMutationen"
"57277","0","0"
"57278","0","0"
"57279","0","0"
"57280","0","0"
"57281","0","0"
"57282","0","0"
"57283","0","0"
"57284","0","0"
"57285","0","0"
"57286","0","0"
"57287","0","0"
"57288","0","0"
"57289","0","0"
"57290","0","0"
"57291","0","0"
"57292","0","0"
"57293","0","0"
"57294","0","0"
"57295","0","0"
"57296","0","0"
"57297","0","0"
"57298","0","0"
"57299","0","0"
"57300","0","0"
"57301","0","0"
"57302","0","0"
"57303","0","0"
"57304","1","1"
"57305","0","0"
"57306","0","0"
"57307","0","0"
"57308","0","0"
"57309","0","0"
"57310","0","0"
