"id","Inflation","InflationMutationen"
"43600","0","0"
"43601","0","0"
"43602","0","0"
"43603","0","0"
"43604","0","0"
"43605","0","0"
"43606","0","0"
"43607","0","0"
"43608","0","0"
"43609","0","0"
"43610","0","0"
"43611","0","0"
"43612","0","0"
"43613","0","0"
"43614","0","0"
"43615","0","0"
"43616","0","0"
"43617","0","0"
"43618","0","0"
"43619","0","0"
"43620","0","0"
"43621","0","0"
"43622","0","0"
"43623","0","0"
"43624","0","0"
"43625","0","0"
"43626","0","0"
"43627","0","0"
"43628","0","0"
"43629","0","0"
"43630","0","0"
"43631","0","0"
"43632","0","0"
"43633","0","0"
"43634","0","0"
"43635","0","0"
"43636","0","0"
"43637","0","0"
"43638","0","0"
"43639","0","0"
"43640","0","0"
"43641","1","1"
"43642","0","0"
"43643","0","0"
"43644","0","0"
"43645","1","1"
"43646","0","0"
"43647","0","0"
"43648","0","0"
"43649","0","0"
"43650","0","0"
"43651","0","0"
"43652","0","0"
"43653","1","1"
"43654","0","0"
"43655","0","0"
"43656","0","0"
"43657","0","0"
"43658","0","0"
"43659","0","0"
"43660","0","0"
"43661","0","0"
"43662","0","0"
"43663","0","0"
"43664","0","0"
