"id","Inflation","InflationMutationen"
"41432","0","0"
"41433","0","0"
"41434","1","1"
"41435","0","0"
"41436","0","0"
"41437","0","0"
"41438","0","0"
"41439","0","0"
"41440","0","0"
"41441","0","0"
"41442","0","0"
"41443","0","0"
"41444","0","0"
"41445","0","0"
"41446","0","0"
"41447","0","0"
"41448","0","0"
"41449","0","0"
"41450","0","0"
"41451","0","0"
"41452","0","0"
"41453","0","0"
"41454","0","0"
"41455","0","0"
"41456","0","0"
"41457","0","0"
"41458","0","0"
"41459","0","0"
"41460","0","0"
"41461","0","0"
"41462","0","0"
"41463","0","0"
"41464","0","0"
"41465","0","0"
"41466","0","0"
"41467","0","0"
"41468","0","0"
"41469","0","0"
"41470","0","0"
"41471","0","0"
"41472","0","0"
"41473","0","0"
"41474","0","0"
"41475","0","0"
"41476","0","0"
"41477","0","0"
"41478","0","0"
"41479","0","0"
"41480","0","0"
"41481","0","0"
"41482","0","0"
"41483","0","0"
"41484","0","0"
"41485","0","0"
"41486","1","1"
"41487","0","0"
"41488","0","0"
"41489","0","0"
"41490","0","0"
"41491","0","0"
"41492","0","0"
"41493","0","0"
"41494","0","0"
"41495","0","0"
"41496","0","0"
"41497","0","0"
"41498","0","0"
"41499","0","0"
"41500","0","0"
"41501","0","0"
"41502","0","0"
"41503","0","0"
