"id","Inflation","InflationMutationen"
"34006","0","0"
"34007","0","0"
"34008","0","0"
"34009","0","0"
"34010","0","0"
"34011","0","0"
"34012","0","0"
"34013","0","0"
"34014","0","0"
"34015","0","0"
"34016","0","0"
"34017","0","0"
"34018","0","0"
"34019","0","0"
"34020","0","0"
"34021","0","0"
"34022","0","0"
"34023","0","0"
"34024","0","0"
"34025","0","0"
"34026","0","0"
"34027","0","0"
"34028","0","0"
"34029","0","0"
"34030","0","0"
"34031","0","0"
"34032","0","0"
"34033","0","0"
"34034","0","0"
"34035","0","0"
"34036","0","0"
"34037","0","0"
"34038","0","0"
"34039","0","0"
"34040","0","0"
"34041","0","0"
"34042","0","0"
"34043","1","1"
"34044","0","0"
"34045","0","0"
"34046","0","0"
"34047","0","0"
"34048","0","0"
"34049","0","0"
"34050","0","0"
"34051","0","0"
"34052","0","0"
"34053","0","0"
"34054","0","0"
"34055","0","0"
"34056","0","0"
"34057","0","0"
"34058","0","0"
"34059","0","0"
"34060","0","0"
"34061","0","0"
"34062","0","0"
"34063","0","0"
