"title","number","date","keywords","link"
"In Rußland kandidieren 13 Bündnisse bei den Wahlen: Test für Demokraten |","1993.47.6106","1993-11-19","DIE ZEIT, In Rußland kandidieren 13 Bündnisse bei den Wahlen, Russland, Test, Alexander Jakowlew, Anatoli Sobtschak, Oberbürgermeister, Opposition, Swjatoslaw Fjodorow, Unterhaus, Verhältniswahlrecht, Sowjetunion, Moskau","http://www.zeit.de/1993/47/test-fuer-demokraten"
"Worte der Woche |","1993.47.6107","1993-11-19","DIE ZEIT, , CDU, SPD, Grüne, Steffen Heitmann, Theo Waigel, Alfred Dregger, Boris Jelzin, FPÖ, Heiner Geißler, Bundesfinanzminister, Bundesumweltminister, Jahrestag, Politikverdrossenheit, Radovan Karadžic, Rudolf Dreßler, Sekte, Staatsdefizit, Ukraine, Berlin, Hamburg, Sarajevo","http://www.zeit.de/1993/47/worte-der-woche"
"Auch nach dem Scheitern der Hamburger Koalitionsgespräche bleibt Rot-Grün eine Chance für Bonn: Ein Modell nicht nur für sonnige Tage |","1993.47.6108","1993-11-19","DIE ZEIT, Auch nach dem Scheitern der Hamburger Koalitionsgespräche bleibt Rot-Grün eine Chance für Bonn, Bonn, Grüne, SPD, Henning Voscherau, Wirtschaftspolitik, Finanzkrise, Finanzpolitik, Hubert Kleinert, Industriepolitik, Innovation, Intelligenz, Mittelschicht, Sozialstaat, Steuerpolitik, Wirtschaftskrise, Wohnungsbau, Elbe","http://www.zeit.de/1993/47/ein-modell-nicht-nur-fuer-sonnige-tage"
"Hat Präsident Jelzin den kommunistischen Aufrührern in Moskau Anfang Oktober eine Falle gestellt?: Kalkuliertes Chaos |","1993.47.6109","1993-11-19","DIE ZEIT, Hat Präsident Jelzin den kommunistischen Aufrührern in Moskau Anfang Oktober eine Falle gestellt?, Boris Jelzin, Moskau, Präsident, Innenministerium, Verteidigungsministerium, Jegor Gajdar, Chaos, Kaukasus","http://www.zeit.de/1993/47/kalkuliertes-chaos"
"Der Amateur als Außenseiter |","1993.47.6110","1993-11-19","DIE ZEIT, , CDU, Franz Josef Strauß, Helmut Kohl, Hermann Otto Solms, CSU-Fraktion, Parlament, Bonn, Rhein","http://www.zeit.de/1993/47/der-amateur-als-aussenseiter"
"Gelangweilt bis zum Überdruß |","1993.47.6111","1993-11-19","DIE ZEIT, , Albrecht Müller, Karl Schiller, SPD, FDP, CSU, Heiner Geißler, Rudolf Scharping, Kanzleramt, Rechtsextremismus, Solingen, Bonn, Heidelberg, Rostock","http://www.zeit.de/1993/47/gelangweilt-bis-zum-ueberdruss"
"Ben Witter: Angetippt |","1993.47.6112","1993-11-19","DIE ZEIT, Ben Witter, Behinderte, Ben Witter, Hochwasser, Krieg, Seele, Buch, Soldat, Sprache","http://www.zeit.de/1993/47/angetippt"
"Zeitspiegel |","1993.47.6113","1993-11-19","DIE ZEIT, , Helmut Kohl, Erich Honecker, Archiv, Bahnhof, Bundeswehr, Erich Mielke, Faschismus, Freizeitpark, Gold, Opfer, Verteidigungsminister, Atlantik","http://www.zeit.de/1993/47/zeitspiegel"
"Wer Europa voranbringen will, muß mehr Demokratie wagen. Die Neubildung der deutschen Nation steht dazu in keinem Widerspruch: Für den Westen – ohne Vorbehalt |","1993.47.6114","1993-11-19","DIE ZEIT, Wer Europa voranbringen will, muß mehr Demokratie wagen. Die Neubildung der deutschen Nation steht dazu in keinem Widerspruch, Edmund Stoiber, Europa, Oskar Lafontaine, Demokratie, CSU, Heinrich August Winkler, Karl Dietrich Bracher, Demokratisierung, Einbürgerung, Nationalismus, Patriotismus, Ungarn, Auschwitz, Bayern, Berlin, Bonn, Brüssel, Saarbrücken","http://www.zeit.de/1993/47/fuer-den-westen-ohne-vorbehalt"
"Fraktionen und Abgeordnete dürfen mit Staatsgeldern Wahlwerbung betreiben: Parteienfinanzierung auf Umwegen |","1993.47.6115","1993-11-19","DIE ZEIT, Fraktionen und Abgeordnete dürfen mit Staatsgeldern Wahlwerbung betreiben, Rita Süssmuth, Bundespräsident, Bundestag, Bundestagspräsident, Bundesverfassungsgericht, Politikverdrossenheit, Rechnungshof, Wahlwerbung, Öffentlichkeitsarbeit, MIT","http://www.zeit.de/1993/47/parteienfinanzierung-auf-umwegen"
