"id","Inflation","InflationMutationen"
"27025","0","0"
"27026","0","0"
"27027","0","0"
"27028","0","0"
"27029","1","1"
"27030","0","0"
"27031","0","0"
"27032","0","0"
"27033","0","0"
"27034","0","0"
"27035","0","0"
"27036","0","0"
"27037","0","0"
"27038","0","0"
"27039","0","0"
"27040","0","0"
"27041","0","0"
"27042","0","0"
"27043","0","0"
"27044","0","0"
"27045","0","0"
"27046","0","0"
"27047","0","0"
"27048","0","0"
"27049","0","0"
"27050","0","0"
"27051","1","1"
"27052","0","0"
"27053","0","0"
"27054","0","0"
"27055","0","0"
"27056","0","0"
"27057","0","0"
"27058","0","0"
"27059","1","1"
"27060","0","0"
"27061","0","0"
"27062","0","0"
