"id","Inflation","InflationMutationen"
"31025","0","0"
"31026","0","0"
"31027","0","0"
"31028","0","0"
"31029","0","0"
"31030","0","0"
"31031","0","0"
"31032","0","0"
"31033","0","0"
"31034","0","0"
"31035","0","0"
"31036","0","0"
"31037","0","0"
"31038","0","0"
"31039","0","0"
"31040","0","0"
"31041","0","0"
"31042","0","0"
"31043","0","0"
"31044","0","0"
"31045","0","0"
"31046","0","0"
"31047","0","0"
"31048","0","0"
"31049","0","0"
"31050","0","0"
"31051","0","0"
"31052","0","0"
"31053","0","0"
"31054","0","0"
"31055","0","0"
"31056","0","0"
"31057","0","0"
"31058","0","0"
"31059","0","0"
"31060","0","0"
"31061","0","0"
"31062","0","0"
"31063","0","0"
"31064","0","0"
"31065","0","0"
"31066","0","0"
"31067","0","0"
"31068","0","0"
"31069","0","0"
"31070","0","0"
"31071","0","0"
"31072","0","0"
"31073","1","1"
"31074","0","0"
"31075","0","0"
"31076","0","0"
"31077","0","0"
