"title","number","date","keywords","link"
"iran: Iranische Rolle rückwärts","2005.26.35648","2005-06-23","International, iran, Wahlkampf, Wahl, Innenpolitik, Kontra, Reform, Parlamentswahl, Boykott, Wahlkampf, Wahl, Innenpolitik, Kontra, Reform, Parlamentswahl, Iran, Ali Akbar Haschemi Rafsandschani, Ajatollah Said Ali Chamenei, Mohammed Chatami, Präsidentschaft, Stichwahl, USA, Wahlkampf, Teheran, Berlin, Qom, Washington D.C","http://www.zeit.de/2005/26/Rafsandschani"
"asien: Russisches Gas für China","2005.26.35649","2005-06-29","Politik, asien","http://www.zeit.de/2005/27/Hu_Putin"
"Neuwahl 2005: Union: höhere Steuern für Gesundheit","2005.26.35650","2005-06-29","Politik, Neuwahl 2005","http://www.zeit.de/2005/26/regierungsprogramm_cdu"
"linke: Lafontaine ist eine tragische Figur","2005.26.35651","2005-06-23","Politik, linke, Medien, Verhältnis, Sozialdemokratie, Portrait, Partei, Linke, Innenpolitik, Werbung_und_Marketing, Sozialstaat, Image, Arbeit, Oskar Lafontaine, Gerhard Schröder, Oskar Negt, Gregor Gysi, Bundesregierung, Franz Müntefering, Greenpeace, Carl Schmitt, Hartz IV, Arbeitsmarkt, Attac, Bundesrat, Bundestag, EU-Verfassung, Linkspartei, Rechtsradikalismus, Reichtum, Türkei, Europa, Weimar, Medien, Verhältnis, Sozialdemokratie, Portrait, Partei, Linke, Innenpolitik, Werbung und Marketing, Sozialstaat, Image","http://www.zeit.de/2005/26/Oskar_Negt"
"Flugerlaubnis","2005.26.35652","2005-06-23","Politik, , Auto, Flughafen, Flugverkehr, Flugzeug, Opfer, Jordanien, Saudi Arabien","http://www.zeit.de/2005/26/Flugerlaubnis"
"prozess: Pfahls vor Gericht","2005.26.35653","2005-06-28","Politik, prozess, Parteispendenaffäre, Partei, Schmiergeld, Verhaftung, Steuerhinterziehung, Portrait, Parteispende, Verwaltung, Staat, Korruption, Zeuge, Helmut Kohl, CDU, Gericht, Prozess, CSU, FDP, Franz Josef Strauß, Hans-Dietrich Genscher, Klaus Kinkel, Bewährungsstrafe, Dieter Holzer, Euro, Karlheinz Schreiber, Saudi Arabien, Kanada, Augsburg, Paris, Parteispendenaffäre, Partei, Schmiergeld, Verhaftung, Steuerhinterziehung, Portrait, Parteispende, Verwaltung, Staat, Korruption","http://www.zeit.de/2005/26/pfahls_beginn"
"iran: Die iranische Überraschung, Teil zwei","2005.26.35654","2005-06-29","Politik, iran, Staat, Bevoelkerung, Staatsorgane, Recht, Parlament, Opposition, Justiz, Demokratie, Vhb_Zeitgeschichte, Religion, Protest, Staat, Bevölkerung, Staatsorgane, Recht, Parlament, Opposition, Justiz, Demokratie, Zeitgeschichte, Religion","http://www.zeit.de/2005/26/Iran_2"
"tsunami: Viel Hilfe und immer noch Leid","2005.26.35655","2005-06-29","Politik, tsunami","http://www.zeit.de/2005/26/Tsunami"
"Krise in Europa: Was ist das bloß – ein Europäer?","2005.26.35656","2005-06-23","Politik, Krise in Europa, Staat, Kultur, Bevoelkerung, Wirtschaft_und_Konjunktur, Wirtschaft, Lebensstandard, Internationale_Beziehungen, Europapolitik, Demokratie, Aussenpolitik, Arbeit, Europa, Europäische Union, Denkmal, Frankreich, Griechenland, Großbritannien, Italien, Lettland, Polen, Slowenien, Spanien, Tschechische Republik, Brüssel, Staat, Kultur, Bevölkerung, Wirtschaft und Konjunktur, Wirtschaft, Lebensstandard, Internationale Beziehungen, Europapolitik, Demokratie, Außenpolitik","http://www.zeit.de/2005/26/Essay_Frevert"
"wahlkampf: Ein Manifest… und ein Regierungsprogramm","2005.26.35657","2005-06-23","Politik, wahlkampf, Arbeit, Sozialstaat, Reform, Staatsorgane, Staat, Parlament, Opposition, Sozialpolitik, Regierung, Medizin, Gesundheitspolitik, Angela Merkel, Gerhard Schröder, CDU, CSU, SPD, Wahlkampf, FDP, Die Linke, Elterngeld, Kanzleramt, Kündigungsschutz, Regierungswechsel, Renate Schmidt, Spitzensteuersatz, München, Arbeit und Sozialstaat, Sozialstaat, Reform, Staatsorgane, Staat, Parlament, Opposition, Sozialpolitik, Regierung, Medizin","http://www.zeit.de/2005/26/Programm_Headline"
"Deutschland - USA: Goodbye oder Welcome back?","2005.26.35658","2005-06-29","Politik, Deutschland - USA, Internationale_Beziehungen, Aussenpolitik, Krieg, Krise, Golfkrieg, Beziehung, Terrorismus, Innere_sicherheit, Innenpolitik, Internationale Beziehungen, Außenpolitik, Krieg, Krise, Golfkrieg, Beziehung, Terrorismus, Innere Sicherheit","http://www.zeit.de/2005/26/0schroeder_usa"
"USA: Ein freier Irak ist Opfer wert","2005.26.35659","2005-06-29","Politik, USA, Terrorismus, Innere_sicherheit, Innenpolitik, Krieg, Internationale_Beziehungen, Aussenpolitik, Vhb_Verteidigungspolitik, Beziehung, Osten, George W.  Bush, Irak, USA, Gerhard Schröder, Opfer, Anschlag, Anti-Terror-Kampf, Chaos, Irak-Krieg, Jahrestag, Terrorismus, US-Armee, US-Präsident, Europa, New York, North Carolina, Terrorismus, Innere Sicherheit, Innenpolitik, Krieg, Internationale Beziehungen, Außenpolitik, Verteidigungspolitik, Beziehung","http://www.zeit.de/2005/26/bushrede"
"neuwahlen 2005: Flucht in die Wahrheit","2005.26.35660","2005-06-23","Politik, neuwahlen 2005, Politik, Innenpolitik, Staat, Arbeit, Gesellschaft_und_soziales_Leben, Gesellschaft, Bevoelkerung, Sozialstaat, Arbeitsmarkt, Steuerreform, Angela Merkel, Hartz IV, Handwerk, Ostblock, Qualität, Realismus, Reform, Regierung, Wahl, Wahlkampf, Wiedervereinigung, Politik, Innenpolitik, Staat, Arbeit und Sozialstaat, Gesellschaft und soziales Leben, Gesellschaft, Bevölkerung, Sozialstaat, Arbeitsmarkt","http://www.zeit.de/2005/26/01____leit_2_26"
"Rückzug","2005.26.35661","2005-06-23","Politik, , Otto Schily, Ausbildung, Auswärtiges Amt, Bundesinnenministerium, Diplomat, Euro, Hoffnung, Innenminister, Innenministerium , Polizei, Frankreich, Kabul","http://www.zeit.de/2005/26/Rueckzug"
"eu: Blair will Europa reformieren","2005.26.35662","2005-06-29","Politik, eu, Internationale_Beziehungen, Europapolitik, Aussenpolitik, Volksentscheid, Verfassung, Regierung, Partei, Internationale Beziehungen, Europapolitik, Außenpolitik, Volksentscheid, Verfassung, Regierung","http://www.zeit.de/2005/26/Blair_Europa"
"Neuwahl 2005: Steuerzuschlag für Besserverdiener","2005.26.35663","2005-06-29","Politik, Neuwahl 2005, Vergleich, Parteiprogramm, Partei, Vergleich, Parteiprogramm","http://www.zeit.de/2005/26/spd_programm"
"europa: Noch ein leidenschaftlicher Europäer","2005.26.35664","2005-06-29","Politik, europa, Internationale_Beziehungen, Europapolitik, Aussenpolitik, Wahlsieg, Macht, Volksentscheid, Verfassung, Regierung, Partei, Internationale Beziehungen, Europapolitik, Außenpolitik, Wahlsieg, Macht, Volksentscheid, Verfassung, Regierung","http://www.zeit.de/2005/26/blair_euparlam"
"nahost: Sie bedrohen die Existenz des Staates Israel","2005.26.35665","2005-06-29","Politik, nahost","http://www.zeit.de/2005/26/Israel_Abzug"
"Bulgarien: Machtwechsel in Sofia","2005.26.35666","2005-06-29","Politik, Bulgarien","http://www.zeit.de/2005/26/0bulgarien"
"italien: Verurteilt 60 Jahre später","2005.26.35667","2005-06-29","Politik, italien, Auslaender, Sozialverhalten, Rechtsextremismus, Recht, Justiz, Innenpolitik, Gewalt, Gesellschaft_und_soziales_Leben, Extremismus, Prozesse, Ausländer, Sozialverhalten, Rechtsextremismus, Recht, Justiz, Innenpolitik, Gewalt, Gesellschaft und soziales Leben, Extremismus","http://www.zeit.de/2005/26/Italien_Urteil"
"spanien: Ende des Dinosauriers","2005.26.35668","2005-06-29","Politik, spanien, Wahlkampf, Wahl, Innenpolitik, Regierung, Portrait, Partei, Wahlkampf, Wahl, Innenpolitik, Regierung, Portrait","http://www.zeit.de/2005/26/galizien"
"iran: Zwischen Gott und Geschäft","2005.26.35669","2005-06-29","Politik, iran, Staat, Bevoelkerung, Wahlkampf, Wahl, Innenpolitik, Kontra, Reform, Parlamentswahl, Boykott, Staatsorgane, Staat, Bevölkerung, Wahlkampf, Wahl, Innenpolitik, Kontra, Reform, Parlamentswahl, Boykott","http://www.zeit.de/2005/26/Stichwahl_Iran"
"vereinte nationen: Wir waren noch nie so nah dran","2005.26.35670","2005-06-23","Politik, vereinte nationen, Mitglieder, Diskussionen, Reform, Internationale_Beziehungen, Aussenpolitik, Diplomatie, Krieg, Dienstreise, Verhandlung, Vhb_Weltwirtschaft, Sicherheitsrat, UN-Sicherheitsrat, Wolfgang Schäuble, Volker Rühe, Diplomat, Irak-Krieg, Kanzleramt, Lateinamerika, Opposition, Ratifizierung, Resolution, USA, Brasilien, Indien, Japan, Libyen, Nigeria, Pakistan, Russland, Südafrika, Vereinte Nationen, Afrika, Berlin, Asien, Washington D.C., Mitglieder, Diskussionen, Reform, Internationale Beziehungen, Außenpolitik, Diplomatie, Krieg, Dienstreise, Verhandlung","http://www.zeit.de/2005/26/Sicherheitsrat"
"Bulgarien: Sieg der Sozialisten","2005.26.35671","2005-06-27","Politik, Bulgarien, Bulgarien, Europäische Union, Nato, EU-Beitritt, Korruption, Ministerpräsident, Parlamentswahl, Roma, Sergej Stanischew, Soldat, Irak","http://www.zeit.de/2005/26/bulgarienwahl"
"WORTE DER WOCHE","2005.26.35672","2005-06-23","Politik, , CDU, CSU, Jürgen Rüttgers, SPD, Tony Blair, Recep Tayyip Erdog","http://www.zeit.de/2005/26/WORTE_DER_WOCHE"
"Leere Stühle","2005.26.35673","2005-06-23","Politik, , Erhard Eppler, Gerhard Schröder, Karl Jaspers, SPD, ARD, Suhrkamp, Flagge, Schriftsteller, Spiegel, Winter, Ökonomie, Regierung, Berlin, Europa, Moskau, Ost-Berlin","http://www.zeit.de/2005/26/Leere_Stuehle"
"Neuwahl 2005: Woche der Entscheidung","2005.26.35674","2005-06-29","Politik, Neuwahl 2005","http://www.zeit.de/2005/26/entscheidung"
"irak: Sicherheit und Stromversorgung","2005.26.35675","2005-06-29","Politik, irak, Bevoelkerung, Terrorismus, Innere_sicherheit, Innenpolitik, Nachkriegszeit, Besatzungspolitik, Souveraenitaet, Sicherheit, Bevölkerung, Terrorismus, Innere Sicherheit, Innenpolitik, Nachkriegszeit, Besatzungspolitik, Souveränität","http://www.zeit.de/2005/26/irak"
"USA - Irak: Aufstand im Irak kann Jahre dauern","2005.26.35676","2005-06-29","Politik, USA - Irak","http://www.zeit.de/2005/26/0irak"
"neuwahlen 2005: Abgeordnete verweigern Empfehlung","2005.26.35677","2005-06-29","Politik, neuwahlen 2005","http://www.zeit.de/2005/26/enthaltungen"
"bulgarien: Parlamentswahlen begonnen","2005.26.35678","2005-06-29","Politik, bulgarien","http://www.zeit.de/2005/26/Bulg_2"
