"id","Inflation","InflationMutationen"
"34665","0","0"
"34666","0","0"
"34667","0","0"
"34668","0","0"
"34669","0","0"
"34670","0","0"
"34671","0","0"
"34672","0","0"
"34673","0","0"
"34674","0","0"
"34675","0","0"
"34676","0","0"
"34677","0","0"
"34678","0","0"
"34679","0","0"
"34680","0","0"
"34681","0","0"
"34682","0","0"
"34683","0","0"
"34684","0","0"
"34685","0","0"
"34686","0","0"
"34687","0","0"
"34688","0","0"
"34689","0","0"
"34690","0","0"
"34691","0","0"
"34692","0","0"
"34693","0","0"
"34694","0","0"
"34695","0","0"
"34696","0","0"
"34697","0","0"
"34698","0","0"
"34699","0","0"
"34700","0","0"
"34701","0","0"
"34702","0","0"
"34703","0","0"
"34704","0","0"
"34705","0","0"
"34706","0","0"
"34707","0","0"
"34708","0","0"
"34709","0","0"
"34710","0","0"
"34711","0","0"
"34712","0","0"
"34713","0","0"
"34714","0","0"
"34715","0","0"
"34716","0","0"
"34717","0","0"
"34718","0","0"
"34719","0","0"
"34720","0","0"
"34721","0","0"
"34722","0","0"
"34723","0","0"
"34724","0","0"
"34725","0","0"
"34726","0","0"
"34727","0","0"
"34728","0","0"
"34729","0","0"
"34730","0","0"
"34731","0","0"
"34732","0","0"
"34733","0","0"
"34734","0","0"
"34735","0","0"
"34736","0","0"
"34737","0","0"
"34738","0","0"
"34739","0","0"
"34740","0","0"
"34741","0","0"
"34742","0","0"
"34743","0","0"
"34744","0","0"
"34745","0","0"
"34746","0","0"
"34747","0","0"
"34748","0","0"
"34749","0","0"
"34750","0","0"
"34751","0","0"
"34752","0","0"
"34753","0","0"
"34754","0","0"
"34755","0","0"
"34756","0","0"
"34757","0","0"
"34758","0","0"
"34759","0","0"
"34760","1","1"
"34761","0","0"
"34762","0","0"
"34763","0","0"
"34764","1","1"
"34765","0","0"
"34766","0","0"
"34767","0","0"
"34768","0","0"
"34769","0","0"
"34770","0","0"
"34771","0","0"
"34772","0","0"
"34773","0","0"
