"title","number","date","keywords","link"
"Zum Abschied Richard von Weizsäckers vom höchsten Staatsamt der Bundesrepublik: Er war ein Präsident für alle Bürger |","1994.27.7009","1994-07-01","DIE ZEIT, Zum Abschied Richard von Weizsäckers vom höchsten Staatsamt der Bundesrepublik, Präsident, CDU, Richard Freiherr von Weizsäcker, Bundesregierung, CSU, SPD, Willy Brandt, Manfred Stolpe, Bundespresseamt, Bundespräsident, Bundesrat, DDR, Ostpolitik, Ratifizierung, Staatsoberhaupt, Berlin, Sowjetunion","http://www.zeit.de/1994/27/er-war-ein-praesident-fuer-alle-buerger"
"Deutsche Sicherheitspolitik in der neuen Weltordnung (III): Was auf uns zukommt |","1994.27.7010","1994-07-01","DIE ZEIT, Deutsche Sicherheitspolitik in der neuen Weltordnung (III), Bundesregierung, SPD, Theo Sommer, Frankreich, Somalia, Vereinte Nationen, Bundesrepublik Deutschland, Israel, Jugoslawien, Sicherheitspolitik, Sowjetunion, Spanien, Türkei, Bonn, Afrika, Europa","http://www.zeit.de/1994/27/was-auf-uns-zukommt"
"Wolfgang Ebert: Chefsache |","1994.27.7011","1994-07-01","DIE ZEIT, Wolfgang Ebert, Chef, Großraumbüro, Kaffee, Schule, Mädchen, Wolfgang Ebert","http://www.zeit.de/1994/27/chefsache"
"Wegweisendes ist von der deutschen EU-Präsidentschaft nicht zu erwarten: Bescheidene Aussichten |","1994.27.7012","1994-07-01","DIE ZEIT, Wegweisendes ist von der deutschen EU-Präsidentschaft nicht zu erwarten, Klaus Kinkel, Helmut Kohl, Bundesregierung, Jean-Luc Dehaene, Jacques Delors, Auswärtiges Amt, Außenpolitik, Binnenmarkt, Europapolitik, Europawahl, Kanzleramt, Präsidentschaft, Verbrechensbekämpfung, Bonn, Europa, Frankreich, Tschechische Republik, Ungarn, Österreich, Elsass, Kopenhagen, Maastricht","http://www.zeit.de/1994/27/bescheidene-aussichten"
"Das Berlin Document Center geht an die Deutschen: Das Erbe |","1994.27.7013","1994-07-01","DIE ZEIT, Das Berlin Document Center geht an die Deutschen, Berlin, NSDAP, Klaus Barbie, Erbe, USA, München","http://www.zeit.de/1994/27/das-erbe"
"Ruth Dreifuß, Schweizer Ministerin, muß kämpfen: Links und feministisch |","1994.27.7014","1994-07-01","DIE ZEIT, Ruth Dreifuß, Schweizer Ministerin, muß kämpfen, Ruth Dreifuss, Kulturförderung, Schweiz, Bern, Europa, Genf","http://www.zeit.de/1994/27/links-und-feministisch"
"Worte der Woche |","1994.27.7015","1994-07-01","DIE ZEIT, , Oskar Lafontaine, Stefan Effenberg, Johannes Rau, Manfred Kanther, Otto Graf Lambsdorff, Roman Herzog, Rudolf Scharping, Bundeskanzler, Bundespräsident, Bundestag, Bundestrainer, Dirigent, Horst Eylmann, Jean-Luc Dehaene, Ministerpräsident, Nationalmannschaft, PDS, Requiem, Richard Freiherr von Weizsäcker, Verfassungsänderung, Südkorea, Europa, Sachsen-Anhalt, Sarajevo","http://www.zeit.de/1994/27/worte-der-woche"
"Zeitspiegel |","1994.27.7016","1994-07-01","DIE ZEIT, , Grundstück, Palästinenser, Rubel, Scheidung, Soziologie, Städtebau, Zypern, Cambridge, Florida, Gaza","http://www.zeit.de/1994/27/zeitspiegel"
"Eine neue Verfassung wird es nicht geben, aber vielleicht ein Jawort zum Grundgesetz: Umsturz ohne Revolution |","1994.27.7017","1994-07-01","DIE ZEIT, Eine neue Verfassung wird es nicht geben, aber vielleicht ein Jawort zum Grundgesetz, Grundgesetz, Revolution, Verfassung, Bundesregierung, Unionsfraktion, Behinderte, Bundestag, DDR, Einbürgerung, Einwanderung, Minderheit, Ostdeutschland, Staatsangehörigkeit, Volksabstimmung, Ökologie, Moskau","http://www.zeit.de/1994/27/umsturz-ohne-revolution"
"Fusion: Brüssel vermiest Procter &amp; Gamble einen attraktiven Firmenkauf in Deutschland: Camelia bleibt allein |","1994.27.7018","1994-07-01","DIE ZEIT, Fusion: Brüssel vermiest Procter &amp; Gamble einen attraktiven Firmenkauf in Deutschland, Brüssel, Binnenmarkt, Spanien, Berlin, Cincinnati, Nürnberg","http://www.zeit.de/1994/27/camelia-bleibt-allein"
