"id","Inflation","InflationMutationen"
"26260","0","0"
"26261","0","0"
"26262","0","0"
"26263","0","0"
"26264","0","0"
"26265","0","0"
"26266","0","0"
"26267","0","0"
"26268","0","0"
"26269","0","0"
"26270","0","0"
"26271","0","0"
"26272","0","0"
"26273","0","0"
"26274","0","0"
"26275","0","0"
"26276","0","0"
"26277","0","0"
"26278","0","0"
"26279","0","0"
"26280","0","0"
"26281","0","0"
"26282","0","0"
"26283","0","0"
"26284","0","0"
"26285","0","0"
"26286","0","0"
"26287","0","0"
"26288","0","0"
"26289","0","0"
"26290","0","0"
"26291","0","0"
"26292","0","0"
"26293","0","0"
"26294","0","0"
"26295","0","0"
"26296","0","0"
"26297","0","0"
"26298","0","0"
"26299","0","0"
"26300","0","0"
"26301","0","0"
"26302","0","0"
"26303","0","0"
