"id","Inflation","InflationMutationen"
"25937","0","0"
"25938","0","0"
"25939","0","0"
"25940","0","0"
"25941","0","0"
"25942","0","0"
"25943","0","0"
"25944","0","0"
"25945","0","0"
"25946","0","0"
"25947","0","0"
"25948","0","0"
"25949","0","0"
"25950","0","0"
"25951","0","0"
"25952","0","0"
"25953","0","0"
"25954","0","0"
"25955","0","0"
"25956","0","0"
"25957","0","0"
"25958","0","0"
"25959","0","0"
"25960","0","0"
"25961","0","0"
"25962","0","0"
"25963","0","0"
"25964","0","0"
"25965","1","1"
"25966","0","0"
"25967","0","0"
"25968","0","0"
"25969","0","0"
"25970","0","0"
