"id","Inflation","InflationMutationen"
"22411","0","0"
"22412","0","0"
"22413","0","0"
"22414","0","0"
"22415","0","0"
"22416","0","0"
"22417","0","0"
"22418","0","0"
"22419","0","0"
"22420","0","0"
"22421","0","0"
"22422","0","0"
"22423","0","0"
"22424","0","0"
"22425","0","0"
"22426","0","0"
"22427","0","0"
"22428","0","0"
"22429","0","0"
"22430","0","0"
"22431","0","0"
"22432","0","0"
"22433","0","0"
"22434","0","0"
"22435","0","0"
"22436","0","0"
"22437","0","0"
"22438","0","0"
"22439","1","1"
"22440","0","0"
"22441","0","0"
"22442","0","0"
"22443","0","0"
"22444","0","0"
"22445","0","0"
"22446","0","0"
"22447","0","0"
"22448","0","0"
"22449","0","0"
"22450","0","0"
"22451","0","0"
"22452","0","0"
"22453","0","0"
"22454","0","0"
"22455","0","0"
"22456","0","0"
"22457","0","0"
"22458","0","0"
"22459","0","0"
"22460","0","0"
"22461","0","0"
