"id","Inflation","InflationMutationen"
"40751","0","0"
"40752","0","0"
"40753","0","0"
"40754","0","0"
"40755","0","0"
"40756","0","0"
"40757","0","0"
"40758","0","0"
"40759","0","0"
"40760","0","0"
"40761","0","0"
"40762","0","0"
"40763","0","0"
"40764","0","0"
"40765","0","0"
"40766","0","0"
"40767","0","0"
"40768","0","0"
"40769","0","0"
"40770","0","0"
"40771","0","0"
"40772","0","0"
"40773","0","0"
"40774","0","0"
"40775","0","0"
"40776","0","0"
"40777","0","0"
"40778","0","0"
"40779","0","0"
"40780","0","0"
"40781","0","0"
"40782","0","0"
"40783","0","0"
"40784","1","1"
"40785","0","0"
"40786","0","0"
"40787","0","0"
"40788","0","0"
"40789","0","0"
"40790","0","0"
