"","RMSE h:12","hit h:12"
"cli.eur",0.0755531841922937,0.752212389380531
"cli.ger",0.0789288228814969,0.752212389380531
"R3",0.0862173733829426,0.716814159292035
"var_perc_pnword.zeit3.economic",0.0888207592448986,0.699115044247788
"R6",0.0892719434188588,0.699115044247788
"AR",0.0912235765989055,0.690265486725664
"short.rate",0.0915673645369646,0.646017699115044
"spread",0.093784428632614,0.68141592920354
"var_perc_pword.zeit",0.0965620240572667,0.646017699115044
"esi.eu",0.101100334149405,0.663716814159292
"infl",0.101140006857458,0.672566371681416
"var_perc_pword.zeit3",0.101822553860677,0.601769911504425
"var_perc_pnword.zeit",0.101916392087169,0.663716814159292
"eur.stox",0.102016421320432,0.778761061946903
"var_perc_nword.zeit",0.103282413946757,0.672566371681416
"kur_perc_pword.zeit3",0.105031400625056,0.68141592920354
"var_perc_nword.zeit3",0.1067509687903,0.68141592920354
"var_perc_pnword.zeit3",0.107229347999705,0.663716814159292
"var_perc_nword.zeit.economic",0.108420647894855,0.654867256637168
"var_perc_dif.zeit",0.109339357310625,0.63716814159292
"zew",0.111072740575895,0.68141592920354
"oil",0.111098259535482,0.68141592920354
"manuf.order",0.111892202181346,0.646017699115044
"var_perc_dif.zeit3",0.1120842660601,0.672566371681416
"kur_perc_dif.zeit3",0.114036778455147,0.663716814159292
"rpvalue.zeit3",0.114122341339974,0.672566371681416
"idio.MTI_DE_Haushaltspolitik",0.115220550906809,0.690265486725664
"var_perc_nword.zeit3.economic",0.116533776677243,0.654867256637168
"var_rnvalue.zeit3",0.116929006929322,0.513274336283186
"kur_perc_pnword.zeit3.economic",0.117987928615372,0.752212389380531
"esi.ger",0.118953147629867,0.646017699115044
"R1",0.119338558510589,0.68141592920354
"var_perc_pword.zeit3.economic",0.119408731768066,0.619469026548673
"R4",0.119468009544227,0.68141592920354
"rpvalue.zeit.economic",0.120022561833462,0.628318584070796
"tot",0.120725048536232,0.699115044247788
"var_rnvalue.zeit",0.121180673878101,0.63716814159292
"var_rvalue.zeit3.economic",0.121400217715828,0.663716814159292
"var_perc_pnword.zeit.economic",0.121682145889641,0.628318584070796
"pvalue.zeit",0.122128287120339,0.610619469026549
"idio.MTI_DE_Gegenwart",0.124554120438121,0.672566371681416
"kur_rvalue.zeit3.economic",0.124846830415588,0.68141592920354
"kur_perc_pword.zeit",0.125000305409075,0.654867256637168
"MTI_all_Konjunktur",0.1254338048289,0.646017699115044
"npword.zeit.economic",0.125466771595847,0.601769911504425
"rvalue.zeit3",0.125487220815964,0.690265486725664
"idio.MTI_DE_all",0.125925236666187,0.628318584070796
"MTI_all_Zukunft",0.126170788189587,0.663716814159292
"kur_rnvalue.zeit",0.126228497133975,0.654867256637168
"im.pr",0.126588927404642,0.690265486725664
"rpvalue.zeit3.economic",0.126664363577599,0.654867256637168
"MTI_DE_Konjunktur",0.12676544893283,0.63716814159292
"var_perc_dif.zeit3.economic",0.127209156304343,0.663716814159292
"rnvalue.zeit3.economic",0.127218933883315,0.716814159292035
"naive",0.127312669876358,0
"idio.MTI_all_Arbeitsmarkt",0.127543830873363,0.707964601769911
"var_rnvalue.zeit.economic",0.127925197156551,0.654867256637168
"MTI_DE_Zukunft",0.128262279317049,0.610619469026549
"kur_perc_nword.zeit3",0.128365220762989,0.654867256637168
"kur_perc_pnword.zeit.economic",0.128424920637948,0.663716814159292
"kur_perc_dif.zeit.economic",0.129094133773691,0.672566371681416
"kur_rvalue.zeit.economic",0.129263208254629,0.646017699115044
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.12950139106316,0.68141592920354
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.129511091882805,0.68141592920354
"kur_rpvalue.zeit3",0.129868818730008,0.743362831858407
"kur_perc_pword.zeit.economic",0.130009794429311,0.646017699115044
"kur_rpvalue.zeit",0.130071378972365,0.672566371681416
"rnvalue.zeit.economic",0.130103806360129,0.628318584070796
"var_perc_dif.zeit.economic",0.130291998892639,0.610619469026549
"idio.MTI_DE_Arbeitsmarkt",0.130372289749869,0.690265486725664
"kur_perc_nword.zeit.economic",0.130551662441807,0.654867256637168
"gfk",0.130631346881932,0.619469026548673
"idio.MTI_all_Haushaltspolitik",0.130748405450157,0.646017699115044
"kur_perc_pword.zeit3.economic",0.13076633026095,0.63716814159292
"rvalue.zeit.economic",0.130793364251414,0.672566371681416
"pvalue.zeit.economic",0.130875078400186,0.566371681415929
"cons.conf",0.131400087583138,0.646017699115044
"var_rvalue.zeit",0.131569336705938,0.619469026548673
"kur_rvalue.zeit3",0.131652364915836,0.68141592920354
"kur_perc_dif.zeit",0.13169795173474,0.619469026548673
"kur_rnvalue.zeit3",0.13199599874677,0.63716814159292
"idio.MTI_all_all",0.133133888277545,0.654867256637168
"idio.MTI_all_Konjunktur",0.133138113542385,0.663716814159292
"idio.MTI_DE_Klima",0.133330086390584,0.63716814159292
"perc_dif.zeit.economic",0.133384622011332,0.663716814159292
"perc_nword.zeit.economic",0.133404660324895,0.672566371681416
"rvalue.zeit",0.133732242929956,0.663716814159292
"idio.MTI_all_Klima",0.134057071696554,0.663716814159292
"kur_rvalue.zeit",0.134140906905483,0.646017699115044
"var_rvalue.zeit.economic",0.134153503309274,0.628318584070796
"rpvalue.zeit",0.134189910291254,0.619469026548673
"nword.zeit.economic",0.1344035651183,0.548672566371681
"CA",0.134471333334429,0.610619469026549
"npword.zeit3",0.134902301895179,0.592920353982301
"u",0.135265594054044,0.725663716814159
"var_rpvalue.zeit.economic",0.135306543812898,0.663716814159292
"nword.zeit",0.13578309947289,0.575221238938053
"kur_rnvalue.zeit.economic",0.135811222167528,0.63716814159292
"usd",0.135942230973542,0.63716814159292
"kur_perc_nword.zeit",0.136627418914601,0.63716814159292
"kur_rnvalue.zeit3.economic",0.136831244855841,0.610619469026549
"MTI_all_Steuerpolitik",0.137012544172484,0.725663716814159
"R5",0.137657829400363,0.716814159292035
"kur_perc_pnword.zeit3",0.137692046414378,0.725663716814159
"kur_perc_dif.zeit3.economic",0.137733285068876,0.672566371681416
"idio.MTI_all_Steuerpolitik",0.137973009196939,0.707964601769911
"npword.zeit",0.138193115943074,0.619469026548673
"idio.MTI_DE_Steuerpolitik",0.13820582672,0.699115044247788
"MTI_DE_Steuerpolitik",0.13832833541686,0.68141592920354
"perc_dif.zeit3",0.138343223470625,0.646017699115044
"R2",0.138528987675654,0.716814159292035
"var_perc_pword.zeit.economic",0.138699242443765,0.610619469026549
"kur_perc_pnword.zeit",0.139176699062361,0.628318584070796
"dax",0.139703850295187,0.654867256637168
"kur_perc_nword.zeit3.economic",0.140427972646528,0.646017699115044
"ex.pr",0.140856054135228,0.63716814159292
"var_rpvalue.zeit",0.141606116394019,0.628318584070796
"idio.MTI_all_Gegenwart",0.141772366786659,0.654867256637168
"MTI_all_Gegenwart",0.142076057855347,0.707964601769911
"perc_dif.zeit",0.142881444937792,0.63716814159292
"rnvalue.zeit3",0.14315725799934,0.601769911504425
"rvalue.zeit3.economic",0.144075965102262,0.716814159292035
"long.rate",0.144090155643498,0.672566371681416
"nword.zeit3",0.144154095669227,0.584070796460177
"nnword.zeit",0.144357664492635,0.584070796460177
"nvalue.zeit3",0.144397123359903,0.592920353982301
