"","RMSE h:1","hit h:1"
"tot",0.161467159398215,0.606837606837607
"mpi",0.161984135287967,0.658119658119658
"var_perc_pword.zeit",0.174353590351606,0.555555555555556
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.174885718379553,0.564102564102564
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.174900332659406,0.564102564102564
"var_perc_dif.zeit",0.175116178285509,0.538461538461538
"idio.MTI_all_all",0.1754921740241,0.547008547008547
"kur_perc_pword.zeit.economic",0.17593586190205,0.58974358974359
"rnvalue.zeit.economic",0.176650279158362,0.58974358974359
"naive",0.176941981402321,0
"idio.MTI_DE_Konjunktur",0.17751116018922,0.581196581196581
"idio.MTI_all_Klima",0.179617258262004,0.58974358974359
"perc_dif.zeit",0.179660912354122,0.58974358974359
"kur_perc_pword.zeit",0.179712964613164,0.606837606837607
"idio.MTI_DE_all",0.179927160453813,0.572649572649573
"MTI_DE_Zukunft",0.180325981612964,0.606837606837607
"idio.MTI_all_Gegenwart",0.181912158390718,0.572649572649573
"idio.MTI_DE_Klima",0.182070748513263,0.564102564102564
"oil",0.182116033327335,0.564102564102564
"esi.eu",0.182199878881263,0.598290598290598
"idio.MTI_DE_Arbeitsmarkt",0.18257670996385,0.581196581196581
"idio.MTI_DE_Gegenwart",0.182669931499685,0.58974358974359
"var_perc_nword.zeit",0.183039010867494,0.564102564102564
"rvalue.zeit",0.183380038487925,0.547008547008547
"var_rvalue.zeit",0.183521338372694,0.521367521367521
"idio.MTI_all_Zukunft",0.18384674509466,0.606837606837607
"spread",0.184552456411676,0.598290598290598
"MTI_all_all",0.184557977299993,0.598290598290598
"MTI_all_Zukunft",0.184732729358169,0.606837606837607
"idio.MTI_DE_Haushaltspolitik",0.18495376864413,0.564102564102564
"MTI_all_Klima",0.184976002238596,0.564102564102564
"MTI_all_Gegenwart",0.184977418728545,0.606837606837607
"idio.MTI_all_Arbeitsmarkt",0.185156316514129,0.555555555555556
"kur_rvalue.zeit",0.185516409664451,0.581196581196581
"pvalue.zeit.economic",0.185682199743499,0.538461538461538
"mti_pc1",0.185715079578475,0.547008547008547
