"","RMSE h:3","hit h:3"
"var_perc_dif.zeit",0.293104584969485,0.581196581196581
"kur_perc_dif.zeit",0.295683371770111,0.64957264957265
"MTI_DE_Steuerpolitik",0.29597264611944,0.632478632478632
"kur_perc_pword.zeit.economic",0.297610442072705,0.598290598290598
"MTI_DE_Konjunktur",0.297890911155456,0.606837606837607
"tot",0.298876121948714,0.666666666666667
"MTI_all_Konjunktur",0.299116860454974,0.606837606837607
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.299479149103423,0.623931623931624
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.299502397355314,0.623931623931624
"idio.MTI_DE_Konjunktur",0.299701174122983,0.632478632478632
"CA",0.299718557757142,0.606837606837607
"MTI_DE_Zukunft",0.30021621789184,0.615384615384615
"idio.MTI_all_all",0.300950644155188,0.641025641025641
"R3",0.301421251108978,0.641025641025641
"perc_nword.zeit",0.301594249584532,0.623931623931624
"idio.MTI_DE_Steuerpolitik",0.301660843836796,0.615384615384615
"idio.MTI_DE_Gegenwart",0.301749727665473,0.581196581196581
"rvalue.zeit",0.30183251343233,0.598290598290598
"kur_perc_pword.zeit",0.302361114214542,0.64957264957265
"idio.MTI_all_Klima",0.30250140637465,0.632478632478632
"MTI_DE_all",0.302852785689598,0.606837606837607
"var_perc_nword.zeit",0.303262131449311,0.623931623931624
"spread",0.303706643306415,0.666666666666667
"R6",0.304366420576445,0.632478632478632
"kur_rpvalue.zeit",0.304820307840526,0.606837606837607
"esi.eu",0.304867702110831,0.606837606837607
"idio.MTI_DE_Arbeitsmarkt",0.305179147406677,0.615384615384615
"MTI_all_Zukunft",0.30587158963904,0.598290598290598
"kur_perc_pword.zeit3",0.306275303148578,0.641025641025641
"idio.MTI_all_Zukunft",0.30650223118584,0.572649572649573
"idio.MTI_all_Gegenwart",0.306659919714884,0.632478632478632
"esi.ger",0.306660351347577,0.598290598290598
"kur_perc_pnword.zeit.economic",0.30668783514141,0.615384615384615
"mti_pc1",0.307236867853996,0.581196581196581
"var_rvalue.zeit",0.3073370800163,0.641025641025641
"var_rvalue.zeit.economic",0.307420357669126,0.606837606837607
"kur_rnvalue.zeit",0.307509121018299,0.58974358974359
"idio.MTI_DE_Zukunft",0.307774019209268,0.615384615384615
"kur_perc_dif.zeit.economic",0.309583193881498,0.623931623931624
"rpvalue.zeit.economic",0.309817518040717,0.58974358974359
"perc_dif.zeit",0.309858947383731,0.598290598290598
"MTI_all_all",0.310523323613993,0.615384615384615
"idio.MTI_all_Konjunktur",0.311186527702609,0.581196581196581
"kur_perc_pnword.zeit",0.311491658043178,0.615384615384615
"idio.MTI_DE_Haushaltspolitik",0.312264556632187,0.58974358974359
"kur_perc_nword.zeit.economic",0.312675256165502,0.615384615384615
"MTI_all_Gegenwart",0.312805844341623,0.598290598290598
"MTI_DE_Klima",0.313358010952846,0.598290598290598
"MTI_all_Klima",0.313735439438682,0.572649572649573
"MTI_all_Steuerpolitik",0.31380311831577,0.641025641025641
"rnvalue.zeit.economic",0.314354715956627,0.64957264957265
"idio.MTI_DE_all",0.314460125004055,0.581196581196581
"kur_rnvalue.zeit.economic",0.315180107439017,0.606837606837607
"var_perc_nword.zeit.economic",0.315314753300757,0.615384615384615
"idio.MTI_all_Arbeitsmarkt",0.315399428511988,0.572649572649573
"rnvalue.zeit",0.3155287893874,0.564102564102564
"idio.MTI_all_Steuerpolitik",0.315610371414878,0.632478632478632
"empl",0.315641367324325,0.538461538461538
"MTI_DE_Gegenwart",0.316119416307522,0.572649572649573
"rpvalue.zeit",0.316516350583666,0.555555555555556
"var_rvalue.zeit3.economic",0.316578883284699,0.64957264957265
"oil",0.317141906496795,0.598290598290598
"pvalue.zeit.economic",0.317473383305339,0.58974358974359
"idio.MTI_DE_Klima",0.317968330927458,0.572649572649573
"MTI_all_Arbeitsmarkt",0.319599432078427,0.564102564102564
"mpi",0.320496229485897,0.623931623931624
"var_perc_pword.zeit",0.321808626190696,0.58974358974359
"MTI_DE_Arbeitsmarkt",0.323589987714469,0.555555555555556
"var_rnvalue.zeit.economic",0.323759158550725,0.606837606837607
"xreal",0.324252510145795,0.615384615384615
"nnword.zeit",0.324491627266612,0.606837606837607
"var_perc_dif.zeit.economic",0.325137489894151,0.632478632478632
"xnom",0.325949030772733,0.615384615384615
"kur_rpvalue.zeit.economic",0.325984021321265,0.564102564102564
"naive",0.327058843700915,0
"nvalue.zeit",0.327828040061531,0.598290598290598
"kur_rvalue.zeit.economic",0.328912678695388,0.623931623931624
"pvalue.zeit",0.329698643998381,0.606837606837607
"R2",0.332335350684805,0.564102564102564
"kur_perc_pnword.zeit3",0.333769245639965,0.606837606837607
"perc_pword.zeit",0.335337724544542,0.623931623931624
"kur_rvalue.zeit",0.335650530401876,0.615384615384615
"var_rnvalue.zeit",0.337955303943347,0.632478632478632
"nword.zeit.economic",0.338867475309911,0.572649572649573
"MTI_all_Haushaltspolitik",0.339286985560553,0.58974358974359
"kur_rnvalue.zeit3.economic",0.340147659297271,0.606837606837607
"var_rpvalue.zeit",0.340193876462095,0.623931623931624
"nword.zeit",0.3405599663998,0.615384615384615
"R5",0.341412111860892,0.564102564102564
"npword.zeit",0.34592545939906,0.58974358974359
"npword.zeit.economic",0.346067889387676,0.58974358974359
"short.rate",0.346151215641289,0.632478632478632
"kur_perc_pword.zeit3.economic",0.346649175624434,0.632478632478632
"usd",0.347370563799631,0.623931623931624
"R4",0.347437767830445,0.572649572649573
"rpvalue.zeit3",0.347618988224393,0.58974358974359
"R1",0.347762796989285,0.564102564102564
"cons.conf",0.348621004852882,0.572649572649573
"var_perc_dif.zeit3",0.349286780573162,0.547008547008547
"MTI_DE_Haushaltspolitik",0.351363593881502,0.581196581196581
"rvalue.zeit3",0.351762102920095,0.641025641025641
"zew",0.352864660337006,0.598290598290598
"xpi",0.353797856220827,0.572649572649573
"kur_perc_pnword.zeit3.economic",0.354582072969525,0.547008547008547
"gfk",0.356709884410322,0.555555555555556
"kur_perc_nword.zeit3.economic",0.358333175433739,0.555555555555556
"var_rpvalue.zeit3",0.361778912339146,0.58974358974359
"long.rate",0.362301809717444,0.598290598290598
"var_rpvalue.zeit.economic",0.362561558565007,0.564102564102564
"perc_dif.zeit3",0.362589097484673,0.606837606837607
"var_perc_pnword.zeit.economic",0.362716628689877,0.598290598290598
"kur_rnvalue.zeit3",0.363531600731892,0.547008547008547
"kur_rvalue.zeit3.economic",0.363760922399184,0.615384615384615
"var_perc_pword.zeit.economic",0.363804275253704,0.555555555555556
"var_perc_pword.zeit3",0.363983192606449,0.572649572649573
"rvalue.zeit.economic",0.364279862512406,0.632478632478632
"kur_rvalue.zeit3",0.367459626821123,0.58974358974359
"idio.MTI_all_Haushaltspolitik",0.367974360384496,0.512820512820513
"mnom",0.368102896300517,0.572649572649573
"dax",0.368766469892192,0.606837606837607
"mreal",0.369608311793612,0.598290598290598
"eur.stox",0.370260252663471,0.58974358974359
"var_rpvalue.zeit3.economic",0.371456657713711,0.581196581196581
"rpvalue.zeit3.economic",0.372934221147111,0.572649572649573
"rnvalue.zeit3.economic",0.373404088950051,0.641025641025641
"cli.ger",0.374146318906497,0.58974358974359
"rnvalue.zeit3",0.374748458825176,0.52991452991453
"kur_perc_dif.zeit3.economic",0.375316556661902,0.581196581196581
"perc_nword.zeit.economic",0.375446386727209,0.538461538461538
"AR",0.375562173608089,0.547008547008547
"var_perc_pnword.zeit",0.377269693413352,0.623931623931624
"kur_perc_dif.zeit3",0.377621081904996,0.615384615384615
"kur_rpvalue.zeit3",0.377826524838358,0.598290598290598
"var_perc_nword.zeit3",0.378852142965523,0.64957264957265
"var_perc_pword.zeit3.economic",0.380746114642489,0.547008547008547
"perc_nword.zeit3",0.380986747203281,0.581196581196581
"var_rvalue.zeit3",0.383233547266035,0.615384615384615
"var_perc_pnword.zeit3",0.38596623347064,0.64957264957265
"infl",0.386531970130539,0.581196581196581
"perc_dif.zeit.economic",0.388338238154936,0.564102564102564
"perc_pnword.zeit.economic",0.388612944460986,0.581196581196581
"var_perc_dif.zeit3.economic",0.389511336136793,0.572649572649573
"RWort_sc",0.391017480264591,0.564102564102564
"var_perc_nword.zeit3.economic",0.391512118905225,0.581196581196581
"nnword.zeit.economic",0.39417265750403,0.512820512820513
"perc_pnword.zeit",0.395622582518952,0.58974358974359
"rvalue.zeit3.economic",0.399488853180074,0.58974358974359
"var_rnvalue.zeit3",0.399751411041379,0.641025641025641
"cli.eur",0.401981156591618,0.598290598290598
"var_rnvalue.zeit3.economic",0.405899193245162,0.521367521367521
"RWort",0.406501315587445,0.598290598290598
"perc_nword.zeit3.economic",0.406981070709989,0.512820512820513
"perc_pnword.zeit3.economic",0.407293275803628,0.581196581196581
"manuf.order",0.411929472167185,0.58974358974359
"kur_perc_nword.zeit",0.412051793255174,0.581196581196581
"nvalue.zeit3",0.412336242195043,0.58974358974359
"var_perc_pnword.zeit3.economic",0.41510373511801,0.564102564102564
"perc_pword.zeit3",0.415193325644612,0.547008547008547
"nvalue.zeit.economic",0.415872194384834,0.521367521367521
"npword.zeit3.economic",0.418065537041972,0.555555555555556
"pvalue.zeit3",0.418560467895784,0.564102564102564
"perc_dif.zeit3.economic",0.419624068959862,0.572649572649573
"u",0.419804944696216,0.478632478632479
"pvalue.zeit3.economic",0.420351227318522,0.564102564102564
"nnword.zeit3",0.422127659015345,0.598290598290598
"npword.zeit3",0.423525447841257,0.572649572649573
"kur_rpvalue.zeit3.economic",0.424066104536721,0.572649572649573
"nword.zeit3.economic",0.425309288820668,0.564102564102564
"perc_pnword.zeit3",0.435065629579123,0.547008547008547
"nnword.zeit3.economic",0.436154946439378,0.52991452991453
"kur_perc_nword.zeit3",0.439357111615556,0.581196581196581
"nword.zeit3",0.439841002386563,0.521367521367521
"nvalue.zeit3.economic",0.441512122249866,0.555555555555556
"perc_pword.zeit.economic",0.462796084166803,0.598290598290598
"perc_pword.zeit3.economic",0.494346780533069,0.572649572649573
