"","RMSE h:1","hit h:1"
"var_perc_nword.zeit",0.00140550277138333,0.606837606837607
"kur_rpvalue.zeit.economic",0.00141812650879326,0.606837606837607
"perc_nword.zeit",0.00142432277661598,0.632478632478632
"rpvalue.zeit",0.00143108655928113,0.58974358974359
"rnvalue.zeit.economic",0.00143204538034277,0.598290598290598
"kur_perc_pnword.zeit",0.00144219950551784,0.598290598290598
"var_perc_nword.zeit.economic",0.00144295316419744,0.632478632478632
"idio.MTI_DE_Klima",0.0014473128853025,0.675213675213675
"var_perc_dif.zeit",0.00144745977681999,0.581196581196581
"perc_pnword.zeit",0.001449292073143,0.598290598290598
"idio.MTI_DE_all",0.0014498404981155,0.615384615384615
"kur_rnvalue.zeit.economic",0.00145254270009071,0.64957264957265
"idio.MTI_all_all",0.00145406492077059,0.572649572649573
"kur_rnvalue.zeit",0.00145879339762386,0.623931623931624
"var_perc_pword.zeit",0.00146147772462371,0.581196581196581
"idio.MTI_DE_Konjunktur",0.00146961260742633,0.615384615384615
"mreal",0.00147194426283446,0.683760683760684
"esi.ger",0.00147350448895517,0.658119658119658
"var_perc_nword.zeit3",0.00147508304877962,0.615384615384615
"MTI_all_Arbeitsmarkt",0.00147707561475352,0.666666666666667
"var_rpvalue.zeit",0.00148041694376988,0.623931623931624
"var_rvalue.zeit.economic",0.00148732089002758,0.632478632478632
"kur_perc_pword.zeit.economic",0.0014883031496022,0.606837606837607
"nword.zeit.economic",0.00149010339051684,0.538461538461538
"nnword.zeit.economic",0.00149264298593739,0.547008547008547
"RWort",0.00149389005682149,0.641025641025641
"kur_rvalue.zeit.economic",0.001493991370382,0.598290598290598
"idio.MTI_all_Konjunktur",0.00149422584423747,0.64957264957265
"rvalue.zeit.economic",0.00149588395672257,0.58974358974359
"npword.zeit.economic",0.00149744105727776,0.572649572649573
"var_perc_pnword.zeit",0.00149760294332287,0.564102564102564
"naive",0.00150008333525726,0
"idio.MTI_all_Klima",0.00150267050625494,0.58974358974359
"pvalue.zeit.economic",0.00150897460122427,0.581196581196581
"RWort_sc",0.00151020598596609,0.632478632478632
"npword.zeit3",0.00151148010289388,0.58974358974359
"var_perc_pnword.zeit.economic",0.00151301390368069,0.632478632478632
"nnword.zeit3.economic",0.00151555996361261,0.615384615384615
"nvalue.zeit.economic",0.00151613288522327,0.581196581196581
"var_rpvalue.zeit.economic",0.00152463780072542,0.598290598290598
"R5",0.00153135583000754,0.64957264957265
"var_perc_dif.zeit.economic",0.00153422002153476,0.538461538461538
"gfk",0.00153507504793012,0.598290598290598
"MTI_DE_Arbeitsmarkt",0.00153632402696283,0.615384615384615
"nword.zeit",0.00154317372654525,0.512820512820513
"var_perc_dif.zeit3",0.00154347570087208,0.564102564102564
"idio.MTI_all_Arbeitsmarkt",0.00154746508223997,0.666666666666667
"idio.MTI_all_Gegenwart",0.00154945001321873,0.58974358974359
"R2",0.00154986937095867,0.64957264957265
"MTI_DE_Zukunft",0.00155056285007176,0.615384615384615
"R4",0.00155340741967163,0.666666666666667
"R1",0.00155502414482813,0.666666666666667
"nword.zeit3",0.00156025416384562,0.581196581196581
"npword.zeit",0.00156158834373043,0.521367521367521
"npword.zeit3.economic",0.00156707227661586,0.572649572649573
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.0015681659989098,0.641025641025641
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.00156938902973813,0.641025641025641
"kur_perc_dif.zeit.economic",0.00156980074885717,0.547008547008547
"perc_nword.zeit3",0.00157034945943923,0.606837606837607
"nword.zeit3.economic",0.00157223640637958,0.504273504273504
"var_perc_pnword.zeit3",0.00157554526257168,0.555555555555556
"MTI_DE_Gegenwart",0.00158044829101743,0.641025641025641
"mnom",0.00158333882118123,0.692307692307692
"var_rnvalue.zeit",0.00158495855949054,0.606837606837607
"empl",0.00158868931859874,0.632478632478632
"kur_perc_nword.zeit.economic",0.001593057762205,0.555555555555556
"kur_perc_pword.zeit",0.00159793943120631,0.64957264957265
"idio.MTI_DE_Gegenwart",0.00159952571175849,0.598290598290598
"MTI_DE_Klima",0.00160067217202031,0.615384615384615
"kur_perc_pnword.zeit.economic",0.00160071086832788,0.606837606837607
"MTI_all_Gegenwart",0.00160387481859406,0.623931623931624
"rvalue.zeit3",0.00160500311871319,0.58974358974359
"MTI_all_Haushaltspolitik",0.00160815959669619,0.606837606837607
"kur_rvalue.zeit",0.0016082264363101,0.666666666666667
"var_rvalue.zeit3.economic",0.00160842261831177,0.632478632478632
"var_perc_pword.zeit3",0.00160905797979772,0.572649572649573
"rnvalue.zeit",0.00161149143056847,0.581196581196581
"kur_rnvalue.zeit3.economic",0.00161555803506372,0.632478632478632
"idio.MTI_DE_Arbeitsmarkt",0.00161867654762178,0.615384615384615
"var_perc_pword.zeit.economic",0.00161908186368535,0.581196581196581
"MTI_all_Zukunft",0.00161990806681943,0.598290598290598
"MTI_all_Klima",0.00162324479447521,0.632478632478632
"rvalue.zeit",0.0016262882962945,0.555555555555556
"MTI_all_Steuerpolitik",0.00163487409163821,0.623931623931624
"MTI_DE_all",0.00163693034135397,0.606837606837607
"var_rpvalue.zeit3",0.00163709819220742,0.623931623931624
"kur_perc_pword.zeit3.economic",0.00163812697753938,0.606837606837607
"AR",0.00164482516952052,0.58974358974359
"idio.MTI_all_Steuerpolitik",0.00164598517895094,0.632478632478632
"nvalue.zeit3.economic",0.00165127815518275,0.615384615384615
"dax",0.00165188704511703,0.666666666666667
"nnword.zeit",0.00165273274564026,0.547008547008547
"var_perc_nword.zeit3.economic",0.00165391922427904,0.615384615384615
"idio.MTI_all_Zukunft",0.00166004321986766,0.58974358974359
"rnvalue.zeit3.economic",0.00166266717579458,0.555555555555556
"idio.MTI_DE_Zukunft",0.00167113281356963,0.598290598290598
"pvalue.zeit3.economic",0.00167221353117107,0.564102564102564
"MTI_DE_Steuerpolitik",0.00167833549971378,0.641025641025641
"var_rpvalue.zeit3.economic",0.00167918331647378,0.658119658119658
"idio.MTI_DE_Steuerpolitik",0.00168010675728015,0.632478632478632
"perc_nword.zeit.economic",0.00168746951063134,0.606837606837607
"var_perc_dif.zeit3.economic",0.00169187978476009,0.581196581196581
"kur_rnvalue.zeit3",0.0016945052711929,0.538461538461538
"perc_dif.zeit.economic",0.00170304040002864,0.581196581196581
"rvalue.zeit3.economic",0.00170788558880944,0.581196581196581
"oil",0.00170988743486387,0.606837606837607
"esi.eu",0.00171245525028495,0.641025641025641
"cons.conf",0.00171710929353612,0.598290598290598
"MTI_all_all",0.00171982196277732,0.606837606837607
"kur_rvalue.zeit3",0.0017203019799757,0.572649572649573
"perc_pnword.zeit3",0.00172631110059266,0.598290598290598
"idio.MTI_DE_Haushaltspolitik",0.00172766042553189,0.581196581196581
"xnom",0.00172771328430217,0.641025641025641
"perc_dif.zeit",0.00173118859020451,0.632478632478632
"perc_pnword.zeit3.economic",0.00173588240778189,0.572649572649573
"var_rvalue.zeit3",0.0017402623644421,0.606837606837607
"kur_perc_dif.zeit",0.0017407197488698,0.581196581196581
"perc_pword.zeit",0.00174628521105021,0.581196581196581
"xpi",0.00174785906172048,0.547008547008547
"mpi",0.00175597043062058,0.555555555555556
"perc_nword.zeit3.economic",0.00175664251505114,0.581196581196581
"usd",0.00175745243170709,0.623931623931624
"rnvalue.zeit3",0.00176168300470174,0.547008547008547
"xreal",0.00176201589196789,0.683760683760684
"MTI_DE_Konjunktur",0.00176741317577491,0.581196581196581
"idio.MTI_all_Haushaltspolitik",0.00176811731805678,0.572649572649573
"short.rate",0.00177743724065365,0.615384615384615
"MTI_DE_Haushaltspolitik",0.0017783300276644,0.547008547008547
"var_rnvalue.zeit.economic",0.0017825578038232,0.623931623931624
"R3",0.00178862543091761,0.632478632478632
"mti_pc1",0.00180124902120921,0.623931623931624
"rpvalue.zeit.economic",0.00180358673129495,0.641025641025641
"CA",0.00180383077628105,0.555555555555556
"R6",0.00180535518989405,0.632478632478632
"long.rate",0.00180699032642343,0.606837606837607
"perc_pnword.zeit.economic",0.00181758220613758,0.58974358974359
"eur.stox",0.00181996534746815,0.641025641025641
"manuf.order",0.00182523902675103,0.641025641025641
"kur_perc_dif.zeit3",0.00182562128708166,0.555555555555556
"perc_pword.zeit.economic",0.00183468841312848,0.581196581196581
"tot",0.00183659315768633,0.581196581196581
"kur_perc_pword.zeit3",0.00183713816397055,0.52991452991453
"MTI_all_Konjunktur",0.00184164293971317,0.700854700854701
"kur_rpvalue.zeit3.economic",0.0018577148506705,0.641025641025641
"var_rnvalue.zeit3.economic",0.0018609170576543,0.641025641025641
"spread",0.00186224489112145,0.606837606837607
"perc_pword.zeit3",0.00186724310745897,0.564102564102564
"perc_pword.zeit3.economic",0.0018720723930805,0.58974358974359
"var_rnvalue.zeit3",0.00188926017490745,0.606837606837607
"var_rvalue.zeit",0.00193254617971089,0.581196581196581
"kur_perc_dif.zeit3.economic",0.00194579210126593,0.58974358974359
"cli.ger",0.00194787637086628,0.641025641025641
"zew",0.00195250025807933,0.623931623931624
"perc_dif.zeit3",0.00195837671064764,0.615384615384615
"pvalue.zeit3",0.00196094760589624,0.606837606837607
"kur_perc_pnword.zeit3.economic",0.00196424105033026,0.615384615384615
"var_perc_pword.zeit3.economic",0.00198938937738537,0.572649572649573
"kur_rpvalue.zeit",0.00202087243154601,0.572649572649573
"kur_rvalue.zeit3.economic",0.00204659149325913,0.632478632478632
"var_perc_pnword.zeit3.economic",0.00204676539770168,0.547008547008547
"perc_dif.zeit3.economic",0.00208122798182439,0.572649572649573
"rpvalue.zeit3",0.00210663933301582,0.666666666666667
"kur_perc_nword.zeit3.economic",0.00211939617227704,0.623931623931624
"pvalue.zeit",0.00215444510030057,0.564102564102564
"cli.eur",0.0021938776408302,0.743589743589744
"kur_perc_nword.zeit",0.00223516218289729,0.58974358974359
"nvalue.zeit",0.00223817217349191,0.564102564102564
"infl",0.00227612870751934,0.52991452991453
"kur_perc_pnword.zeit3",0.00228813278571857,0.615384615384615
"rpvalue.zeit3.economic",0.00236717210361963,0.675213675213675
"nnword.zeit3",0.00246237414995814,0.572649572649573
"kur_perc_nword.zeit3",0.0025491000211616,0.572649572649573
"u",0.00258630152935459,0.623931623931624
