"","RMSE h:3","hit h:3"
"R5",0.00307167338262134,0.641025641025641
"R2",0.00308211376180042,0.632478632478632
"esi.ger",0.00321203495932318,0.641025641025641
"var_perc_nword.zeit",0.00325218179106836,0.564102564102564
"R4",0.0033021441725923,0.683760683760684
"R1",0.00332302012125483,0.700854700854701
"kur_rpvalue.zeit.economic",0.00333339441723833,0.547008547008547
"var_perc_pnword.zeit",0.00334280432914288,0.512820512820513
"var_perc_dif.zeit",0.00334813248786333,0.52991452991453
"kur_perc_pnword.zeit",0.003349261851825,0.581196581196581
"naive",0.00335905574264822,0
"mreal",0.00337173195344727,0.726495726495726
"kur_rnvalue.zeit.economic",0.00337446972174609,0.606837606837607
"var_rvalue.zeit.economic",0.0033797702219365,0.572649572649573
"idio.MTI_all_all",0.0033829444969822,0.555555555555556
"var_perc_pword.zeit",0.00338388961689226,0.495726495726496
"idio.MTI_DE_all",0.00339920503861973,0.615384615384615
"perc_nword.zeit",0.00339971026633712,0.58974358974359
"rnvalue.zeit.economic",0.0034019127951419,0.555555555555556
"kur_perc_pword.zeit.economic",0.0034079008337116,0.615384615384615
"gfk",0.00341228969961849,0.606837606837607
"rpvalue.zeit",0.00341253436600953,0.547008547008547
"idio.MTI_DE_Klima",0.00341911149226182,0.623931623931624
"idio.MTI_all_Konjunktur",0.00342318389131339,0.623931623931624
"npword.zeit.economic",0.0034303701277248,0.452991452991453
"MTI_all_Gegenwart",0.00343307485891965,0.632478632478632
"var_perc_pnword.zeit.economic",0.00344421977240307,0.581196581196581
"nnword.zeit",0.00344607846397111,0.504273504273504
"perc_pnword.zeit",0.00345277748372499,0.512820512820513
"idio.MTI_all_Klima",0.00345360848177001,0.547008547008547
"idio.MTI_DE_Konjunktur",0.00345792760517238,0.555555555555556
"kur_rnvalue.zeit",0.00345874664270814,0.547008547008547
"nnword.zeit.economic",0.0034635719600403,0.572649572649573
"MTI_DE_Gegenwart",0.00346556931975229,0.581196581196581
"MTI_all_Arbeitsmarkt",0.0034728104564484,0.666666666666667
"var_perc_nword.zeit.economic",0.00347332318167045,0.52991452991453
"RWort",0.00347469019096597,0.623931623931624
"npword.zeit",0.00347512187801946,0.47008547008547
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.00347726774585041,0.58974358974359
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.00347931051119046,0.58974358974359
"nword.zeit.economic",0.00347946168797903,0.487179487179487
"perc_nword.zeit.economic",0.00348365125865373,0.555555555555556
"var_rpvalue.zeit",0.00348796380063079,0.521367521367521
"rpvalue.zeit3",0.00349132503070437,0.658119658119658
"var_rpvalue.zeit.economic",0.00349665591679004,0.538461538461538
"nvalue.zeit.economic",0.00349844331440792,0.572649572649573
"kur_perc_dif.zeit.economic",0.00351090004057361,0.512820512820513
"MTI_all_Zukunft",0.00351486347717843,0.615384615384615
"perc_nword.zeit3",0.00352072866259063,0.504273504273504
"MTI_DE_Zukunft",0.00352386845408516,0.623931623931624
"kur_perc_pword.zeit",0.00352842673814986,0.641025641025641
"kur_perc_pnword.zeit.economic",0.00353026143596114,0.606837606837607
"kur_rvalue.zeit",0.00353783643527878,0.623931623931624
"eur.stox",0.00354116964219641,0.606837606837607
"pvalue.zeit.economic",0.00354224410108862,0.47008547008547
"RWort_sc",0.00354696378320613,0.623931623931624
"nword.zeit",0.00355135183715046,0.435897435897436
"var_perc_dif.zeit.economic",0.00355586280336489,0.555555555555556
"rvalue.zeit.economic",0.00355792421573471,0.547008547008547
"perc_pnword.zeit.economic",0.00356028331485547,0.581196581196581
"MTI_DE_all",0.00356832927881848,0.606837606837607
"MTI_DE_Klima",0.0035815526090643,0.598290598290598
"kur_perc_nword.zeit.economic",0.00358835436839181,0.538461538461538
"MTI_all_Klima",0.00360361906393344,0.623931623931624
"MTI_DE_Arbeitsmarkt",0.00360518116784891,0.623931623931624
"idio.MTI_all_Arbeitsmarkt",0.00362445635265061,0.623931623931624
"idio.MTI_all_Steuerpolitik",0.00362583036909121,0.598290598290598
"MTI_all_Steuerpolitik",0.0036274475934163,0.606837606837607
"kur_rnvalue.zeit3.economic",0.00363753635715298,0.581196581196581
"empl",0.00364317336399792,0.615384615384615
"nnword.zeit3.economic",0.00364965363963428,0.64957264957265
"idio.MTI_all_Gegenwart",0.00365674479009388,0.572649572649573
"AR",0.00366294833216039,0.64957264957265
"pvalue.zeit3.economic",0.00367257471441212,0.564102564102564
"perc_dif.zeit.economic",0.00367261646326972,0.598290598290598
"idio.MTI_all_Zukunft",0.00367701174027864,0.547008547008547
"nvalue.zeit3.economic",0.00369901909054664,0.615384615384615
"MTI_DE_Steuerpolitik",0.00370183308996244,0.581196581196581
"idio.MTI_DE_Steuerpolitik",0.00370339183595671,0.581196581196581
"MTI_all_all",0.00371398387370897,0.623931623931624
"MTI_all_Haushaltspolitik",0.00374737333365677,0.538461538461538
"nword.zeit3.economic",0.0037648633010746,0.461538461538462
"idio.MTI_DE_Zukunft",0.00376638262770773,0.581196581196581
"idio.MTI_DE_Arbeitsmarkt",0.00376776704150485,0.64957264957265
"xreal",0.0037688830312876,0.692307692307692
"npword.zeit3.economic",0.00377215355496478,0.504273504273504
"var_perc_nword.zeit3",0.00377247637963359,0.52991452991453
