"","RMSE h:1","hit h:1"
"naive",0.0855303158197413,0
"rpvalue.zeit.economic",0.0881539113427066,0.487179487179487
"idio.MTI_DE_Konjunktur",0.0884139352961372,0.538461538461538
"dax",0.0907176758511378,0.572649572649573
"idio.MTI_all_all",0.0915358815579138,0.521367521367521
"idio.MTI_DE_all",0.0918461030012887,0.52991452991453
"idio.MTI_all_Klima",0.0941727287839434,0.495726495726496
"rvalue.zeit",0.0942680542409958,0.538461538461538
"MTI_all_Zukunft",0.0950665518441065,0.495726495726496
"rnvalue.zeit",0.0951858037728916,0.52991452991453
"RWort",0.0955156082318346,0.538461538461538
"nword.zeit",0.0956336298787326,0.555555555555556
"rvalue.zeit.economic",0.0959555713308261,0.512820512820513
"idio.MTI_all_Konjunktur",0.0965353613122119,0.598290598290598
"pvalue.zeit",0.0970107242448658,0.555555555555556
"kur_perc_pword.zeit",0.0970644186712213,0.547008547008547
"kur_perc_pnword.zeit.economic",0.0973841305496485,0.538461538461538
"short.rate",0.0977837535246916,0.521367521367521
"idio.MTI_all_Zukunft",0.098070170230132,0.504273504273504
"idio.MTI_DE_Klima",0.0982815369845665,0.572649572649573
"MTI_DE_Zukunft",0.0987115820117384,0.495726495726496
"npword.zeit",0.0990049819915696,0.478632478632479
"idio.MTI_all_Gegenwart",0.099383369611997,0.564102564102564
"kur_perc_pnword.zeit",0.0996422487515831,0.52991452991453
"idio.MTI_DE_Zukunft",0.0999577287353549,0.504273504273504
"RWort_sc",0.0999758930744423,0.572649572649573
"var_perc_pword.zeit",0.1001421019678,0.512820512820513
"gfk",0.100406598243257,0.52991452991453
"nword.zeit.economic",0.100912638474838,0.521367521367521
"long.rate",0.101060080690268,0.581196581196581
"perc_pnword.zeit.economic",0.101109266727948,0.452991452991453
"spread",0.101350161056717,0.572649572649573
"perc_pnword.zeit",0.101397864213282,0.512820512820513
"rnvalue.zeit.economic",0.102045512179806,0.504273504273504
"rvalue.zeit3.economic",0.102147613111324,0.487179487179487
"idio.MTI_DE_Arbeitsmarkt",0.10219833549849,0.581196581196581
"MTI_all_all",0.102712173758032,0.487179487179487
"idio.MTI_DE_Gegenwart",0.102833463419973,0.538461538461538
"esi.eu",0.103036561917462,0.504273504273504
"MTI_all_Haushaltspolitik",0.103433329236984,0.572649572649573
"rpvalue.zeit",0.103587335651148,0.521367521367521
"MTI_all_Gegenwart",0.10370572551731,0.495726495726496
"idio.MTI_all_Arbeitsmarkt",0.103896533161629,0.58974358974359
"idio.MTI_all_Steuerpolitik",0.104238185368635,0.495726495726496
"var_perc_pword.zeit3",0.104432788086064,0.487179487179487
"rpvalue.zeit3.economic",0.104533062350956,0.547008547008547
"rpvalue.zeit3",0.104572589629158,0.512820512820513
"esi.ger",0.104591320990473,0.47008547008547
"nnword.zeit.economic",0.104767418639262,0.487179487179487
"MTI_DE_Klima",0.105198124042683,0.512820512820513
"MTI_DE_Arbeitsmarkt",0.105212936572771,0.581196581196581
"MTI_DE_Haushaltspolitik",0.105257736576271,0.598290598290598
"MTI_DE_Konjunktur",0.105511663237575,0.572649572649573
"kur_rpvalue.zeit",0.105554299940444,0.487179487179487
"MTI_DE_all",0.105577373233274,0.512820512820513
"pvalue.zeit.economic",0.105850778296585,0.512820512820513
"mti_pc1",0.105921934973866,0.495726495726496
"MTI_DE_Gegenwart",0.106028232452322,0.572649572649573
"perc_pword.zeit",0.106072970456873,0.504273504273504
"perc_pword.zeit.economic",0.106110737742009,0.52991452991453
"var_perc_nword.zeit.economic",0.106128097178921,0.564102564102564
"MTI_all_Steuerpolitik",0.106188040733546,0.504273504273504
"kur_perc_nword.zeit.economic",0.106295644672101,0.52991452991453
"var_perc_pword.zeit.economic",0.106341599654315,0.564102564102564
"rvalue.zeit3",0.106441270088218,0.572649572649573
"xpi",0.106689473246598,0.598290598290598
"zew",0.106866764991492,0.632478632478632
"empl",0.106900702059977,0.581196581196581
"kur_perc_pword.zeit.economic",0.106953111905169,0.52991452991453
"var_rvalue.zeit3.economic",0.107080197529863,0.487179487179487
"kur_perc_dif.zeit.economic",0.107119275543514,0.521367521367521
"MTI_all_Klima",0.107134247352697,0.504273504273504
"idio.MTI_DE_Steuerpolitik",0.107305495206338,0.487179487179487
"MTI_DE_Steuerpolitik",0.107465306412916,0.487179487179487
"npword.zeit.economic",0.107625709934552,0.52991452991453
"nvalue.zeit.economic",0.107848008096478,0.478632478632479
"CA",0.107913813873755,0.461538461538462
"var_rvalue.zeit",0.107985707268232,0.487179487179487
"var_rpvalue.zeit",0.108018312798191,0.47008547008547
"var_rvalue.zeit3",0.108111292329991,0.495726495726496
"kur_perc_pword.zeit3",0.108260171418492,0.495726495726496
"R5",0.108293421490917,0.538461538461538
"MTI_all_Arbeitsmarkt",0.108366010656493,0.58974358974359
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.108405865501418,0.512820512820513
"R2",0.108439233963105,0.538461538461538
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.108446710114499,0.512820512820513
"nnword.zeit",0.108469260016479,0.487179487179487
"var_rnvalue.zeit",0.108490021397746,0.504273504273504
"var_perc_dif.zeit.economic",0.108794280449917,0.555555555555556
"var_perc_dif.zeit3.economic",0.109025834749851,0.461538461538462
"R1",0.109366310735754,0.504273504273504
"var_rvalue.zeit.economic",0.109401557149259,0.521367521367521
"perc_nword.zeit3.economic",0.109490467891338,0.504273504273504
"var_perc_dif.zeit",0.109504405776083,0.444444444444444
"kur_perc_pnword.zeit3.economic",0.109598929172292,0.495726495726496
"perc_dif.zeit",0.109617288685629,0.504273504273504
"R4",0.109710001278393,0.504273504273504
"var_perc_pnword.zeit",0.109839135160255,0.504273504273504
"idio.MTI_all_Haushaltspolitik",0.109895197201994,0.581196581196581
"MTI_all_Konjunktur",0.10991113476813,0.521367521367521
"R3",0.110030046673827,0.598290598290598
"manuf.order",0.110048040278233,0.521367521367521
"kur_perc_pnword.zeit3",0.110133570344609,0.495726495726496
"var_rpvalue.zeit.economic",0.110457928648639,0.427350427350427
"cons.conf",0.110515683428824,0.58974358974359
"perc_pnword.zeit3.economic",0.110559592009149,0.478632478632479
"R6",0.110736524227345,0.58974358974359
"AR",0.110946965402838,0.512820512820513
"kur_rpvalue.zeit.economic",0.111433658081347,0.512820512820513
"rnvalue.zeit3",0.111704981810953,0.461538461538462
"infl",0.112465692757821,0.598290598290598
"var_rpvalue.zeit3.economic",0.112643179403034,0.504273504273504
"perc_dif.zeit.economic",0.112853628559823,0.487179487179487
"kur_rnvalue.zeit.economic",0.113023883670646,0.504273504273504
"rnvalue.zeit3.economic",0.113116595956515,0.521367521367521
"kur_perc_pword.zeit3.economic",0.113198761701417,0.564102564102564
"var_perc_dif.zeit3",0.113576759251704,0.58974358974359
"var_rpvalue.zeit3",0.113658930138351,0.52991452991453
"perc_nword.zeit.economic",0.113954868077423,0.58974358974359
"kur_perc_nword.zeit3.economic",0.11400658955803,0.521367521367521
"perc_pword.zeit3",0.114213457436464,0.512820512820513
"nvalue.zeit",0.114945975982355,0.47008547008547
"oil",0.11529478867326,0.538461538461538
"nnword.zeit3",0.115320325936869,0.487179487179487
"kur_perc_nword.zeit",0.115408671813105,0.572649572649573
"var_perc_pnword.zeit.economic",0.115521464735089,0.564102564102564
"var_rnvalue.zeit.economic",0.115648780321613,0.547008547008547
"npword.zeit3",0.11570014356724,0.504273504273504
"perc_nword.zeit",0.116361307146436,0.52991452991453
"idio.MTI_DE_Haushaltspolitik",0.116430263638558,0.512820512820513
"nword.zeit3",0.116478567453198,0.495726495726496
"mpi",0.117807375872427,0.58974358974359
"perc_pnword.zeit3",0.117983145461955,0.504273504273504
"kur_rnvalue.zeit",0.118023774853561,0.538461538461538
"kur_rnvalue.zeit3.economic",0.118233984764668,0.555555555555556
"nvalue.zeit3",0.118406892342898,0.435897435897436
"mreal",0.119178726410326,0.538461538461538
"cli.eur",0.119181071884558,0.58974358974359
"cli.ger",0.119472556412998,0.581196581196581
"usd",0.119895845632171,0.461538461538462
"var_perc_pword.zeit3.economic",0.120284864879557,0.47008547008547
"nnword.zeit3.economic",0.120487746457223,0.47008547008547
"tot",0.12054371862078,0.572649572649573
"kur_rnvalue.zeit3",0.120787536253433,0.495726495726496
"mnom",0.12142114097975,0.478632478632479
"kur_rvalue.zeit.economic",0.121670010140798,0.487179487179487
"kur_rvalue.zeit3.economic",0.122510545139145,0.47008547008547
"nvalue.zeit3.economic",0.122826430216504,0.47008547008547
"xreal",0.123285255625703,0.47008547008547
"var_rnvalue.zeit3",0.123403074129664,0.521367521367521
"kur_rpvalue.zeit3",0.123463315836144,0.504273504273504
"nword.zeit3.economic",0.124423775443914,0.452991452991453
"perc_pword.zeit3.economic",0.12480917592399,0.547008547008547
"var_rnvalue.zeit3.economic",0.125607434018428,0.581196581196581
"var_perc_pnword.zeit3",0.125625685293337,0.521367521367521
"kur_rvalue.zeit",0.125916387889847,0.487179487179487
"pvalue.zeit3.economic",0.126032199462958,0.504273504273504
"var_perc_nword.zeit3.economic",0.126283909171687,0.487179487179487
"var_perc_nword.zeit",0.126943595499955,0.504273504273504
"pvalue.zeit3",0.127877371282014,0.606837606837607
"kur_perc_dif.zeit3.economic",0.12824214587441,0.504273504273504
"perc_dif.zeit3.economic",0.129491188962405,0.504273504273504
"var_perc_pnword.zeit3.economic",0.129750821228969,0.478632478632479
"kur_perc_nword.zeit3",0.13101184236103,0.555555555555556
"npword.zeit3.economic",0.13109742889217,0.495726495726496
"kur_rvalue.zeit3",0.132013756899757,0.478632478632479
"xnom",0.132015283781206,0.487179487179487
"perc_nword.zeit3",0.132372966125803,0.487179487179487
"perc_dif.zeit3",0.132965841595695,0.547008547008547
"kur_perc_dif.zeit",0.135406285167765,0.52991452991453
