"","RMSE h:6","hit h:6"
"rpvalue.zeit.economic",0.213054689704006,0.606837606837607
"dax",0.215580254786142,0.623931623931624
"naive",0.224018357646469,0
"long.rate",0.24580227086798,0.598290598290598
"idio.MTI_DE_all",0.264937113331063,0.58974358974359
"rvalue.zeit",0.2719037301111,0.606837606837607
"rpvalue.zeit3.economic",0.273092598621904,0.52991452991453
"idio.MTI_DE_Konjunktur",0.275960533112004,0.64957264957265
"gfk",0.289655990929165,0.623931623931624
"npword.zeit",0.292114753721592,0.512820512820513
"nword.zeit",0.297948024124985,0.555555555555556
"var_perc_pword.zeit",0.30183669710082,0.581196581196581
"oil",0.30450792949782,0.666666666666667
"perc_pnword.zeit3.economic",0.306685129782485,0.564102564102564
"perc_pnword.zeit.economic",0.311360222359831,0.615384615384615
"mreal",0.313140345120556,0.564102564102564
"idio.MTI_DE_Gegenwart",0.313606041509189,0.581196581196581
"rvalue.zeit3.economic",0.314734757168561,0.615384615384615
"idio.MTI_all_Gegenwart",0.321280605083301,0.572649572649573
"AR",0.322665802146245,0.538461538461538
"usd",0.327472092228549,0.581196581196581
"kur_perc_pnword.zeit3.economic",0.32785345415272,0.547008547008547
"idio.MTI_all_all",0.328075266806783,0.521367521367521
"kur_perc_pword.zeit3",0.328310884606979,0.700854700854701
"cli.ger",0.333475991034852,0.666666666666667
"infl",0.33863367995594,0.598290598290598
"var_rvalue.zeit",0.344861940653048,0.623931623931624
"kur_perc_pnword.zeit.economic",0.345362046701161,0.632478632478632
"short.rate",0.345564638188107,0.606837606837607
"pvalue.zeit",0.346487059224329,0.623931623931624
"esi.ger",0.347667134347831,0.521367521367521
"var_perc_dif.zeit3.economic",0.347766696018298,0.538461538461538
"rvalue.zeit.economic",0.348272011299913,0.58974358974359
"mnom",0.349954209108958,0.52991452991453
"kur_perc_pword.zeit",0.351545669216631,0.581196581196581
"rvalue.zeit3",0.353076742313804,0.743589743589744
"manuf.order",0.354668269483387,0.52991452991453
"var_perc_pword.zeit3",0.355183649479797,0.58974358974359
"npword.zeit3",0.355758948709945,0.581196581196581
"var_rvalue.zeit3",0.356252961218024,0.58974358974359
"idio.MTI_all_Zukunft",0.356457402838203,0.512820512820513
"MTI_all_Zukunft",0.356659944337074,0.58974358974359
"idio.MTI_all_Konjunktur",0.357285915492284,0.623931623931624
"kur_rnvalue.zeit3",0.35829851013889,0.606837606837607
"perc_nword.zeit3.economic",0.358545306815803,0.538461538461538
"mpi",0.358854053007276,0.64957264957265
"tot",0.361761172016373,0.666666666666667
"CA",0.364801339665445,0.598290598290598
"idio.MTI_DE_Zukunft",0.367781340061209,0.598290598290598
"kur_rnvalue.zeit",0.368292827902211,0.58974358974359
"idio.MTI_all_Klima",0.368986255637391,0.512820512820513
"var_perc_pword.zeit.economic",0.370670419540061,0.52991452991453
"R5",0.371042018178367,0.487179487179487
"xpi",0.371053305186641,0.623931623931624
"MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.371114086825564,0.58974358974359
"idio.MTI_DE_Klima",0.371119976726032,0.58974358974359
"idio.MTI_all_Waehrungspolitik.EURO.Geldpolitik",0.371364156662787,0.58974358974359
"R2",0.372630879695432,0.487179487179487
"MTI_DE_Zukunft",0.373980848615548,0.598290598290598
"rnvalue.zeit",0.374399616526092,0.598290598290598
"kur_rnvalue.zeit.economic",0.376099852848469,0.675213675213675
"idio.MTI_all_Arbeitsmarkt",0.376713109968735,0.658119658119658
"idio.MTI_DE_Arbeitsmarkt",0.37730366937663,0.64957264957265
