"",BBK01.OUE215,BBK01.OUE215_FLAGS
1986-08,-,Nothing exists
1986-09,0.001,
1986-10,0.001,
1986-11,0.002,
1986-12,0.002,
1987-01,0.001,
1987-02,0.001,
1987-03,0.001,
1987-04,0.001,
1987-05,0.001,
1987-06,0.001,
1987-07,0.001,
1987-08,0.001,
1987-09,0.001,
1987-10,0.001,
1987-11,0.003,
1987-12,0.003,
1988-01,0.003,
1988-02,0.002,
1988-03,-,Nothing exists
1988-04,-,Nothing exists
1988-05,-,Nothing exists
1988-06,-,Nothing exists
1988-07,-,Nothing exists
1988-08,0.001,
1988-09,0.005,
1988-10,0.006,
1988-11,0.002,
1988-12,0.002,
1989-01,0.003,
1989-02,0.006,
1989-03,0.009,
1989-04,0.011,
1989-05,0.013,
1989-06,0.016,
1989-07,0.022,
1989-08,0.043,
1989-09,0.039,
1989-10,0.043,
1989-11,0.055,
1989-12,0.048,
1990-01,0.044,
1990-02,0.056,
1990-03,0.041,
1990-04,0.038,
1990-05,0.039,
1990-06,0.049,
1990-07,0.037,
1990-08,0.035,
1990-09,0.035,
1990-10,0.037,
1990-11,0.041,
1990-12,0.041,
1991-01,0.026,
1991-02,0.025,
1991-03,0.022,
1991-04,0.021,
1991-05,0.025,
1991-06,0.031,
1991-07,0.026,
1991-08,0.033,
1991-09,0.033,
1991-10,0.025,
1991-11,0.018,
1991-12,0.007,
1992-01,0.004,
1992-02,0.002,
1992-03,0.004,
1992-04,0.006,
1992-05,0.005,
1992-06,0.003,
1992-07,0.001,
1992-08,0.002,
1992-09,0.001,
1992-10,0.002,
1992-11,0.005,
1992-12,0.008,
1993-01,0.008,
1993-02,0.014,
1993-03,0.009,
1993-04,0.009,
1993-05,0.009,
1993-06,0.013,
1993-07,0.019,
1993-08,0.017,
1993-09,0.014,
1993-10,0.010,
1993-11,0.010,
1993-12,0.008,
1994-01,0.012,
1994-02,0.029,
1994-03,0.027,
1994-04,0.026,
1994-05,0.028,
1994-06,0.024,
1994-07,0.021,
1994-08,0.033,
1994-09,0.027,
1994-10,0.023,
1994-11,0.024,
1994-12,0.027,
1995-01,0.042,
1995-02,0.030,
1995-03,0.048,
1995-04,0.043,
1995-05,0.046,
1995-06,0.032,
1995-07,0.037,
1995-08,0.037,
1995-09,0.031,
1995-10,0.021,
1995-11,0.025,
1995-12,0.033,
1996-01,0.046,
1996-02,0.043,
1996-03,0.048,
1996-04,0.050,
1996-05,0.048,
1996-06,0.030,
1996-07,0.018,
1996-08,0.024,
1996-09,0.018,
1996-10,0.018,
1996-11,0.015,
1996-12,0.021,
1997-01,0.017,
1997-02,0.032,
1997-03,0.029,
1997-04,0.027,
1997-05,0.029,
1997-06,0.038,
1997-07,0.045,
1997-08,0.062,
1997-09,0.061,
1997-10,0.090,
1997-11,0.104,
1997-12,0.105,
1998-01,0.130,
1998-02,0.177,
1998-03,0.196,
1998-04,0.188,
1998-05,0.227,
1998-06,0.311,
1998-07,0.335,
1998-08,0.396,
1998-09,0.277,
1998-10,0.379,
1998-11,0.527,
1998-12,0.455,
1999-01,0.412,
1999-02,0.550,
1999-03,0.439,
1999-04,0.286,
1999-05,0.311,
1999-06,0.290,
1999-07,0.357,
1999-08,0.349,
1999-09,0.275,
1999-10,0.196,
1999-11,0.186,
1999-12,0.125,
2000-01,0.091,
2000-02,0.068,
2000-03,0.102,
2000-04,0.072,
2000-05,0.057,
2000-06,0.066,
2000-07,0.070,
2000-08,0.110,
2000-09,0.108,
2000-10,0.112,
2000-11,0.123,
2000-12,0.133,
2001-01,0.137,
2001-02,0.142,
2001-03,0.177,
2001-04,0.166,
2001-05,0.180,
2001-06,0.171,
2001-07,0.149,
2001-08,0.180,
2001-09,0.217,
2001-10,0.179,
2001-11,0.163,
2001-12,0.181,
2002-01,0.105,
2002-02,0.095,
2002-03,0.197,
2002-04,0.123,
2002-05,0.122,
2002-06,0.156,
2002-07,0.136,
2002-08,0.115,
2002-09,0.199,
2002-10,0.110,
2002-11,0.122,
2002-12,0.122,
2003-01,0.097,
2003-02,0.121,
2003-03,0.124,
2003-04,0.168,
2003-05,0.185,
2003-06,0.172,
2003-07,0.177,
2003-08,0.181,
2003-09,0.196,
2003-10,0.191,
2003-11,0.177,
2003-12,0.171,
2004-01,0.142,
2004-02,0.141,
2004-03,0.144,
2004-04,0.108,
2004-05,0.134,
2004-06,0.185,
2004-07,0.134,
2004-08,0.167,
2004-09,0.182,
2004-10,0.155,
2004-11,0.158,
2004-12,0.198,
2005-01,0.192,
2005-02,0.207,
2005-03,0.193,
2005-04,0.179,
2005-05,0.169,
2005-06,0.178,
2005-07,0.166,
2005-08,0.162,
2005-09,0.179,
2005-10,0.171,
2005-11,0.214,
2005-12,0.267,
2006-01,0.227,
2006-02,0.230,
2006-03,0.206,
2006-04,0.205,
2006-05,0.215,
2006-06,0.303,
2006-07,0.271,
2006-08,0.351,
2006-09,0.118,
2006-10,0.121,
2006-11,0.136,
2006-12,0.128,
2007-01,0.127,
2007-02,0.130,
2007-03,0.120,
2007-04,0.101,
2007-05,0.111,
2007-06,0.104,
2007-07,0.096,
2007-08,0.152,
2007-09,0.164,
2007-10,0.202,
2007-11,0.183,
2007-12,0.195,
2008-01,0.197,
2008-02,0.289,
2008-03,0.368,
2008-04,0.383,
2008-05,0.436,
2008-06,0.448,
2008-07,0.494,
2008-08,0.651,
2008-09,0.615,
2008-10,0.495,
2008-11,0.393,
2008-12,0.285,
2009-01,0.256,
2009-02,0.266,
2009-03,0.281,
2009-04,0.315,
2009-05,0.340,
2009-06,0.331,
2009-07,0.269,
2009-08,0.307,
2009-09,0.233,
2009-10,0.237,
2009-11,0.230,
2009-12,0.272,
2010-01,0.267,
2010-02,0.314,
2010-03,0.254,
2010-04,0.223,
2010-05,0.274,
2010-06,0.269,
2010-07,0.343,
2010-08,0.431,
2010-09,0.360,
2010-10,0.331,
2010-11,0.401,
2010-12,0.411,
2011-01,0.302,
2011-02,0.333,
2011-03,0.246,
2011-04,0.222,
2011-05,0.271,
2011-06,0.294,
2011-07,0.246,
2011-08,0.354,
2011-09,0.330,
2011-10,0.290,
2011-11,0.275,
2011-12,0.293,
2012-01,0.344,
2012-02,0.366,
2012-03,0.314,
2012-04,0.305,
2012-05,0.406,
2012-06,0.354,
2012-07,0.334,
2012-08,0.381,
2012-09,0.355,
2012-10,0.342,
2012-11,0.371,
2012-12,0.228,
2013-01,0.234,
2013-02,0.245,
2013-03,0.233,
2013-04,0.251,
2013-05,0.323,
2013-06,0.317,
2013-07,0.314,
2013-08,0.381,
2013-09,0.365,
2013-10,0.280,
2013-11,0.270,
2013-12,0.275,
2014-01,0.276,
2014-02,0.288,
2014-03,0.293,
2014-04,0.268,
2014-05,0.352,
2014-06,0.257,
2014-07,0.267,
2014-08,0.300,
2014-09,0.336,
2014-10,0.302,
2014-11,0.332,
2014-12,0.429,Provisional value
