"",BBK01.SUD278,BBK01.SUD278_FLAGS
"","New business (volumes) of German banks / Loans to non-financial corporations over EUR 1 million with collateral and/or guarantees, initial rate fixation of over 5 and up to 10 years",
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-03 10:27:56,
2010-06,373,
2010-07,816,
2010-08,626,
2010-09,635,
2010-10,817,
2010-11,783,
2010-12,734,
2011-01,629,
2011-02,740,
2011-03,721,
2011-04,883,
2011-05,649,
2011-06,763,
2011-07,913,
2011-08,617,
2011-09,673,
2011-10,863,
2011-11,866,
2011-12,1006,
2012-01,671,
2012-02,560,
2012-03,892,
2012-04,817,
2012-05,508,
2012-06,786,
2012-07,1335,
2012-08,693,
2012-09,428,
2012-10,864,
2012-11,585,
2012-12,1183,
2013-01,746,
2013-02,1360,
2013-03,844,
2013-04,1112,
2013-05,605,
2013-06,733,
2013-07,1283,
2013-08,801,
2013-09,1179,
2013-10,849,
2013-11,920,
2013-12,1890,
2014-01,886,
2014-02,534,
2014-03,752,
2014-04,1160,
2014-05,594,
2014-06,885,
2014-07,1075,
2014-08,603,
2014-09,973,
2014-10,1110,
2014-11,518,
2014-12,2243,Provisional value
"","General: Estimated. The volume of new business is extrapolated to form the underlying total using the Horvitz-Thompson estimator. The amount refers to the single loan transaction considered as new business. For the purpose of MFI interest rate statistics, a loan is considered to be secured if collateral (inter alia financial collateral, real estate collateral, debt securities) in at least the same value as the loan amount has been posted, pledged or assigned. p = Provisional",
