"",BBK01.OUD059,BBK01.OUD059_FLAGS
1968-09,-,Nothing exists
1968-10,-,Nothing exists
1968-11,-,Nothing exists
1968-12,-,Nothing exists
1969-01,-,Nothing exists
1969-02,-,Nothing exists
1969-03,-,Nothing exists
1969-04,-,Nothing exists
1969-05,-,Nothing exists
1969-06,-,Nothing exists
1969-07,-,Nothing exists
1969-08,-,Nothing exists
1969-09,-,Nothing exists
1969-10,-,Nothing exists
1969-11,-,Nothing exists
1969-12,-,Nothing exists
1970-01,-,Nothing exists
1970-02,-,Nothing exists
1970-03,-,Nothing exists
1970-04,-,Nothing exists
1970-05,-,Nothing exists
1970-06,-,Nothing exists
1970-07,-,Nothing exists
1970-08,-,Nothing exists
1970-09,-,Nothing exists
1970-10,0.001,
1970-11,0.002,
1970-12,0.003,
1971-01,0.001,
1971-02,0.001,
1971-03,0.001,
1971-04,0.001,
1971-05,0.001,
1971-06,0.001,
1971-07,0.001,
1971-08,0.001,
1971-09,0.001,
1971-10,0.002,
1971-11,0.002,
1971-12,0.002,
1972-01,0.003,
1972-02,0.003,
1972-03,0.003,
1972-04,0.003,
1972-05,0.003,
1972-06,0.003,
1972-07,0.003,
1972-08,0.003,
1972-09,0.004,
1972-10,0.004,
1972-11,0.004,
1972-12,0.004,
1973-01,0.004,
1973-02,0.003,
1973-03,0.003,
1973-04,0.003,
1973-05,0.003,
1973-06,0.003,
1973-07,0.003,
1973-08,0.003,
1973-09,0.003,
1973-10,0.003,
1973-11,0.003,
1973-12,0.003,
1974-01,0.003,
1974-02,0.003,
1974-03,0.003,
1974-04,0.003,
1974-05,0.003,
1974-06,0.003,
1974-07,0.003,
1974-08,0.003,
1974-09,0.003,
1974-10,0.003,
1974-11,0.003,
1974-12,0.003,
1975-01,0.003,
1975-02,0.003,
1975-03,0.004,
1975-04,0.004,
1975-05,0.005,
1975-06,0.005,
1975-07,0.005,
1975-08,0.006,
1975-09,0.006,
1975-10,0.006,
1975-11,0.006,
1975-12,0.006,
1976-01,0.006,
1976-02,0.007,
1976-03,0.008,
1976-04,0.008,
1976-05,0.008,
1976-06,0.008,
1976-07,0.008,
1976-08,0.008,
1976-09,0.009,
1976-10,0.010,
1976-11,0.011,
1976-12,0.011,
1977-01,0.012,
1977-02,0.012,
1977-03,0.013,
1977-04,0.014,
1977-05,0.014,
1977-06,0.014,
1977-07,0.015,
1977-08,0.015,
1977-09,0.015,
1977-10,0.015,
1977-11,0.015,
1977-12,0.025,
1978-01,0.026,
1978-02,0.027,
1978-03,0.028,
1978-04,0.029,
1978-05,0.029,
1978-06,0.030,
1978-07,0.031,
1978-08,0.032,
1978-09,0.033,
1978-10,0.033,
1978-11,0.035,
1978-12,0.036,
1979-01,0.037,
1979-02,0.038,
1979-03,0.040,
1979-04,0.040,
1979-05,0.041,
1979-06,0.042,
1979-07,0.045,
1979-08,0.051,
1979-09,0.055,
1979-10,0.057,
1979-11,0.062,
1979-12,0.065,
1980-01,0.068,
1980-02,0.070,
1980-03,0.070,
1980-04,0.072,
1980-05,0.074,
1980-06,0.077,
1980-07,0.080,
1980-08,0.081,
1980-09,0.081,
1980-10,0.081,
1980-11,0.082,
1980-12,0.084,
1981-01,0.085,
1981-02,0.085,
1981-03,0.085,
1981-04,0.085,
1981-05,0.085,
1981-06,0.086,
1981-07,0.086,
1981-08,0.086,
1981-09,0.087,
1981-10,0.088,
1981-11,0.088,
1981-12,0.087,
1982-01,0.087,
1982-02,0.088,
1982-03,0.089,
1982-04,0.090,
1982-05,0.091,
1982-06,0.091,
1982-07,0.091,
1982-08,0.091,
1982-09,0.091,
1982-10,0.092,
1982-11,0.094,
1982-12,0.097,
1983-01,0.098,
1983-02,0.098,
1983-03,0.099,
1983-04,0.099,
1983-05,0.102,
1983-06,0.102,
1983-07,0.099,
1983-08,0.102,
1983-09,0.105,
1983-10,0.103,
1983-11,0.104,
1983-12,0.112,
1984-01,0.106,
1984-02,0.112,
1984-03,0.118,
1984-04,0.116,
1984-05,0.120,
1984-06,0.120,
1984-07,0.114,
1984-08,0.119,
1984-09,0.121,
1984-10,0.114,
1984-11,0.117,
1984-12,0.121,
1985-01,0.118,
1985-02,0.118,
1985-03,0.121,
1985-04,0.117,
1985-05,0.119,
1985-06,0.122,
1985-07,0.121,
1985-08,0.123,
1985-09,0.123,
1985-10,0.122,
1985-11,0.124,
1985-12,0.128,
1986-01,0.128,
1986-02,0.131,
1986-03,0.132,
1986-04,0.129,
1986-05,0.130,
1986-06,0.132,
1986-07,0.131,
1986-08,0.133,
1986-09,0.133,
1986-10,0.133,
1986-11,0.135,
1986-12,0.143,
1987-01,0.141,
1987-02,0.143,
1987-03,0.144,
1987-04,0.143,
1987-05,0.143,
1987-06,0.144,
1987-07,0.143,
1987-08,0.144,
1987-09,0.149,
1987-10,0.146,
1987-11,0.148,
1987-12,0.150,
1988-01,0.145,
1988-02,0.147,
1988-03,0.146,
1988-04,0.142,
1988-05,0.141,
1988-06,0.141,
1988-07,0.137,
1988-08,0.136,
1988-09,0.136,
1988-10,0.130,
1988-11,0.130,
1988-12,0.129,
1989-01,0.124,
1989-02,0.123,
1989-03,0.123,
1989-04,0.117,
1989-05,0.116,
1989-06,0.119,
1989-07,0.114,
1989-08,0.117,
1989-09,0.116,
1989-10,0.110,
1989-11,0.107,
1989-12,0.114,
1990-01,0.110,
1990-02,0.107,
1990-03,0.105,
1990-04,0.102,
1990-05,0.104,
1990-06,0.105,
1990-07,0.104,
1990-08,0.105,
1990-09,0.107,
1990-10,0.104,
1990-11,0.103,
1990-12,0.104,
1991-01,0.100,
1991-02,0.102,
1991-03,0.102,
1991-04,0.099,
1991-05,0.100,
1991-06,0.100,
1991-07,0.099,
1991-08,0.099,
1991-09,0.100,
1991-10,0.140,
1991-11,0.144,
1991-12,0.139,
1992-01,0.139,
1992-02,0.141,
1992-03,0.140,
1992-04,0.139,
1992-05,0.165,
1992-06,0.165,
1992-07,0.164,
1992-08,0.164,
1992-09,0.167,
1992-10,0.170,
1992-11,0.178,
1992-12,0.191,
1993-01,0.194,
1993-02,0.213,
1993-03,0.223,
1993-04,0.222,
1993-05,0.222,
1993-06,0.219,
1993-07,0.220,
1993-08,0.220,
1993-09,0.222,
1993-10,0.205,
1993-11,0.206,
1993-12,0.206,
1994-01,0.205,
1994-02,0.200,
1994-03,0.199,
1994-04,0.198,
1994-05,0.172,
1994-06,0.170,
1994-07,0.211,
1994-08,0.210,
1994-09,0.211,
1994-10,0.185,
1994-11,0.192,
1994-12,0.197,
1995-01,0.205,
1995-02,0.210,
1995-03,0.215,
1995-04,0.216,
1995-05,0.228,
1995-06,0.227,
1995-07,0.231,
1995-08,0.234,
1995-09,0.235,
1995-10,0.232,
1995-11,0.243,
1995-12,0.245,
1996-01,0.239,
1996-02,0.241,
1996-03,0.233,
1996-04,0.235,
1996-05,0.227,
1996-06,0.230,
1996-07,0.226,
1996-08,0.229,
1996-09,0.222,
1996-10,0.220,
1996-11,0.211,
1996-12,0.212,
1997-01,0.152,
1997-02,0.152,
1997-03,0.150,
1997-04,0.154,
1997-05,0.153,
1997-06,0.152,
1997-07,0.152,
1997-08,0.151,
1997-09,0.148,
1997-10,0.149,
1997-11,0.144,
1997-12,0.146,
1998-01,0.144,
1998-02,0.146,
1998-03,0.145,
1998-04,0.146,
1998-05,0.135,
1998-06,0.137,
1998-07,0.133,
1998-08,0.131,
1998-09,0.129,
1998-10,0.120,
1998-11,0.112,
1998-12,0.111,
1999-01,0.128,
1999-02,0.132,
1999-03,0.139,
1999-04,0.129,
1999-05,0.127,
1999-06,0.126,
1999-07,0.124,
1999-08,0.125,
1999-09,0.410,
1999-10,0.398,
1999-11,0.388,
1999-12,0.378,
2000-01,0.366,
2000-02,0.387,
2000-03,0.379,
2000-04,0.366,
2000-05,0.361,
2000-06,0.346,
2000-07,0.425,
2000-08,0.415,
2000-09,0.403,
2000-10,0.400,
2000-11,0.390,
2000-12,0.386,
2001-01,0.380,
2001-02,0.363,
2001-03,0.361,
2001-04,0.349,
2001-05,0.347,
2001-06,0.338,
2001-07,0.331,
2001-08,0.322,
2001-09,0.314,
2001-10,0.310,
2001-11,0.305,
2001-12,0.301,
2002-01,0.293,
2002-02,0.289,
2002-03,0.284,
2002-04,0.282,
2002-05,0.279,
2002-06,0.277,
2002-07,0.269,
2002-08,0.265,
2002-09,0.259,
2002-10,0.216,
2002-11,0.211,
2002-12,0.212,
2003-01,0.209,
2003-02,0.207,
2003-03,0.206,
2003-04,0.200,
2003-05,0.116,
2003-06,0.111,
2003-07,0.113,
2003-08,0.112,
2003-09,0.114,
2003-10,0.116,
2003-11,0.113,
2003-12,0.125,
2004-01,0.136,
2004-02,0.192,
2004-03,0.204,
2004-04,0.110,
2004-05,0.109,
2004-06,0.105,
2004-07,0.109,
2004-08,0.170,
2004-09,0.175,
2004-10,0.174,
2004-11,0.186,
2004-12,0.185,
2005-01,0.105,
2005-02,0.101,
2005-03,0.178,
2005-04,0.217,
2005-05,0.216,
2005-06,0.213,
2005-07,0.208,
2005-08,0.197,
2005-09,0.202,
2005-10,0.194,
2005-11,0.194,
2005-12,0.199,
2006-01,0.192,
2006-02,0.193,
2006-03,0.194,
2006-04,0.195,
2006-05,0.192,
2006-06,0.191,
2006-07,0.192,
2006-08,0.193,
2006-09,0.194,
2006-10,0.195,
2006-11,0.195,
2006-12,0.183,
2007-01,0.184,
2007-02,0.184,
2007-03,0.184,
2007-04,0.185,
2007-05,0.185,
2007-06,0.186,
2007-07,0.185,
2007-08,0.183,
2007-09,0.185,
2007-10,0.184,
2007-11,0.185,
2007-12,0.187,
2008-01,0.183,
2008-02,0.184,
2008-03,0.184,
2008-04,0.187,
2008-05,0.188,
2008-06,0.190,
2008-07,0.190,
2008-08,0.189,
2008-09,0.220,
2008-10,0.224,
2008-11,0.228,
2008-12,0.236,
2009-01,0.240,
2009-02,0.242,
2009-03,0.255,
2009-04,0.269,
2009-05,0.263,
2009-06,0.246,
2009-07,0.248,
2009-08,0.247,
2009-09,0.244,
2009-10,0.241,
2009-11,0.243,
2009-12,0.239,
2010-01,0.245,
2010-02,0.248,
2010-03,0.249,
2010-04,0.252,
2010-05,0.254,
2010-06,0.287,
2010-07,0.287,
2010-08,0.293,
2010-09,0.296,
2010-10,0.298,
2010-11,0.306,
2010-12,0.308,
2011-01,0.310,
2011-02,0.313,
2011-03,0.291,
2011-04,0.282,
2011-05,0.289,
2011-06,0.291,
2011-07,0.298,
2011-08,0.300,
2011-09,0.288,
2011-10,0.280,
2011-11,0.282,
2011-12,0.283,
2012-01,0.285,
2012-02,0.284,
2012-03,0.285,
2012-04,0.285,
2012-05,0.288,
2012-06,0.291,
2012-07,0.287,
2012-08,0.291,
2012-09,0.288,
2012-10,0.244,
2012-11,0.227,
2012-12,0.225,
2013-01,0.221,
2013-02,0.216,
2013-03,0.217,
2013-04,0.215,
2013-05,0.211,
2013-06,0.204,
2013-07,0.200,
2013-08,0.199,
2013-09,0.197,
2013-10,0.196,
2013-11,0.199,
2013-12,0.200,
2014-01,0.199,
2014-02,0.200,
2014-03,0.196,
2014-04,0.189,
2014-05,0.182,
2014-06,0.171,
2014-07,0.165,
2014-08,0.119,
2014-09,0.116,
2014-10,0.184,
2014-11,0.183,
2014-12,0.180,Provisional value
