"",BBK01.OUE010,BBK01.OUE010_FLAGS
1965-01,-,Nothing exists
1965-02,-,Nothing exists
1965-03,-,Nothing exists
1965-04,-,Nothing exists
1965-05,-,Nothing exists
1965-06,-,Nothing exists
1965-07,-,Nothing exists
1965-08,-,Nothing exists
1965-09,-,Nothing exists
1965-10,-,Nothing exists
1965-11,-,Nothing exists
1965-12,-,Nothing exists
1966-01,-,Nothing exists
1966-02,-,Nothing exists
1966-03,-,Nothing exists
1966-04,-,Nothing exists
1966-05,-,Nothing exists
1966-06,-,Nothing exists
1966-07,-,Nothing exists
1966-08,-,Nothing exists
1966-09,-,Nothing exists
1966-10,-,Nothing exists
1966-11,-,Nothing exists
1966-12,-,Nothing exists
1967-01,-,Nothing exists
1967-02,-,Nothing exists
1967-03,-,Nothing exists
1967-04,-,Nothing exists
1967-05,-,Nothing exists
1967-06,-,Nothing exists
1967-07,-,Nothing exists
1967-08,-,Nothing exists
1967-09,-,Nothing exists
1967-10,-,Nothing exists
1967-11,-,Nothing exists
1967-12,-,Nothing exists
1968-01,-,Nothing exists
1968-02,-,Nothing exists
1968-03,-,Nothing exists
1968-04,-,Nothing exists
1968-05,-,Nothing exists
1968-06,-,Nothing exists
1968-07,-,Nothing exists
1968-08,-,Nothing exists
1968-09,-,Nothing exists
1968-10,-,Nothing exists
1968-11,-,Nothing exists
1968-12,0.085,
1969-01,0.110,
1969-02,0.110,
1969-03,0.108,
1969-04,0.112,
1969-05,0.141,
1969-06,0.141,
1969-07,0.137,
1969-08,0.137,
1969-09,0.143,
1969-10,0.159,
1969-11,0.170,
1969-12,0.177,
1970-01,0.178,
1970-02,0.185,
1970-03,0.184,
1970-04,0.166,
1970-05,0.166,
1970-06,0.155,
1970-07,0.152,
1970-08,0.153,
1970-09,0.168,
1970-10,0.191,
1970-11,0.210,
1970-12,0.146,
1971-01,0.146,
1971-02,0.146,
1971-03,0.146,
1971-04,0.143,
1971-05,0.142,
1971-06,0.142,
1971-07,0.171,
1971-08,0.179,
1971-09,0.179,
1971-10,0.195,
1971-11,0.204,
1971-12,0.201,
1972-01,0.226,
1972-02,0.262,
1972-03,0.268,
1972-04,0.239,
1972-05,0.238,
1972-06,0.242,
1972-07,0.246,
1972-08,0.240,
1972-09,0.240,
1972-10,0.213,
1972-11,0.232,
1972-12,0.246,
1973-01,0.251,
1973-02,0.260,
1973-03,0.260,
1973-04,0.289,
1973-05,0.275,
1973-06,0.302,
1973-07,0.292,
1973-08,0.306,
1973-09,0.299,
1973-10,0.302,
1973-11,0.327,
1973-12,0.335,
1974-01,0.339,
1974-02,0.341,
1974-03,0.366,
1974-04,0.367,
1974-05,0.374,
1974-06,0.441,
1974-07,0.449,
1974-08,0.456,
1974-09,0.456,
1974-10,0.468,
1974-11,0.484,
1974-12,0.479,
1975-01,0.486,
1975-02,0.494,
1975-03,0.708,
1975-04,0.761,
1975-05,0.748,
1975-06,0.762,
1975-07,0.750,
1975-08,0.752,
1975-09,0.751,
1975-10,0.748,
1975-11,0.761,
1975-12,0.774,
1976-01,0.737,
1976-02,0.691,
1976-03,0.664,
1976-04,0.674,
1976-05,0.678,
1976-06,0.653,
1976-07,0.674,
1976-08,0.696,
1976-09,0.701,
1976-10,0.697,
1976-11,0.718,
1976-12,0.562,
1977-01,0.587,
1977-02,0.608,
1977-03,0.706,
1977-04,0.709,
1977-05,0.719,
1977-06,0.656,
1977-07,0.689,
1977-08,0.675,
1977-09,0.660,
1977-10,0.660,
1977-11,0.664,
1977-12,0.656,
1978-01,0.670,
1978-02,0.701,
1978-03,0.699,
1978-04,0.706,
1978-05,0.726,
1978-06,0.742,
1978-07,0.772,
1978-08,0.796,
1978-09,0.766,
1978-10,0.743,
1978-11,0.753,
1978-12,0.774,
1979-01,0.843,
1979-02,0.847,
1979-03,0.870,
1979-04,0.866,
1979-05,0.847,
1979-06,0.879,
1979-07,0.880,
1979-08,0.871,
1979-09,0.861,
1979-10,0.838,
1979-11,0.844,
1979-12,0.803,
1980-01,0.790,
1980-02,0.746,
1980-03,0.712,
1980-04,0.710,
1980-05,0.745,
1980-06,0.723,
1980-07,0.741,
1980-08,0.724,
1980-09,0.754,
1980-10,0.805,
1980-11,0.820,
1980-12,0.768,
1981-01,0.793,
1981-02,0.780,
1981-03,0.766,
1981-04,0.703,
1981-05,0.697,
1981-06,0.717,
1981-07,0.739,
1981-08,0.780,
1981-09,0.810,
1981-10,0.809,
1981-11,0.848,
1981-12,0.831,
1982-01,0.862,
1982-02,0.848,
1982-03,0.922,
1982-04,0.919,
1982-05,0.963,
1982-06,0.941,
1982-07,0.965,
1982-08,0.976,
1982-09,1.032,
1982-10,1.044,
1982-11,1.119,
1982-12,1.098,
1983-01,1.174,
1983-02,1.167,
1983-03,1.137,
1983-04,1.162,
1983-05,1.129,
1983-06,1.213,
1983-07,1.215,
1983-08,1.378,
1983-09,1.467,
1983-10,1.522,
1983-11,1.561,
1983-12,1.574,
1984-01,1.584,
1984-02,1.640,
1984-03,1.682,
1984-04,1.638,
1984-05,1.602,
1984-06,1.505,
1984-07,1.530,
1984-08,1.580,
1984-09,1.560,
1984-10,1.494,
1984-11,1.544,
1984-12,1.652,
1985-01,1.591,
1985-02,1.518,
1985-03,1.582,
1985-04,1.558,
1985-05,1.663,
1985-06,1.704,
1985-07,1.808,
1985-08,1.775,
1985-09,1.739,
1985-10,1.770,
1985-11,1.845,
1985-12,1.874,
1986-01,2.089,
1986-02,2.092,
1986-03,2.162,
1986-04,2.271,
1986-05,1.908,
1986-06,1.878,
1986-07,1.991,
1986-08,2.070,
1986-09,1.830,
1986-10,1.722,
1986-11,1.769,
1986-12,1.704,
1987-01,1.660,
1987-02,1.607,
1987-03,1.697,
1987-04,1.701,
1987-05,1.539,
1987-06,1.517,
1987-07,1.476,
1987-08,1.461,
1987-09,1.475,
1987-10,1.543,
1987-11,1.650,
1987-12,1.700,
1988-01,1.755,
1988-02,1.787,
1988-03,1.615,
1988-04,1.347,
1988-05,1.307,
1988-06,1.306,
1988-07,1.266,
1988-08,1.258,
1988-09,1.302,
1988-10,1.328,
1988-11,1.355,
1988-12,1.315,
1989-01,1.326,
1989-02,1.314,
1989-03,1.273,
1989-04,1.286,
1989-05,1.284,
1989-06,1.269,
1989-07,1.277,
1989-08,1.296,
1989-09,1.284,
1989-10,1.292,
1989-11,1.259,
1989-12,1.289,
1990-01,1.248,
1990-02,1.256,
1990-03,1.224,
1990-04,1.161,
1990-05,1.152,
1990-06,1.139,
1990-07,1.195,
1990-08,1.120,
1990-09,1.129,
1990-10,1.198,
1990-11,1.215,
1990-12,1.194,
1991-01,1.203,
1991-02,1.230,
1991-03,1.231,
1991-04,1.270,
1991-05,1.240,
1991-06,1.213,
1991-07,1.224,
1991-08,1.148,
1991-09,1.092,
1991-10,1.057,
1991-11,1.040,
1991-12,1.018,
1992-01,1.067,
1992-02,1.060,
1992-03,1.084,
1992-04,0.981,
1992-05,0.946,
1992-06,0.944,
1992-07,0.947,
1992-08,0.946,
1992-09,0.978,
1992-10,1.015,
1992-11,1.002,
1992-12,1.070,
1993-01,1.047,
1993-02,1.036,
1993-03,1.120,
1993-04,1.114,
1993-05,1.130,
1993-06,1.310,
1993-07,1.282,
1993-08,1.291,
1993-09,1.344,
1993-10,1.384,
1993-11,1.387,
1993-12,1.510,
1994-01,1.602,
1994-02,1.689,
1994-03,1.720,
1994-04,1.649,
1994-05,2.009,
1994-06,2.099,
1994-07,2.188,
1994-08,2.209,
1994-09,2.165,
1994-10,2.187,
1994-11,2.281,
1994-12,2.502,
1995-01,3.406,
1995-02,3.477,
1995-03,3.526,
1995-04,3.576,
1995-05,3.669,
1995-06,3.582,
1995-07,3.612,
1995-08,3.798,
1995-09,3.743,
1995-10,3.792,
1995-11,3.878,
1995-12,3.994,
1996-01,4.299,
1996-02,4.142,
1996-03,4.074,
1996-04,4.263,
1996-05,4.179,
1996-06,3.816,
1996-07,4.058,
1996-08,3.952,
1996-09,4.103,
1996-10,3.782,
1996-11,3.949,
1996-12,4.077,
1997-01,4.422,
1997-02,4.844,
1997-03,4.821,
1997-04,4.832,
1997-05,4.961,
1997-06,4.924,
1997-07,4.898,
1997-08,4.793,
1997-09,4.979,
1997-10,4.706,
1997-11,4.996,
1997-12,4.916,
1998-01,5.294,
1998-02,4.964,
1998-03,4.776,
1998-04,4.430,
1998-05,4.595,
1998-06,4.579,
1998-07,4.714,
1998-08,4.914,
1998-09,4.753,
1998-10,5.537,
1998-11,5.509,
1998-12,5.915,
1999-01,6.089,
1999-02,6.810,
1999-03,7.320,
1999-04,7.414,
1999-05,7.522,
1999-06,7.094,
1999-07,8.560,
1999-08,8.145,
1999-09,7.771,
1999-10,7.940,
1999-11,8.254,
1999-12,7.884,
2000-01,7.615,
2000-02,5.731,
2000-03,5.616,
2000-04,5.982,
2000-05,6.960,
2000-06,6.916,
2000-07,6.743,
2000-08,7.075,
2000-09,7.548,
2000-10,6.498,
2000-11,5.799,
2000-12,5.354,
2001-01,7.410,
2001-02,6.905,
2001-03,6.940,
2001-04,7.464,
2001-05,6.773,
2001-06,6.918,
2001-07,6.486,
2001-08,6.619,
2001-09,6.906,
2001-10,6.718,
2001-11,6.858,
2001-12,5.376,
2002-01,5.626,
2002-02,5.547,
2002-03,4.192,
2002-04,4.834,
2002-05,5.094,
2002-06,4.684,
2002-07,4.894,
2002-08,4.642,
2002-09,5.122,
2002-10,5.395,
2002-11,5.146,
2002-12,4.659,
2003-01,6.119,
2003-02,5.856,
2003-03,5.198,
2003-04,5.212,
2003-05,5.929,
2003-06,4.731,
2003-07,4.795,
2003-08,4.739,
2003-09,4.628,
2003-10,4.064,
2003-11,4.315,
2003-12,4.035,
2004-01,3.563,
2004-02,3.014,
2004-03,4.045,
2004-04,4.255,
2004-05,3.298,
2004-06,2.522,
2004-07,2.798,
2004-08,3.723,
2004-09,3.624,
2004-10,3.406,
2004-11,2.011,
2004-12,2.551,
2005-01,3.312,
2005-02,3.118,
2005-03,2.130,
2005-04,2.590,
2005-05,2.711,
2005-06,2.322,
2005-07,3.042,
2005-08,2.798,
2005-09,2.475,
2005-10,2.260,
2005-11,2.105,
2005-12,2.007,
2006-01,2.004,
2006-02,2.128,
2006-03,2.025,
2006-04,2.107,
2006-05,4.515,
2006-06,1.599,
2006-07,1.672,
2006-08,1.719,
2006-09,1.947,
2006-10,2.175,
2006-11,2.149,
2006-12,2.066,
2007-01,2.520,
2007-02,2.317,
2007-03,2.687,
2007-04,2.842,
2007-05,2.220,
2007-06,1.377,
2007-07,1.157,
2007-08,0.645,
2007-09,0.425,
2007-10,-0.500,
2007-11,-0.279,
2007-12,0.202,
2008-01,0.007,
2008-02,-0.213,
2008-03,-0.248,
2008-04,0.384,
2008-05,0.419,
2008-06,1.594,
2008-07,0.420,
2008-08,0.401,
2008-09,0.305,
2008-10,0.457,
2008-11,0.492,
2008-12,0.476,
2009-01,0.405,
2009-02,0.469,
2009-03,0.539,
2009-04,0.510,
2009-05,0.606,
2009-06,0.584,
2009-07,0.558,
2009-08,0.541,
2009-09,0.606,
2009-10,0.624,
2009-11,0.593,
2009-12,0.592,
2010-01,0.564,
2010-02,0.561,
2010-03,0.662,
2010-04,0.633,
2010-05,1.154,
2010-06,0.568,
2010-07,0.528,
2010-08,0.528,
2010-09,0.551,
2010-10,0.513,
2010-11,0.517,
2010-12,0.541,
2011-01,0.543,
2011-02,0.499,
2011-03,0.462,
2011-04,0.473,
2011-05,0.818,
2011-06,0.559,
2011-07,0.550,
2011-08,0.509,
2011-09,0.439,
2011-10,0.459,
2011-11,0.456,
2011-12,1.519,
2012-01,1.433,
2012-02,1.422,
2012-03,1.480,
2012-04,1.451,
2012-05,1.670,
2012-06,1.219,
2012-07,1.230,
2012-08,1.154,
2012-09,1.087,
2012-10,1.105,
2012-11,1.032,
2012-12,0.866,
2013-01,0.905,
2013-02,0.764,
2013-03,0.756,
2013-04,0.764,
2013-05,0.877,
2013-06,0.685,
2013-07,0.681,
2013-08,0.574,
2013-09,0.354,
2013-10,0.347,
2013-11,0.324,
2013-12,0.297,
2014-01,0.264,
2014-02,0.254,
2014-03,0.232,
2014-04,0.253,
2014-05,0.361,
2014-06,0.217,
2014-07,0.212,
2014-08,0.218,
2014-09,0.245,
2014-10,0.224,
2014-11,0.213,
2014-12,0.506,Provisional value
