"",BBK01.PQ1041,BBK01.PQ1041_FLAGS
"",Housing loans to domestic enterprises and resident individuals / Total / Land banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:20:31,
1968-10,7.138,
1969-01,7.190,
1969-04,7.293,
1969-07,7.464,
1969-10,7.629,
1970-01,7.658,
1970-04,7.738,
1970-07,7.894,
1970-10,8.866,
1971-01,8.808,
1971-04,8.919,
1971-07,9.150,
1971-10,9.460,
1972-01,9.656,
1972-04,9.846,
1972-07,10.246,
1972-10,14.269,
1973-01,14.918,
1973-04,15.512,
1973-07,16.136,
1973-10,16.638,
1974-01,16.953,
1974-04,17.268,
1974-07,17.663,
1974-10,18.059,
1975-01,18.260,
1975-04,18.585,
1975-07,18.840,
1975-10,19.160,
1976-01,19.362,
1976-04,20.431,
1976-07,20.701,
1976-10,20.214,
1977-01,20.230,
1977-04,20.479,
1977-07,20.744,
1977-10,21.314,
1978-01,21.642,
1978-04,22.108,
1978-07,22.502,
1978-10,22.940,
1979-01,23.190,
1979-04,23.554,
1979-07,23.820,
1979-10,24.368,
1980-01,24.619,
1980-04,24.959,
1980-07,25.316,
1980-10,25.706,
1981-01,25.968,
1981-04,26.367,
1981-07,26.958,
1981-10,27.749,
1982-01,28.220,
1982-04,28.475,
1982-07,28.792,
1982-10,29.687,
1983-01,30.107,
1983-04,32.814,
1983-07,33.217,
1983-10,34.036,
1984-01,34.232,
1984-04,34.627,
1984-07,34.898,
1984-10,35.748,
1985-01,35.862,
1985-04,35.936,
1985-07,36.050,
1985-10,36.370,
1986-01,36.230,
1986-04,36.376,
1986-07,36.531,
1986-10,36.885,
1987-01,36.702,
1987-04,36.774,
1987-07,36.742,
1987-10,36.641,
1988-01,36.332,
1988-04,36.067,
1988-07,35.932,
1988-10,35.978,
1989-01,35.803,
1989-04,35.854,
1989-07,35.668,
1989-10,35.646,
1990-01,35.213,
1990-04,35.083,
1990-07,34.949,
1990-10,34.973,
1991-01,37.225,
1991-04,37.263,
1991-07,37.172,
1991-10,38.404,
1992-01,58.045,
1992-04,58.350,
1992-07,58.416,
1992-10,49.982,
1993-01,59.127,
1993-04,59.607,
1993-07,60.465,
1993-10,61.518,
1994-01,59.365,
1994-04,60.010,
1994-07,60.802,
1994-10,62.282,
1995-01,61.395,
1995-04,64.412,
1995-07,65.863,
1995-10,67.194,
1996-01,67.071,
1996-04,67.639,
1996-07,68.465,
1996-10,70.361,
1997-01,70.722,
1997-04,72.177,
1997-07,72.664,
1997-10,73.854,
1998-01,74.871,
1998-04,75.531,
1998-07,76.320,
1998-10,75.788,
1999-01,78.338,
1999-04,78.741,
1999-07,80.059,
1999-10,79.379,
2000-01,80.232,
2000-04,80.615,
2000-07,80.326,
2000-10,81.344,
2001-01,81.132,
2001-04,81.260,
2001-07,82.175,
2001-10,82.489,
2002-01,82.351,
2002-04,83.063,
2002-07,83.708,
2002-10,84.267,
2003-01,83.918,
2003-04,82.342,
2003-07,85.091,
2003-10,83.986,
2004-01,83.686,
2004-04,85.423,
2004-07,71.623,
2004-10,62.528,
2005-01,62.003,
2005-04,61.721,
2005-07,62.730,
2005-10,62.708,
2006-01,62.061,
2006-04,61.224,
2006-07,61.404,
2006-10,59.932,
2007-01,59.631,
2007-04,58.265,
2007-07,57.771,
2007-10,57.751,
2008-01,56.738,
2008-04,56.050,
2008-07,55.812,
2008-10,55.092,
2009-01,54.286,
2009-04,53.962,
2009-07,53.116,
2009-10,52.622,
2010-01,51.786,
2010-04,51.302,
2010-07,50.646,
2010-10,49.784,
2011-01,49.074,
2011-04,48.722,
2011-07,48.586,
2011-10,47.853,
2012-01,47.570,
2012-04,46.704,
2012-07,47.318,
2012-10,47.144,
2013-01,46.358,
2013-04,46.176,
2013-07,45.343,
2013-10,45.373,
2014-01,44.703,
2014-04,44.528,
2014-07,44.323,
2014-10,44.818,
