"",BBK01.SUD117,BBK01.SUD117_FLAGS
"",Effective interest rates of German banks / New business / Housing loans to households with an initial rate fixation of over 1 year and up to 5 years,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-03 10:27:01,
2003-01,4.94,
2003-02,4.76,
2003-03,4.60,
2003-04,4.48,
2003-05,4.46,
2003-06,4.37,
2003-07,4.16,
2003-08,4.25,
2003-09,4.52,
2003-10,4.48,
2003-11,4.62,
2003-12,4.75,
2004-01,4.65,
2004-02,4.61,
2004-03,4.48,
2004-04,4.32,
2004-05,4.37,
2004-06,4.32,
2004-07,4.51,
2004-08,4.59,
2004-09,4.53,
2004-10,4.48,
2004-11,4.40,
2004-12,4.29,
2005-01,4.20,
2005-02,4.20,
2005-03,4.13,
2005-04,4.13,
2005-05,4.08,
2005-06,4.01,
2005-07,3.94,
2005-08,3.88,
2005-09,3.95,
2005-10,3.94,
2005-11,4.05,
2005-12,4.25,
2006-01,4.27,
2006-02,4.32,
2006-03,4.37,
2006-04,4.42,
2006-05,4.58,
2006-06,4.61,
2006-07,4.66,
2006-08,4.80,
2006-09,4.80,
2006-10,4.80,
2006-11,4.84,
2006-12,4.86,
2007-01,4.87,
2007-02,4.98,
2007-03,4.99,
2007-04,4.99,
2007-05,5.06,
2007-06,5.22,
2007-07,5.37,
2007-08,5.36,
2007-09,5.34,
2007-10,5.30,
2007-11,5.30,
2007-12,5.33,
2008-01,5.17,
2008-02,5.11,
2008-03,5.01,
2008-04,4.99,
2008-05,5.06,
2008-06,5.24,
2008-07,5.43,
2008-08,5.57,
2008-09,5.50,
2008-10,5.43,
2008-11,5.20,
2008-12,4.84,
2009-01,4.58,
2009-02,4.33,
2009-03,4.12,
2009-04,4.01,
2009-05,3.93,
2009-06,3.88,
2009-07,3.89,
2009-08,3.87,
2009-09,3.81,
2009-10,3.83,
2009-11,3.78,
2009-12,3.76,
2010-01,3.71,
2010-02,3.67,
2010-03,3.56,
2010-04,3.56,
2010-05,3.42,
2010-06,3.36,
2010-07,3.35,
2010-08,3.31,
2010-09,3.25,
2010-10,3.34,
2010-11,3.25,
2010-12,3.31,
2011-01,3.43,
2011-02,3.60,
2011-03,3.70,
2011-04,3.73,
2011-05,3.84,
2011-06,3.82,
2011-07,3.82,
2011-08,3.69,
2011-09,3.52,
2011-10,3.39,
2011-11,3.31,
2011-12,3.24,
2012-01,3.21,
2012-02,3.05,
2012-03,2.92,
2012-04,2.98,
2012-05,2.90,
2012-06,2.80,
2012-07,2.81,
2012-08,2.68,
2012-09,2.63,
2012-10,2.62,
2012-11,2.54,
2012-12,2.55,
2013-01,2.51,
2013-02,2.44,
2013-03,2.54,
2013-04,2.50,
2013-05,2.38,
2013-06,2.31,
2013-07,2.39,
2013-08,2.45,
2013-09,2.46,
2013-10,2.53,
2013-11,2.51,
2013-12,2.45,
2014-01,2.54,
2014-02,2.43,
2014-03,2.36,
2014-04,2.40,
2014-05,2.33,
2014-06,2.31,
2014-07,2.21,
2014-08,2.17,
2014-09,2.08,
2014-10,2.07,
2014-11,1.99,
2014-12,1.98,Provisional value
"","General: Volume-weighted average rates of all new agreements concluded during the reporting month. The effective interest rates are calculated either as annualised agreed interest rates or as narrowly defined effective rates. Both calculation methods cover all interest payments on deposits and loans but not any other related charges which may occur for enquiries, administration, preparation of the documents, guarantees and credit insurance. Secured and unsecured loans for home purchase, including building and home improvements; including loans granted by building and loan associations and interim credits as well as transmitted loans granted by the reporting agents in their own name and for their ownaccount. p = Provisional",
