"",BBK01.SUD122,BBK01.SUD122_FLAGS
"",Effective interest rates of German banks / New business / Loans for other purposes to households with an initial rate fixation of over 5 years,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-03 10:27:10,
2003-01,5.76,
2003-02,5.51,
2003-03,5.39,
2003-04,5.47,
2003-05,5.39,
2003-06,4.93,
2003-07,5.06,
2003-08,5.03,
2003-09,5.24,
2003-10,5.26,
2003-11,5.21,
2003-12,5.13,
2004-01,5.27,
2004-02,5.07,
2004-03,5.00,
2004-04,5.00,
2004-05,5.10,
2004-06,5.07,
2004-07,5.15,
2004-08,5.17,
2004-09,5.07,
2004-10,4.90,
2004-11,4.75,
2004-12,4.68,
2005-01,4.67,
2005-02,4.38,
2005-03,4.58,
2005-04,4.61,
2005-05,4.58,
2005-06,4.60,
2005-07,4.44,
2005-08,4.50,
2005-09,4.30,
2005-10,4.32,
2005-11,4.44,
2005-12,4.44,
2006-01,4.39,
2006-02,4.45,
2006-03,4.62,
2006-04,4.74,
2006-05,4.84,
2006-06,4.81,
2006-07,4.94,
2006-08,4.98,
2006-09,5.08,
2006-10,4.76,
2006-11,4.90,
2006-12,4.82,
2007-01,4.95,
2007-02,5.09,
2007-03,5.17,
2007-04,5.16,
2007-05,5.21,
2007-06,5.30,
2007-07,5.44,
2007-08,5.43,
2007-09,5.48,
2007-10,5.48,
2007-11,5.39,
2007-12,5.33,
2008-01,5.42,
2008-02,5.33,
2008-03,5.30,
2008-04,5.25,
2008-05,5.39,
2008-06,5.54,
2008-07,5.68,
2008-08,5.74,
2008-09,5.64,
2008-10,5.61,
2008-11,5.52,
2008-12,5.15,
2009-01,5.19,
2009-02,4.99,
2009-03,4.90,
2009-04,4.79,
2009-05,4.75,
2009-06,4.83,
2009-07,4.84,
2009-08,4.82,
2009-09,4.60,
2009-10,4.52,
2009-11,4.39,
2009-12,4.25,
2010-01,4.37,
2010-02,4.57,
2010-03,4.41,
2010-04,4.42,
2010-05,4.32,
2010-06,4.05,
2010-07,4.01,
2010-08,3.92,
2010-09,3.88,
2010-10,4.00,
2010-11,3.93,
2010-12,3.98,
2011-01,4.15,
2011-02,4.27,
2011-03,4.45,
2011-04,4.61,
2011-05,4.63,
2011-06,4.62,
2011-07,4.54,
2011-08,4.36,
2011-09,4.09,
2011-10,4.03,
2011-11,3.82,
2011-12,3.77,
2012-01,3.77,
2012-02,3.72,
2012-03,3.64,
2012-04,3.68,
2012-05,3.54,
2012-06,3.33,
2012-07,3.27,
2012-08,3.16,
2012-09,3.07,
2012-10,3.04,
2012-11,2.98,
2012-12,2.77,
2013-01,2.96,
2013-02,2.96,
2013-03,2.88,
2013-04,2.95,
2013-05,2.91,
2013-06,2.81,
2013-07,3.01,
2013-08,3.03,
2013-09,3.03,
2013-10,3.09,
2013-11,2.99,
2013-12,2.90,
2014-01,2.91,
2014-02,2.94,
2014-03,2.89,
2014-04,2.91,
2014-05,2.84,
2014-06,2.77,
2014-07,2.71,
2014-08,2.59,
2014-09,2.51,
2014-10,2.58,
2014-11,2.46,
2014-12,2.37,Provisional value
"","General: Volume-weighted average rates of all new agreements concluded during the reporting month. The effective interest rates are calculated either as annualised agreed interest rates or as narrowly defined effective rates. Both calculation methods cover all interest payments on deposits and loans but not any other related charges which may occur for enquiries, administration, preparation of the documents, guarantees and credit insurance. For the purpose of these statistics, other loans are loans granted for other purposes such as business, debt consolidation, education etc. p = Provisional",
