"",BBK01.OUG004,BBK01.OUG004_FLAGS
1960-11,-,Nothing exists
1960-12,5.301,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,6.609,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,6.618,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,7.007,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,6.949,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,7.110,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,7.994,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,7.820,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,8.015,
1965-01,8.362,
1965-02,8.744,
1965-03,8.553,
1965-04,8.353,
1965-05,8.549,
1965-06,8.177,
1965-07,8.549,
1965-08,8.950,
1965-09,8.464,
1965-10,8.553,
1965-11,9.068,
1965-12,8.915,
1966-01,8.940,
1966-02,9.272,
1966-03,8.700,
1966-04,8.907,
1966-05,9.005,
1966-06,8.584,
1966-07,9.031,
1966-08,9.710,
1966-09,9.623,
1966-10,9.864,
1966-11,10.325,
1966-12,9.979,
1967-01,10.487,
1967-02,11.206,
1967-03,11.379,
1967-04,11.712,
1967-05,12.323,
1967-06,11.518,
1967-07,12.745,
1967-08,13.777,
1967-09,13.463,
1967-10,14.191,
1967-11,14.250,
1967-12,13.495,
1968-01,13.890,
1968-02,14.665,
1968-03,14.347,
1968-04,14.854,
1968-05,15.445,
1968-06,15.337,
1968-07,16.917,
1968-08,16.803,
1968-09,16.451,
1968-10,16.975,
1968-11,18.367,
1968-12,18.198,
1969-01,17.049,
1969-02,17.613,
1969-03,16.029,
1969-04,18.164,
1969-05,19.120,
1969-06,16.940,
1969-07,17.163,
1969-08,17.418,
1969-09,17.474,
1969-10,16.597,
1969-11,16.212,
1969-12,16.228,
1970-01,15.244,
1970-02,16.069,
1970-03,13.850,
1970-04,14.182,
1970-05,14.611,
1970-06,14.630,
1970-07,15.353,
1970-08,15.536,
1970-09,14.818,
1970-10,17.312,
1970-11,17.813,
1970-12,17.866,
1971-01,16.576,
1971-02,16.332,
1971-03,16.164,
1971-04,16.924,
1971-05,17.646,
1971-06,15.094,
1971-07,16.498,
1971-08,16.732,
1971-09,16.284,
1971-10,16.715,
1971-11,18.312,
1971-12,19.291,
1972-01,19.404,
1972-02,19.182,
1972-03,19.201,
1972-04,19.938,
1972-05,20.893,
1972-06,20.492,
1972-07,21.838,
1972-08,21.458,
1972-09,20.888,
1972-10,19.432,
1972-11,20.618,
1972-12,21.315,
1973-01,20.393,
1973-02,20.870,
1973-03,17.413,
1973-04,15.818,
1973-05,16.381,
1973-06,16.212,
1973-07,15.497,
1973-08,17.774,
1973-09,17.339,
1973-10,18.236,
1973-11,18.973,
1973-12,21.332,
1974-01,20.850,
1974-02,21.426,
1974-03,20.508,
1974-04,22.291,
1974-05,21.815,
1974-06,21.267,
1974-07,21.471,
1974-08,22.633,
1974-09,22.497,
1974-10,23.066,
1974-11,24.214,
1974-12,25.029,
1975-01,24.024,
1975-02,24.223,
1975-03,23.162,
1975-04,22.487,
1975-05,22.193,
1975-06,21.931,
1975-07,23.673,
1975-08,24.996,
1975-09,23.986,
1975-10,25.585,
1975-11,26.975,
1975-12,27.299,
1976-01,26.051,
1976-02,25.840,
1976-03,24.578,
1976-04,25.002,
1976-05,24.526,
1976-06,22.727,
1976-07,22.561,
1976-08,24.077,
1976-09,24.392,
1976-10,25.621,
1976-11,26.146,
1976-12,26.984,
1977-01,25.508,
1977-02,25.585,
1977-03,26.019,
1977-04,25.946,
1977-05,26.969,
1977-06,27.283,
1977-07,27.781,
1977-08,29.143,
1977-09,29.017,
1977-10,30.047,
1977-11,32.684,
1977-12,33.494,
1978-01,30.454,
1978-02,31.389,
1978-03,29.965,
1978-04,30.830,
1978-05,31.599,
1978-06,30.882,
1978-07,33.090,
1978-08,34.284,
1978-09,35.097,
1978-10,37.405,
1978-11,39.814,
1978-12,39.763,
1979-01,37.803,
1979-02,39.080,
1979-03,36.571,
1979-04,36.577,
1979-05,37.645,
1979-06,37.917,
1979-07,38.221,
1979-08,38.228,
1979-09,38.223,
1979-10,37.796,
1979-11,41.766,
1979-12,42.310,
1980-01,40.908,
1980-02,40.324,
1980-03,39.755,
1980-04,39.646,
1980-05,41.447,
1980-06,40.189,
1980-07,41.536,
1980-08,41.768,
1980-09,40.333,
1980-10,42.772,
1980-11,45.330,
1980-12,44.801,
1981-01,42.710,
1981-02,42.150,
1981-03,42.408,
1981-04,42.415,
1981-05,42.259,
1981-06,42.350,
1981-07,41.834,
1981-08,42.759,
1981-09,42.245,
1981-10,42.350,
1981-11,43.705,
1981-12,46.302,
1982-01,42.655,
1982-02,43.633,
1982-03,45.525,
1982-04,43.859,
1982-05,44.489,
1982-06,44.805,
1982-07,44.618,
1982-08,44.986,
1982-09,44.456,
1982-10,46.064,
1982-11,45.116,
1982-12,45.308,
1983-01,42.326,
1983-02,41.231,
1983-03,42.148,
1983-04,42.478,
1983-05,43.622,
1983-06,42.995,
1983-07,44.825,
1983-08,44.799,
1983-09,43.719,
1983-10,43.341,
1983-11,42.286,
1983-12,45.278,
1984-01,40.865,
1984-02,39.812,
1984-03,37.044,
1984-04,37.558,
1984-05,36.161,
1984-06,36.450,
1984-07,38.592,
1984-08,39.595,
1984-09,39.242,
1984-10,41.008,
1984-11,41.515,
1984-12,43.373,
1985-01,38.435,
1985-02,40.136,
1985-03,38.412,
1985-04,36.493,
1985-05,38.156,
1985-06,37.538,
1985-07,40.595,
1985-08,40.840,
1985-09,41.088,
1985-10,43.015,
1985-11,42.015,
1985-12,47.014,
1986-01,40.492,
1986-02,41.217,
1986-03,41.031,
1986-04,44.722,
1986-05,43.119,
1986-06,43.810,
1986-07,45.526,
1986-08,46.189,
1986-09,48.463,
1986-10,45.079,
1986-11,46.248,
1986-12,50.014,
1987-01,45.953,
1987-02,47.898,
1987-03,52.326,
1987-04,49.237,
1987-05,51.488,
1987-06,51.253,
1987-07,53.430,
1987-08,54.197,
1987-09,55.003,
1987-10,54.164,
1987-11,56.297,
1987-12,59.234,
1988-01,56.394,
1988-02,56.791,
1988-03,59.091,
1988-04,57.572,
1988-05,58.674,
1988-06,59.580,
1988-07,63.706,
1988-08,63.331,
1988-09,71.119,
1988-10,66.313,
1988-11,68.901,
1988-12,76.945,
1989-01,66.521,
1989-02,66.607,
1989-03,75.260,
1989-04,69.134,
1989-05,72.185,
1989-06,77.792,
1989-07,70.286,
1989-08,76.531,
1989-09,72.362,
1989-10,70.503,
1989-11,76.280,
1989-12,83.998,
1990-01,78.115,
1990-02,80.398,
1990-03,83.266,
1990-04,79.727,
1990-05,85.466,
1990-06,81.454,
1990-07,79.370,
1990-08,89.837,
1990-09,87.922,
1990-10,99.048,
1990-11,109.445,
1990-12,103.659,
1991-01,99.462,
1991-02,108.014,
1991-03,96.971,
1991-04,95.728,
1991-05,107.296,
1991-06,95.321,
1991-07,98.391,
1991-08,110.855,
1991-09,100.448,
1991-10,110.970,
1991-11,109.601,
1991-12,113.475,
1992-01,114.249,
1992-02,108.635,
1992-03,105.556,
1992-04,119.652,
1992-05,107.197,
1992-06,106.719,
1992-07,121.497,
1992-08,111.019,
1992-09,117.752,
1992-10,112.521,
1992-11,113.191,
1992-12,117.309,
1993-01,115.583,
1993-02,116.663,
1993-03,118.308,
1993-04,125.435,
1993-05,124.195,
1993-06,125.879,
1993-07,130.768,
1993-08,131.765,
1993-09,124.974,
1993-10,131.285,
1993-11,136.386,
1993-12,141.949,
1994-01,136.154,
1994-02,131.680,
1994-03,130.649,
1994-04,131.499,
1994-05,133.277,
1994-06,133.101,
1994-07,133.409,
1994-08,134.408,
1994-09,136.622,
1994-10,143.245,
1994-11,144.850,
1994-12,150.669,
1995-01,149.506,
1995-02,148.801,
1995-03,149.631,
1995-04,149.919,
1995-05,152.795,
1995-06,151.339,
1995-07,153.896,
1995-08,159.699,
1995-09,159.462,
1995-10,163.482,
1995-11,174.652,
1995-12,179.693,
1996-01,176.973,
1996-02,181.863,
1996-03,183.663,
1996-04,178.618,
1996-05,176.493,
1996-06,177.230,
1996-07,185.945,
1996-08,187.995,
1996-09,186.976,
1996-10,189.700,
1996-11,200.132,
1996-12,198.847,
1997-01,197.579,
1997-02,197.132,
1997-03,199.058,
1997-04,207.359,
1997-05,209.155,
1997-06,210.660,
1997-07,211.359,
1997-08,218.428,
1997-09,215.696,
1997-10,220.143,
1997-11,231.887,
1997-12,234.914,
1998-01,229.359,
1998-02,229.141,
1998-03,235.295,
1998-04,240.505,
1998-05,249.407,
1998-06,248.641,
1998-07,253.140,
1998-08,256.745,
1998-09,250.301,
1998-10,261.635,
1998-11,271.882,
1998-12,269.611,
1999-01,327.846,
1999-02,323.718,
1999-03,325.269,
1999-04,338.391,
1999-05,339.641,
1999-06,351.107,
1999-07,375.142,
1999-08,376.635,
1999-09,370.250,
1999-10,388.319,
1999-11,371.975,
1999-12,376.659,
2000-01,357.320,
2000-02,358.508,
2000-03,361.150,
2000-04,363.499,
2000-05,381.758,
2000-06,362.367,
2000-07,376.526,
2000-08,382.814,
2000-09,362.971,
2000-10,382.729,
2000-11,390.741,
2000-12,394.703,
2001-01,378.514,
2001-02,382.764,
2001-03,401.375,
2001-04,393.111,
2001-05,400.351,
2001-06,396.106,
2001-07,402.220,
2001-08,412.586,
2001-09,410.775,
2001-10,413.534,
2001-11,404.923,
2001-12,419.977,
2002-01,404.135,
2002-02,396.806,
2002-03,399.287,
2002-04,395.339,
2002-05,407.753,
2002-06,391.547,
2002-07,400.748,
2002-08,414.848,
2002-09,401.419,
2002-10,414.520,
2002-11,413.599,
2002-12,421.547,
2003-01,400.200,
2003-02,403.132,
2003-03,396.614,
2003-04,391.230,
2003-05,392.951,
2003-06,386.473,
2003-07,390.951,
2003-08,389.476,
2003-09,378.032,
2003-10,376.550,
2003-11,383.162,
2003-12,400.161,
2004-01,390.132,
2004-02,392.614,
2004-03,394.680,
2004-04,397.961,
2004-05,406.149,
2004-06,403.456,
2004-07,409.471,
2004-08,409.223,
2004-09,398.892,
2004-10,406.146,
2004-11,394.306,
2004-12,383.921,
2005-01,354.521,
2005-02,374.632,
2005-03,370.349,
2005-04,387.696,
2005-05,378.338,
2005-06,372.783,
2005-07,376.879,
2005-08,377.702,
2005-09,387.405,
2005-10,381.302,
2005-11,383.742,
2005-12,399.218,
2006-01,395.022,
2006-02,412.208,
2006-03,414.356,
2006-04,430.151,
2006-05,414.341,
2006-06,423.305,
2006-07,425.236,
2006-08,413.407,
2006-09,430.830,
2006-10,433.890,
2006-11,431.771,
2006-12,442.768,
2007-01,438.545,
2007-02,442.916,
2007-03,443.369,
2007-04,443.335,
2007-05,450.860,
2007-06,444.778,
2007-07,437.622,
2007-08,491.645,
2007-09,497.002,
2007-10,507.127,
2007-11,519.749,
2007-12,562.321,
2008-01,515.615,
2008-02,512.862,
2008-03,501.032,
2008-04,508.629,
2008-05,511.770,
2008-06,495.599,
2008-07,496.194,
2008-08,507.132,
2008-09,502.985,
2008-10,528.084,
2008-11,499.679,
2008-12,491.124,
2009-01,456.436,
2009-02,445.916,
2009-03,419.820,
2009-04,419.468,
2009-05,440.597,
2009-06,431.221,
2009-07,416.225,
2009-08,411.460,
2009-09,396.792,
2009-10,391.228,
2009-11,380.947,
2009-12,391.426,
2010-01,374.135,
2010-02,377.436,
2010-03,374.663,
2010-04,381.370,
2010-05,387.305,
2010-06,382.633,
2010-07,359.607,
2010-08,358.020,
2010-09,347.353,
2010-10,361.956,
2010-11,345.229,
2010-12,360.134,
2011-01,329.522,
2011-02,332.670,
2011-03,323.947,
2011-04,318.955,
2011-05,312.948,
2011-06,301.341,
2011-07,299.136,
2011-08,307.362,
2011-09,306.379,
2011-10,313.535,
2011-11,315.668,
2011-12,326.999,
2012-01,323.954,
2012-02,332.351,
2012-03,333.209,
2012-04,337.161,
2012-05,331.982,
2012-06,321.840,
2012-07,316.923,
2012-08,324.768,
2012-09,318.528,
2012-10,316.293,
2012-11,309.752,
2012-12,280.211,
2013-01,292.820,
2013-02,289.590,
2013-03,281.901,
2013-04,286.018,
2013-05,278.156,
2013-06,266.695,
2013-07,275.754,
2013-08,296.298,
2013-09,289.128,
2013-10,289.314,
2013-11,283.520,
2013-12,276.966,
2014-01,274.927,
2014-02,270.093,
2014-03,266.008,
2014-04,274.629,
2014-05,271.508,
2014-06,265.892,
2014-07,260.261,
2014-08,265.257,
2014-09,259.226,
2014-10,264.393,
2014-11,256.801,
2014-12,258.926,Provisional value
"","General: MFIs = monetary financial institutions Including liabilities arising from monetary policy operations with the Bundesbank. Up to 1998, excluding fixed-term deposits with maturities of less than 1 month as well as deposits of domestic building and loan associations and money market funds. Owing to the treatment of statistical breaks and revisions inthe time series, see the section headed ""Data interpretation"" in the ""General notes"".",
