"",BBK01.OUL008,BBK01.OUL008_FLAGS
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.273,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.295,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.281,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.301,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.306,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.331,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.352,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.369,
1965-01,0.347,
1965-02,0.331,
1965-03,0.337,
1965-04,0.360,
1965-05,0.355,
1965-06,0.391,
1965-07,0.461,
1965-08,0.467,
1965-09,0.499,
1965-10,0.548,
1965-11,0.557,
1965-12,0.438,
1966-01,0.402,
1966-02,0.374,
1966-03,0.388,
1966-04,0.429,
1966-05,0.418,
1966-06,0.467,
1966-07,0.567,
1966-08,0.575,
1966-09,0.620,
1966-10,0.709,
1966-11,0.709,
1966-12,0.508,
1967-01,0.472,
1967-02,0.447,
1967-03,0.459,
1967-04,0.517,
1967-05,0.502,
1967-06,0.571,
1967-07,0.671,
1967-08,0.670,
1967-09,0.707,
1967-10,0.787,
1967-11,0.788,
1967-12,0.552,
1968-01,0.509,
1968-02,0.480,
1968-03,0.497,
1968-04,0.559,
1968-05,0.522,
1968-06,0.584,
1968-07,0.703,
1968-08,0.694,
1968-09,0.740,
1968-10,0.837,
1968-11,0.820,
1968-12,0.584,
1969-01,0.549,
1969-02,0.521,
1969-03,0.552,
1969-04,0.621,
1969-05,0.604,
1969-06,0.682,
1969-07,0.824,
1969-08,0.828,
1969-09,0.891,
1969-10,1.026,
1969-11,1.014,
1969-12,0.717,
1970-01,0.651,
1970-02,0.622,
1970-03,0.672,
1970-04,0.824,
1970-05,0.802,
1970-06,0.910,
1970-07,1.137,
1970-08,1.147,
1970-09,1.244,
1970-10,1.445,
1970-11,1.441,
1970-12,0.923,
1971-01,0.828,
1971-02,0.771,
1971-03,0.851,
1971-04,1.014,
1971-05,0.979,
1971-06,1.111,
1971-07,1.317,
1971-08,1.303,
1971-09,1.429,
1971-10,1.642,
1971-11,1.614,
1971-12,1.023,
1972-01,0.930,
1972-02,0.881,
1972-03,0.982,
1972-04,1.143,
1972-05,1.096,
1972-06,1.255,
1972-07,1.472,
1972-08,1.456,
1972-09,1.600,
1972-10,1.836,
1972-11,1.783,
1972-12,1.180,
1973-01,1.075,
1973-02,1.021,
1973-03,1.164,
1973-04,1.379,
1973-05,1.291,
1973-06,1.500,
1973-07,1.798,
1973-08,1.738,
1973-09,1.962,
1973-10,2.337,
1973-11,2.254,
1973-12,1.551,
1974-01,1.367,
1974-02,1.269,
1974-03,1.423,
1974-04,1.770,
1974-05,1.627,
1974-06,1.908,
1974-07,2.283,
1974-08,2.177,
1974-09,2.486,
1974-10,2.852,
1974-11,2.738,
1974-12,1.676,
1975-01,1.515,
1975-02,1.415,
1975-03,1.601,
1975-04,1.884,
1975-05,1.763,
1975-06,2.066,
1975-07,2.396,
1975-08,2.312,
1975-09,2.602,
1975-10,2.949,
1975-11,2.867,
1975-12,1.742,
1976-01,1.647,
1976-02,1.578,
1976-03,1.750,
1976-04,1.959,
1976-05,1.840,
1976-06,2.096,
1976-07,2.386,
1976-08,2.307,
1976-09,2.604,
1976-10,2.902,
1976-11,2.808,
1976-12,1.825,
1977-01,1.748,
1977-02,1.656,
1977-03,1.856,
1977-04,2.089,
1977-05,1.930,
1977-06,2.251,
1977-07,2.524,
1977-08,2.436,
1977-09,2.774,
1977-10,3.119,
1977-11,3.021,
1977-12,2.003,
1978-01,1.927,
1978-02,1.870,
1978-03,2.042,
1978-04,2.255,
1978-05,2.118,
1978-06,2.408,
1978-07,2.707,
1978-08,2.626,
1978-09,2.889,
1978-10,3.291,
1978-11,3.191,
1978-12,2.280,
1979-01,2.168,
1979-02,2.091,
1979-03,2.289,
1979-04,2.540,
1979-05,2.380,
1979-06,2.655,
1979-07,3.108,
1979-08,3.021,
1979-09,3.434,
1979-10,3.917,
1979-11,3.768,
1979-12,2.721,
1980-01,2.566,
1980-02,2.511,
1980-03,2.826,
1980-04,3.193,
1980-05,3.023,
1980-06,3.592,
1980-07,4.138,
1980-08,3.992,
1980-09,4.661,
1980-10,5.274,
1980-11,5.124,
1980-12,3.541,
1981-01,3.297,
1981-02,3.212,
1981-03,3.584,
1981-04,4.131,
1981-05,3.930,
1981-06,4.530,
1981-07,5.219,
1981-08,5.090,
1981-09,5.760,
1981-10,6.569,
1981-11,6.325,
1981-12,4.569,
1982-01,4.151,
1982-02,3.886,
1982-03,4.298,
1982-04,4.860,
1982-05,4.547,
1982-06,5.154,
1982-07,5.893,
1982-08,5.669,
1982-09,6.411,
1982-10,7.202,
1982-11,6.911,
1982-12,4.913,
1983-01,4.511,
1983-02,4.282,
1983-03,4.785,
1983-04,5.023,
1983-05,4.743,
1983-06,5.283,
1983-07,5.850,
1983-08,5.668,
1983-09,6.373,
1983-10,6.993,
1983-11,6.716,
1983-12,5.202,
1984-01,4.896,
1984-02,4.682,
1984-03,4.910,
1984-04,5.249,
1984-05,4.916,
1984-06,5.532,
1984-07,5.963,
1984-08,5.804,
1984-09,6.598,
1984-10,7.162,
1984-11,6.943,
1984-12,5.262,
1985-01,5.064,
1985-02,4.901,
1985-03,5.069,
1985-04,5.665,
1985-05,5.090,
1985-06,5.632,
1985-07,6.118,
1985-08,5.980,
1985-09,6.702,
1985-10,7.365,
1985-11,7.078,
1985-12,5.938,
1986-01,5.756,
1986-02,5.560,
1986-03,5.754,
1986-04,6.096,
1986-05,5.824,
1986-06,6.422,
1986-07,6.963,
1986-08,6.818,
1986-09,7.537,
1986-10,8.295,
1986-11,8.027,
1986-12,6.328,
1987-01,6.063,
1987-02,5.881,
1987-03,5.990,
1987-04,6.381,
1987-05,6.132,
1987-06,6.738,
1987-07,7.232,
1987-08,7.129,
1987-09,7.859,
1987-10,8.543,
1987-11,8.309,
1987-12,6.549,
1988-01,6.462,
1988-02,6.249,
1988-03,6.866,
1988-04,6.722,
1988-05,6.519,
1988-06,7.034,
1988-07,7.586,
1988-08,7.488,
1988-09,8.262,
1988-10,8.932,
1988-11,8.668,
1988-12,6.913,
1989-01,6.780,
1989-02,6.537,
1989-03,6.707,
1989-04,7.145,
1989-05,6.804,
1989-06,7.326,
1989-07,7.821,
1989-08,7.715,
1989-09,8.527,
1989-10,9.330,
1989-11,9.143,
1989-12,7.474,
1990-01,6.820,
1990-02,6.699,
1990-03,6.835,
1990-04,7.384,
1990-05,7.089,
1990-06,8.280,
1990-07,9.160,
1990-08,9.074,
1990-09,10.150,
1990-10,10.907,
1990-11,10.596,
1990-12,8.780,
1991-01,8.041,
1991-02,7.914,
1991-03,8.360,
1991-04,9.001,
1991-05,8.782,
1991-06,9.409,
1991-07,10.247,
1991-08,10.111,
1991-09,11.038,
1991-10,12.324,
1991-11,11.988,
1991-12,10.039,
1992-01,9.752,
1992-02,9.388,
1992-03,9.649,
1992-04,10.436,
1992-05,9.999,
1992-06,10.562,
1992-07,11.588,
1992-08,11.332,
1992-09,12.316,
1992-10,13.846,
1992-11,13.502,
1992-12,11.246,
1993-01,11.167,
1993-02,10.827,
1993-03,10.860,
1993-04,11.733,
1993-05,11.171,
1993-06,11.560,
1993-07,12.871,
1993-08,12.672,
1993-09,13.554,
1993-10,15.191,
1993-11,14.868,
1993-12,12.616,
1994-01,11.719,
1994-02,11.165,
1994-03,11.366,
1994-04,12.159,
1994-05,11.633,
1994-06,12.138,
1994-07,13.351,
1994-08,13.147,
1994-09,14.160,
1994-10,15.723,
1994-11,15.367,
1994-12,13.241,
1995-01,11.447,
1995-02,10.904,
1995-03,11.471,
1995-04,12.536,
1995-05,12.139,
1995-06,12.984,
1995-07,14.339,
1995-08,14.191,
1995-09,15.338,
1995-10,17.113,
1995-11,16.891,
1995-12,14.305,
1996-01,13.149,
1996-02,12.579,
1996-03,12.861,
1996-04,13.952,
1996-05,13.662,
1996-06,14.372,
1996-07,15.458,
1996-08,15.454,
1996-09,16.701,
1996-10,18.199,
1996-11,18.088,
1996-12,15.179,
1997-01,13.592,
1997-02,13.140,
1997-03,13.772,
1997-04,14.669,
1997-05,14.404,
1997-06,14.891,
1997-07,16.005,
1997-08,16.008,
1997-09,17.287,
1997-10,18.597,
1997-11,18.834,
1997-12,15.142,
1998-01,13.501,
1998-02,13.224,
1998-03,13.803,
1998-04,14.477,
1998-05,14.223,
1998-06,15.104,
1998-07,15.931,
1998-08,15.942,
1998-09,17.179,
1998-10,18.705,
1998-11,18.613,
1998-12,15.462,
1999-01,17.812,
1999-02,17.081,
1999-03,17.632,
1999-04,18.516,
1999-05,18.141,
1999-06,18.695,
1999-07,19.666,
1999-08,19.731,
1999-09,20.952,
1999-10,22.047,
1999-11,21.899,
1999-12,18.996,
2000-01,17.872,
2000-02,17.633,
2000-03,17.904,
2000-04,18.892,
2000-05,18.555,
2000-06,18.988,
2000-07,19.934,
2000-08,19.943,
2000-09,20.994,
2000-10,22.288,
2000-11,22.016,
2000-12,19.683,
2001-01,18.356,
2001-02,17.866,
2001-03,18.429,
2001-04,19.102,
2001-05,18.640,
2001-06,19.304,
2001-07,20.006,
2001-08,20.051,
2001-09,21.033,
2001-10,22.021,
2001-11,21.864,
2001-12,20.185,
2002-01,18.974,
2002-02,18.354,
2002-03,18.906,
2002-04,19.597,
2002-05,19.139,
2002-06,20.011,
2002-07,20.750,
2002-08,20.842,
2002-09,21.780,
2002-10,22.869,
2002-11,22.836,
2002-12,22.322,
2003-01,20.592,
2003-02,20.011,
2003-03,20.664,
2003-04,21.295,
2003-05,21.285,
2003-06,21.788,
2003-07,22.414,
2003-08,22.514,
2003-09,23.552,
2003-10,24.893,
2003-11,24.663,
2003-12,23.090,
2004-01,22.025,
2004-02,21.351,
2004-03,22.213,
2004-04,22.504,
2004-05,22.298,
2004-06,22.523,
2004-07,23.051,
2004-08,23.058,
2004-09,24.159,
2004-10,25.124,
2004-11,25.071,
2004-12,24.538,
2005-01,23.662,
2005-02,23.387,
2005-03,24.082,
2005-04,24.392,
2005-05,24.324,
2005-06,24.391,
2005-07,24.962,
2005-08,25.079,
2005-09,26.779,
2005-10,28.525,
2005-11,29.029,
2005-12,28.082,
2006-01,26.569,
2006-02,26.353,
2006-03,26.834,
2006-04,27.315,
2006-05,26.836,
2006-06,26.433,
2006-07,27.161,
2006-08,27.133,
2006-09,28.177,
2006-10,29.046,
2006-11,28.763,
2006-12,29.277,
2007-01,28.296,
2007-02,28.419,
2007-03,29.106,
2007-04,29.587,
2007-05,29.191,
2007-06,29.153,
2007-07,29.794,
2007-08,29.599,
2007-09,30.903,
2007-10,31.373,
2007-11,31.370,
2007-12,30.991,
2008-01,28.591,
2008-02,28.655,
2008-03,29.588,
2008-04,29.657,
2008-05,29.605,
2008-06,29.988,
2008-07,30.129,
2008-08,30.350,
2008-09,31.304,
2008-10,31.546,
2008-11,31.771,
2008-12,31.336,
2009-01,28.145,
2009-02,27.981,
2009-03,29.014,
2009-04,29.058,
2009-05,28.868,
2009-06,29.525,
2009-07,30.020,
2009-08,30.163,
2009-09,31.360,
2009-10,31.702,
2009-11,31.951,
2009-12,31.438,
2010-01,30.511,
2010-02,30.723,
2010-03,31.808,
2010-04,31.841,
2010-05,31.854,
2010-06,32.624,
2010-07,32.731,
2010-08,33.128,
2010-09,34.403,
2010-10,34.789,
2010-11,35.102,
2010-12,34.408,
2011-01,32.866,
2011-02,32.727,
2011-03,33.479,
2011-04,33.438,
2011-05,33.162,
2011-06,33.598,
2011-07,33.732,
2011-08,33.895,
2011-09,35.411,
2011-10,35.857,
2011-11,35.972,
2011-12,35.142,
2012-01,33.775,
2012-02,33.310,
2012-03,33.519,
2012-04,34.362,
2012-05,33.868,
2012-06,33.105,
2012-07,33.356,
2012-08,33.509,
2012-09,34.682,
2012-10,35.251,
2012-11,35.111,
2012-12,34.511,
2013-01,34.784,
2013-02,35.006,
2013-03,35.834,
2013-04,35.910,
2013-05,35.045,
2013-06,32.662,
2013-07,32.918,
2013-08,32.949,
2013-09,34.188,
2013-10,34.511,
2013-11,34.465,
2013-12,33.888,
2014-01,33.531,
2014-02,33.999,
2014-03,34.955,
2014-04,34.709,
2014-05,33.368,
2014-06,31.272,
2014-07,31.131,
2014-08,31.104,
2014-09,32.382,
2014-10,32.702,
2014-11,32.643,
2014-12,32.591,Provisional value
"","General: Balance sheet item ""Other liabilities"" as well as other securitised liabilities, other fiduciary liabilities, value adjustments, provisions and special reserves. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising AccountingLaw (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
