"",BBK01.SUD119,BBK01.SUD119_FLAGS
"",Effective interest rates of German banks / New business / Housing loans to households with an initial rate fixation of over 10 years,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-03 10:27:03,
2003-01,5.38,
2003-02,5.19,
2003-03,5.12,
2003-04,5.17,
2003-05,5.03,
2003-06,4.85,
2003-07,4.85,
2003-08,4.91,
2003-09,5.03,
2003-10,5.08,
2003-11,5.12,
2003-12,5.19,
2004-01,5.19,
2004-02,5.03,
2004-03,4.98,
2004-04,4.95,
2004-05,4.94,
2004-06,5.09,
2004-07,5.11,
2004-08,4.99,
2004-09,4.97,
2004-10,4.88,
2004-11,4.76,
2004-12,4.67,
2005-01,4.62,
2005-02,4.48,
2005-03,4.52,
2005-04,4.58,
2005-05,4.40,
2005-06,4.26,
2005-07,4.23,
2005-08,4.19,
2005-09,4.16,
2005-10,4.18,
2005-11,4.25,
2005-12,4.32,
2006-01,4.35,
2006-02,4.31,
2006-03,4.39,
2006-04,4.56,
2006-05,4.56,
2006-06,4.63,
2006-07,4.80,
2006-08,4.76,
2006-09,4.69,
2006-10,4.65,
2006-11,4.61,
2006-12,4.56,
2007-01,4.67,
2007-02,4.78,
2007-03,4.76,
2007-04,4.81,
2007-05,4.85,
2007-06,5.03,
2007-07,5.16,
2007-08,5.16,
2007-09,5.08,
2007-10,5.08,
2007-11,5.02,
2007-12,5.01,
2008-01,5.06,
2008-02,4.89,
2008-03,4.88,
2008-04,4.97,
2008-05,4.97,
2008-06,5.09,
2008-07,5.28,
2008-08,5.30,
2008-09,5.21,
2008-10,5.12,
2008-11,5.01,
2008-12,4.73,
2009-01,4.77,
2009-02,4.60,
2009-03,4.49,
2009-04,4.54,
2009-05,4.47,
2009-06,4.53,
2009-07,4.54,
2009-08,4.51,
2009-09,4.45,
2009-10,4.41,
2009-11,4.32,
2009-12,4.38,
2010-01,4.49,
2010-02,4.34,
2010-03,4.30,
2010-04,4.36,
2010-05,4.10,
2010-06,3.90,
2010-07,3.76,
2010-08,3.82,
2010-09,3.64,
2010-10,3.59,
2010-11,3.66,
2010-12,3.77,
2011-01,4.06,
2011-02,4.15,
2011-03,4.26,
2011-04,4.50,
2011-05,4.41,
2011-06,4.32,
2011-07,4.25,
2011-08,4.13,
2011-09,3.80,
2011-10,3.67,
2011-11,3.58,
2011-12,3.54,
2012-01,3.64,
2012-02,3.53,
2012-03,3.45,
2012-04,3.65,
2012-05,3.39,
2012-06,3.17,
2012-07,3.09,
2012-08,3.08,
2012-09,3.03,
2012-10,3.06,
2012-11,2.99,
2012-12,2.94,
2013-01,3.00,
2013-02,3.00,
2013-03,2.99,
2013-04,3.08,
2013-05,2.84,
2013-06,2.78,
2013-07,2.85,
2013-08,2.97,
2013-09,3.07,
2013-10,3.14,
2013-11,3.09,
2013-12,3.04,
2014-01,3.07,
2014-02,3.02,
2014-03,2.94,
2014-04,3.02,
2014-05,2.84,
2014-06,2.79,
2014-07,2.65,
2014-08,2.55,
2014-09,2.44,
2014-10,2.40,
2014-11,2.33,
2014-12,2.24,Provisional value
"","General: Volume-weighted average rates of all new agreements concluded during the reporting month. The effective interest rates are calculated either as annualised agreed interest rates or as narrowly defined effective rates. Both calculation methods cover all interest payments on deposits and loans but not any other related charges which may occur for enquiries, administration, preparation of the documents, guarantees and credit insurance. Secured and unsecured loans for home purchase, including building and home improvements; including loans granted by building and loan associations and interim credits as well as transmitted loans granted by the reporting agents in their own name and for their ownaccount. p = Provisional",
